Time, Vsupply, dca, ia, take
0.108, 16.336, 0.085, 2.998, 1
0.109, 16.335, 0.086, 2.993, 1
0.11, 16.335, 0.086, 2.993, 1
0.111, 16.333, 0.087, 3.079, 1
0.112, 16.333, 0.087, 3.125, 1
0.113, 16.332, 0.089, 3.195, 1
0.114, 16.329, 0.09, 3.252, 1
0.115, 16.327, 0.091, 3.318, 1
0.116, 16.327, 0.092, 3.286, 1
0.117, 16.326, 0.092, 3.324, 1
0.118, 16.325, 0.093, 3.404, 1
0.119, 16.323, 0.094, 3.428, 1
0.12, 16.323, 0.095, 3.479, 1
0.121, 16.322, 0.096, 3.525, 1
0.122, 16.32, 0.096, 3.492, 1
0.123, 16.32, 0.097, 3.567, 1
0.124, 16.318, 0.098, 3.626, 1
0.125, 16.316, 0.099, 3.67, 1
0.126, 16.314, 0.1, 3.696, 1
0.127, 16.314, 0.1, 3.688, 1
0.128, 16.313, 0.101, 3.73, 1
0.129, 16.312, 0.102, 3.75, 1
0.13, 16.31, 0.103, 3.833, 1
0.131, 16.308, 0.104, 3.852, 1
0.132, 16.308, 0.104, 3.867, 1
0.133, 16.306, 0.105, 3.897, 1
0.134, 16.304, 0.106, 3.947, 1
0.135, 16.3, 0.107, 3.988, 1
0.136, 16.297, 0.108, 3.992, 1
0.137, 16.296, 0.108, 3.995, 1
0.138, 16.294, 0.109, 4.05, 1
0.139, 16.294, 0.109, 4.05, 1
0.14, 16.292, 0.111, 4.097, 1
0.141, 16.29, 0.112, 4.133, 1
0.142, 16.289, 0.112, 4.126, 1
0.143, 16.288, 0.113, 4.168, 1
0.144, 16.285, 0.114, 4.222, 1
0.145, 16.283, 0.115, 4.221, 1
0.146, 16.282, 0.116, 4.258, 1
0.147, 16.281, 0.116, 4.236, 1
0.148, 16.28, 0.117, 4.285, 1
0.149, 16.277, 0.118, 4.294, 1
0.15, 16.276, 0.119, 4.352, 1
0.151, 16.276, 0.119, 4.352, 1
0.152, 16.273, 0.12, 4.357, 1
0.153, 16.273, 0.12, 4.357, 1
0.154, 16.27, 0.122, 4.38, 1
0.155, 16.27, 0.123, 4.426, 1
0.156, 16.267, 0.124, 4.463, 1
0.157, 16.266, 0.124, 4.458, 1
0.158, 16.265, 0.125, 4.531, 1
0.159, 16.262, 0.126, 4.512, 1
0.16, 16.26, 0.127, 4.538, 1
0.161, 16.259, 0.128, 4.553, 1
0.162, 16.258, 0.128, 4.567, 1
0.163, 16.256, 0.129, 4.615, 1
0.164, 16.253, 0.13, 4.659, 1
0.165, 16.251, 0.131, 4.656, 1
0.166, 16.25, 0.132, 4.705, 1
0.167, 16.249, 0.132, 4.718, 1
0.168, 16.247, 0.133, 4.708, 1
0.169, 16.246, 0.134, 4.717, 1
0.17, 16.244, 0.135, 4.758, 1
0.171, 16.244, 0.135, 4.758, 1
0.172, 16.244, 0.135, 4.758, 1
0.173, 16.241, 0.136, 4.749, 1
0.174, 16.239, 0.138, 4.811, 1
0.175, 16.236, 0.139, 4.831, 1
0.176, 16.234, 0.14, 4.832, 1
0.177, 16.233, 0.14, 4.893, 1
0.178, 16.232, 0.141, 4.892, 1
0.179, 16.232, 0.141, 4.892, 1
0.18, 16.228, 0.142, 4.976, 1
0.181, 16.227, 0.144, 4.947, 1
0.182, 16.226, 0.144, 4.966, 1
0.183, 16.225, 0.145, 4.96, 1
0.184, 16.222, 0.146, 5.073, 1
0.185, 16.219, 0.147, 5.041, 1
0.186, 16.218, 0.148, 5.078, 1
0.187, 16.217, 0.148, 5.049, 1
0.188, 16.215, 0.149, 5.12, 1
0.19, 16.213, 0.15, 5.127, 1
0.19, 16.213, 0.151, 5.12, 1
0.191, 16.213, 0.152, 5.138, 1
0.192, 16.211, 0.152, 5.172, 1
0.193, 16.208, 0.153, 5.19, 1
0.194, 16.207, 0.154, 5.234, 1
0.195, 16.206, 0.155, 5.246, 1
0.196, 16.204, 0.156, 5.258, 1
0.197, 16.204, 0.156, 5.249, 1
0.198, 16.204, 0.157, 5.266, 1
0.199, 16.201, 0.158, 5.333, 1
0.2, 16.199, 0.159, 5.358, 1
0.201, 16.198, 0.16, 5.397, 1
0.202, 16.198, 0.16, 5.369, 1
0.203, 16.197, 0.161, 5.398, 1
0.204, 16.194, 0.162, 5.437, 1
0.205, 16.193, 0.163, 5.477, 1
0.206, 16.191, 0.164, 5.477, 1
0.207, 16.191, 0.164, 5.495, 1
0.208, 16.19, 0.165, 5.506, 1
0.209, 16.189, 0.166, 5.536, 1
0.21, 16.187, 0.167, 5.577, 1
0.211, 16.185, 0.168, 5.609, 1
0.212, 16.186, 0.168, 5.602, 1
0.213, 16.185, 0.169, 5.648, 1
0.214, 16.185, 0.169, 5.648, 1
0.215, 16.184, 0.17, 5.677, 1
0.216, 16.182, 0.172, 5.717, 1
0.217, 16.181, 0.172, 5.732, 1
0.218, 16.179, 0.173, 5.781, 1
0.219, 16.178, 0.174, 5.808, 1
0.22, 16.178, 0.175, 5.814, 1
0.221, 16.176, 0.176, 5.839, 1
0.222, 16.177, 0.176, 5.863, 1
0.223, 16.177, 0.177, 5.878, 1
0.224, 16.174, 0.178, 5.932, 1
0.225, 16.173, 0.179, 5.966, 1
0.226, 16.172, 0.18, 5.984, 1
0.227, 16.173, 0.18, 5.998, 1
0.228, 16.173, 0.18, 5.998, 1
0.229, 16.17, 0.182, 6.066, 1
0.23, 16.169, 0.183, 6.09, 1
0.231, 16.169, 0.183, 6.09, 1
0.232, 16.169, 0.184, 6.116, 1
0.233, 16.168, 0.185, 6.144, 1
0.234, 16.168, 0.186, 6.172, 1
0.235, 16.166, 0.187, 6.232, 1
0.236, 16.165, 0.188, 6.256, 1
0.237, 16.164, 0.188, 6.259, 1
0.238, 16.162, 0.189, 6.327, 1
0.239, 16.16, 0.19, 6.351, 1
0.24, 16.159, 0.191, 6.375, 1
0.241, 16.157, 0.192, 6.409, 1
0.242, 16.157, 0.192, 6.402, 1
0.243, 16.155, 0.193, 6.455, 1
0.244, 16.154, 0.194, 6.488, 1
0.245, 16.153, 0.195, 6.519, 1
0.246, 16.151, 0.196, 6.547, 1
0.247, 16.151, 0.196, 6.547, 1
0.248, 16.151, 0.196, 6.533, 1
0.249, 16.149, 0.198, 6.626, 1
0.25, 16.146, 0.199, 6.664, 1
0.251, 16.146, 0.2, 6.695, 1
0.252, 16.146, 0.2, 6.684, 1
0.253, 16.145, 0.201, 6.721, 1
0.254, 16.143, 0.202, 6.785, 1
0.255, 16.141, 0.203, 6.803, 1
0.256, 16.14, 0.204, 6.812, 1
0.257, 16.14, 0.204, 6.843, 1
0.258, 16.14, 0.205, 6.856, 1
0.259, 16.139, 0.206, 6.894, 1
0.26, 16.136, 0.207, 6.957, 1
0.261, 16.135, 0.208, 6.986, 1
0.262, 16.135, 0.208, 7.007, 1
0.263, 16.133, 0.209, 7.042, 1
0.264, 16.132, 0.21, 7.075, 1
0.265, 16.131, 0.211, 7.139, 1
0.266, 16.13, 0.212, 7.136, 1
0.267, 16.129, 0.212, 7.134, 1
0.268, 16.127, 0.213, 7.197, 1
0.269, 16.125, 0.214, 7.239, 1
0.27, 16.125, 0.215, 7.25, 1
0.271, 16.125, 0.215, 7.25, 1
0.272, 16.125, 0.216, 7.302, 1
0.273, 16.125, 0.217, 7.319, 1
0.274, 16.122, 0.218, 7.397, 1
0.275, 16.119, 0.219, 7.423, 1
0.276, 16.119, 0.22, 7.431, 1
0.277, 16.12, 0.22, 7.453, 1
0.278, 16.119, 0.221, 7.465, 1
0.279, 16.116, 0.222, 7.562, 1
0.28, 16.115, 0.223, 7.563, 1
0.281, 16.113, 0.224, 7.637, 1
0.282, 16.114, 0.224, 7.6, 1
0.283, 16.113, 0.225, 7.625, 1
0.284, 16.112, 0.226, 7.656, 1
0.285, 16.108, 0.227, 7.71, 1
0.286, 16.108, 0.228, 7.771, 1
0.287, 16.108, 0.228, 7.759, 1
0.288, 16.108, 0.229, 7.783, 1
0.289, 16.106, 0.23, 7.846, 1
0.29, 16.106, 0.231, 7.868, 1
0.291, 16.106, 0.232, 7.922, 1
0.292, 16.106, 0.232, 7.915, 1
0.293, 16.104, 0.233, 7.983, 1
0.294, 16.103, 0.234, 8.0, 1
0.295, 16.102, 0.235, 8.041, 1
0.296, 16.101, 0.236, 8.064, 1
0.297, 16.102, 0.236, 8.064, 1
0.298, 16.104, 0.235, 8.002, 1
0.299, 16.107, 0.234, 7.99, 1
0.3, 16.109, 0.233, 7.979, 1
0.301, 16.113, 0.232, 7.909, 1
0.302, 16.115, 0.232, 7.899, 1
0.303, 16.115, 0.231, 7.875, 1
0.304, 16.117, 0.23, 7.852, 1
0.305, 16.122, 0.229, 7.796, 1
0.306, 16.124, 0.228, 7.783, 1
0.307, 16.125, 0.228, 7.771, 1
0.308, 16.126, 0.227, 7.722, 1
0.309, 16.13, 0.226, 7.683, 1
0.31, 16.132, 0.225, 7.649, 1
0.311, 16.134, 0.224, 7.597, 1
0.312, 16.134, 0.224, 7.597, 1
0.313, 16.135, 0.224, 7.6, 1
0.314, 16.136, 0.222, 7.556, 1
0.315, 16.136, 0.222, 7.556, 1
0.316, 16.142, 0.221, 7.485, 1
0.317, 16.144, 0.22, 7.47, 1
0.318, 16.146, 0.219, 7.438, 1
0.319, 16.148, 0.218, 7.397, 1
0.32, 16.148, 0.218, 7.397, 1
0.321, 16.152, 0.217, 7.34, 1
0.322, 16.154, 0.216, 7.307, 1
0.323, 16.154, 0.216, 7.307, 1
0.324, 16.158, 0.214, 7.255, 1
0.325, 16.159, 0.213, 7.209, 1
0.326, 16.163, 0.212, 7.151, 1
0.327, 16.163, 0.212, 7.146, 1
0.328, 16.164, 0.211, 7.122, 1
0.329, 16.166, 0.21, 7.118, 1
0.33, 16.167, 0.209, 7.056, 1
0.331, 16.17, 0.208, 7.004, 1
0.332, 16.171, 0.208, 7.032, 1
0.333, 16.172, 0.207, 6.972, 1
0.334, 16.175, 0.206, 6.912, 1
0.335, 16.178, 0.205, 6.891, 1
0.336, 16.18, 0.204, 6.869, 1
0.337, 16.18, 0.204, 6.841, 1
0.338, 16.182, 0.203, 6.819, 1
0.339, 16.183, 0.202, 6.819, 1
0.34, 16.185, 0.201, 6.737, 1
0.341, 16.188, 0.2, 6.717, 1
0.342, 16.189, 0.2, 6.709, 1
0.343, 16.19, 0.199, 6.68, 1
0.344, 16.191, 0.198, 6.646, 1
0.345, 16.194, 0.197, 6.595, 1
0.346, 16.194, 0.197, 6.595, 1
0.347, 16.197, 0.196, 6.556, 1
0.348, 16.198, 0.195, 6.526, 1
0.349, 16.2, 0.194, 6.504, 1
0.35, 16.201, 0.193, 6.48, 1
0.351, 16.204, 0.192, 6.422, 1
0.352, 16.206, 0.192, 6.413, 1
0.353, 16.207, 0.191, 6.391, 1
0.354, 16.208, 0.19, 6.351, 1
0.355, 16.21, 0.189, 6.322, 1
0.356, 16.212, 0.188, 6.282, 1
0.357, 16.213, 0.188, 6.276, 1
0.358, 16.215, 0.187, 6.225, 1
0.359, 16.215, 0.187, 6.225, 1
0.36, 16.215, 0.187, 6.225, 1
0.361, 16.22, 0.185, 6.167, 1
0.362, 16.221, 0.184, 6.118, 1
0.363, 16.223, 0.183, 6.108, 1
0.364, 16.223, 0.183, 6.108, 1
0.365, 16.225, 0.182, 6.06, 1
0.366, 16.229, 0.18, 5.999, 1
0.367, 16.229, 0.18, 5.997, 1
0.368, 16.23, 0.179, 5.962, 1
0.369, 16.231, 0.178, 5.946, 1
0.37, 16.231, 0.178, 5.946, 1
0.371, 16.235, 0.176, 5.874, 1
0.372, 16.235, 0.176, 5.874, 1
0.373, 16.236, 0.176, 5.866, 1
0.374, 16.238, 0.174, 5.82, 1
0.375, 16.241, 0.173, 5.793, 1
0.376, 16.243, 0.172, 5.74, 1
0.377, 16.244, 0.172, 5.745, 1
0.378, 16.245, 0.171, 5.714, 1
0.379, 16.246, 0.17, 5.686, 1
0.38, 16.247, 0.169, 5.675, 1
0.381, 16.249, 0.168, 5.631, 1
0.382, 16.25, 0.168, 5.611, 1
0.383, 16.251, 0.167, 5.604, 1
0.384, 16.253, 0.166, 5.538, 1
0.385, 16.256, 0.165, 5.532, 1
0.386, 16.257, 0.164, 5.5, 1
0.387, 16.258, 0.164, 5.497, 1
0.388, 16.258, 0.163, 5.485, 1
0.389, 16.26, 0.162, 5.42, 1
0.39, 16.262, 0.161, 5.395, 1
0.391, 16.265, 0.16, 5.367, 1
0.392, 16.265, 0.16, 5.376, 1
0.393, 16.266, 0.159, 5.344, 1
0.394, 16.268, 0.158, 5.327, 1
0.395, 16.27, 0.157, 5.293, 1
0.396, 16.272, 0.156, 5.282, 1
0.397, 16.272, 0.156, 5.266, 1
0.398, 16.272, 0.155, 5.24, 1
0.399, 16.274, 0.154, 5.247, 1
0.4, 16.275, 0.153, 5.219, 1
0.401, 16.276, 0.152, 5.164, 1
0.402, 16.277, 0.152, 5.179, 1
0.403, 16.278, 0.151, 5.163, 1
0.404, 16.279, 0.15, 5.109, 1
0.405, 16.28, 0.149, 5.098, 1
0.406, 16.282, 0.148, 5.082, 1
0.407, 16.283, 0.148, 5.069, 1
0.408, 16.283, 0.147, 5.075, 1
0.409, 16.285, 0.146, 5.018, 1
0.41, 16.288, 0.145, 5.006, 1
0.411, 16.289, 0.144, 4.962, 1
0.412, 16.29, 0.144, 5.0, 1
0.413, 16.29, 0.143, 4.946, 1
0.414, 16.29, 0.143, 4.946, 1
0.415, 16.292, 0.142, 4.958, 1
0.416, 16.292, 0.142, 4.928, 1
0.417, 16.295, 0.14, 4.878, 1
0.418, 16.297, 0.139, 4.881, 1
0.419, 16.298, 0.138, 4.856, 1
0.42, 16.3, 0.137, 4.805, 1
0.421, 16.302, 0.136, 4.763, 1
0.422, 16.302, 0.136, 4.763, 1
0.423, 16.302, 0.136, 4.77, 1
0.424, 16.303, 0.134, 4.737, 1
0.425, 16.306, 0.133, 4.691, 1
0.426, 16.307, 0.132, 4.659, 1
0.427, 16.309, 0.132, 4.668, 1
0.428, 16.31, 0.131, 4.652, 1
0.429, 16.311, 0.13, 4.639, 1
0.43, 16.312, 0.129, 4.611, 1
0.431, 16.313, 0.128, 4.578, 1
0.432, 16.314, 0.128, 4.571, 1
0.433, 16.314, 0.127, 4.565, 1
0.434, 16.315, 0.126, 4.571, 1
0.435, 16.318, 0.125, 4.53, 1
0.436, 16.32, 0.124, 4.485, 1
0.437, 16.321, 0.124, 4.486, 1
0.438, 16.321, 0.123, 4.452, 1
0.439, 16.323, 0.122, 4.409, 1
0.44, 16.323, 0.121, 4.402, 1
0.441, 16.324, 0.12, 4.375, 1
0.442, 16.325, 0.12, 4.386, 1
0.443, 16.325, 0.119, 4.349, 1
0.444, 16.327, 0.118, 4.335, 1
0.445, 16.329, 0.117, 4.265, 1
0.446, 16.33, 0.116, 4.267, 1
0.447, 16.331, 0.116, 4.232, 1
0.448, 16.331, 0.115, 4.231, 1
0.449, 16.332, 0.114, 4.194, 1
0.45, 16.333, 0.113, 4.152, 1
0.451, 16.334, 0.112, 4.133, 1
0.452, 16.335, 0.112, 4.109, 1
0.453, 16.336, 0.111, 4.109, 1
0.454, 16.336, 0.11, 4.083, 1
0.455, 16.337, 0.109, 4.043, 1
0.456, 16.338, 0.108, 3.992, 1
0.457, 16.339, 0.108, 3.992, 1
0.458, 16.34, 0.107, 3.961, 1
0.459, 16.34, 0.106, 3.933, 1
0.46, 16.341, 0.105, 3.894, 1
0.461, 16.343, 0.104, 3.844, 1
0.462, 16.344, 0.104, 3.85, 1
0.463, 16.345, 0.103, 3.816, 1
0.464, 16.347, 0.102, 3.753, 1
0.465, 16.348, 0.101, 3.721, 1
0.466, 16.349, 0.1, 3.699, 1
0.467, 16.349, 0.1, 3.688, 1
0.468, 16.35, 0.099, 3.669, 1
0.469, 16.35, 0.098, 3.619, 1
0.47, 16.351, 0.097, 3.545, 1
0.471, 16.353, 0.096, 3.531, 1
0.472, 16.353, 0.096, 3.515, 1
0.473, 16.354, 0.095, 3.465, 1
0.474, 16.354, 0.094, 3.419, 1
0.475, 16.355, 0.093, 3.392, 1
0.476, 16.355, 0.092, 3.333, 1
0.477, 16.356, 0.092, 3.328, 1
0.478, 16.356, 0.092, 3.328, 1
0.479, 16.358, 0.09, 3.257, 1
0.48, 16.358, 0.09, 3.257, 1
0.481, 16.359, 0.089, 3.195, 1
0.482, 16.359, 0.089, 3.228, 1
0.483, 16.36, 0.087, 3.116, 1
0.484, 16.36, 0.087, 3.116, 1
0.485, 16.362, 0.086, 3.061, 1
0.486, 16.364, 0.084, 2.928, 1
0.487, 16.364, 0.084, 2.834, 1
0.488, 16.365, 0.083, 2.824, 1
0.489, 16.366, 0.082, 2.724, 1
0.49, 16.366, 0.082, 2.724, 1
0.491, 16.367, 0.081, 2.687, 1
0.492, 16.368, 0.08, 2.583, 1
0.493, 16.369, 0.079, 2.612, 1
0.494, 16.369, 0.078, 2.497, 1
0.495, 16.37, 0.077, 2.431, 1
0.496, 16.371, 0.076, 2.397, 1
0.497, 16.371, 0.076, 2.412, 1
0.498, 16.371, 0.075, 2.398, 1
0.499, 16.372, 0.074, 2.273, 1
0.5, 16.374, 0.073, 2.217, 1
0.501, 16.374, 0.072, 2.13, 1
0.502, 16.374, 0.072, 2.222, 1
0.503, 16.374, 0.071, 2.207, 1
0.504, 16.375, 0.07, 2.178, 1
0.505, 16.375, 0.069, 2.062, 1
0.506, 16.375, 0.068, 1.872, 1
0.507, 16.376, 0.068, 1.832, 1
0.508, 16.376, 0.067, 1.923, 1
0.509, 16.377, 0.066, 1.795, 1
0.51, 16.378, 0.065, 1.75, 1
0.511, 16.379, 0.064, 1.626, 1
0.512, 16.379, 0.064, 1.687, 1
0.513, 16.379, 0.063, 1.562, 1
0.514, 16.381, 0.062, 1.387, 1
0.515, 16.381, 0.061, 1.318, 1
0.516, 16.381, 0.06, 1.308, 1
0.517, 16.382, 0.06, 1.429, 1
0.518, 16.382, 0.059, 1.354, 1
0.519, 16.382, 0.058, 1.169, 1
0.52, 16.383, 0.057, 1.105, 1
0.521, 16.384, 0.056, 1.055, 1
0.522, 16.385, 0.056, 1.005, 1
0.523, 16.385, 0.055, 1.118, 1
0.524, 16.385, 0.054, 1.046, 1
0.525, 16.386, 0.053, 0.983, 1
0.526, 16.387, 0.052, 0.917, 1
0.527, 16.386, 0.052, 0.75, 1
0.528, 16.386, 0.051, 0.894, 1
0.529, 16.387, 0.05, 0.8, 1
0.53, 16.387, 0.049, 0.746, 1
0.531, 16.388, 0.048, 0.632, 1
0.532, 16.389, 0.048, 0.753, 1
0.533, 16.389, 0.047, 0.712, 1
0.534, 16.389, 0.046, 0.616, 1
0.535, 16.389, 0.045, 0.563, 1
0.536, 16.39, 0.044, 0.512, 1
0.537, 16.39, 0.044, 0.44, 1
0.538, 16.39, 0.043, 0.486, 1
0.539, 16.391, 0.042, 0.445, 1
0.54, 16.391, 0.041, 0.376, 1
0.541, 16.392, 0.04, 0.284, 1
0.542, 16.392, 0.04, 0.234, 1
0.543, 16.392, 0.039, 0.303, 1
0.544, 16.392, 0.038, 0.227, 1
0.545, 16.392, 0.037, 0.222, 1
0.546, 16.392, 0.036, 0.144, 1
0.547, 16.392, 0.036, 0.144, 1
0.548, 16.392, 0.036, 0.171, 1
0.549, 16.393, 0.034, 0.146, 1
0.55, 16.393, 0.033, 0.105, 1
0.551, 16.394, 0.032, 0.07, 1
0.552, 16.394, 0.032, 0.021, 1
0.553, 16.394, 0.031, -0.015, 1
0.554, 16.394, 0.03, 0.058, 1
0.555, 16.394, 0.029, -0.002, 1
0.556, 16.394, 0.029, -0.002, 1
0.557, 16.395, 0.028, -0.002, 1
0.558, 16.395, 0.027, 0.024, 1
0.559, 16.396, 0.026, -0.011, 1
0.56, 16.396, 0.025, -0.014, 1
0.561, 16.396, 0.024, -0.006, 1
0.562, 16.397, 0.024, -0.004, 1
0.563, 16.396, 0.023, -0.012, 1
0.564, 16.396, 0.022, -0.013, 1
0.565, 16.396, 0.021, -0.021, 1
0.566, 16.396, 0.02, -0.011, 1
0.567, 16.396, 0.02, -0.021, 1
0.568, 16.397, 0.019, -0.008, 1
0.569, 16.397, 0.018, -0.008, 1
0.57, 16.398, 0.017, -0.009, 1
0.571, 16.399, 0.016, 0.0, 1
0.572, 16.399, 0.016, -0.006, 1
0.573, 16.399, 0.015, -0.004, 1
0.574, 16.399, 0.014, -0.017, 1
0.575, 16.398, 0.013, -0.011, 1
0.576, 16.398, 0.012, -0.001, 1
0.577, 16.398, 0.012, -0.008, 1
0.578, 16.398, 0.011, -0.005, 1
0.579, 16.398, 0.01, -0.01, 1
0.58, 16.398, 0.009, 0.001, 1
0.581, 16.399, 0.008, -0.008, 1
0.582, 16.399, 0.008, -0.003, 1
0.583, 16.399, 0.008, -0.003, 1
0.584, 16.398, 0.006, -0.015, 1
0.585, 16.398, 0.005, -0.008, 1
0.586, 16.399, 0.004, -0.002, 1
0.587, 16.398, 0.004, -0.011, 1
0.588, 16.399, 0.003, 0.0, 1
0.589, 16.398, 0.002, 0.0, 1
0.59, 16.398, 0.001, -0.012, 1
