Time, Vsupply, dca, ia, take
0.187, 16.256, 0.148, 4.919, 1
0.188, 16.253, 0.149, 4.968, 1
0.189, 16.252, 0.15, 4.987, 1
0.19, 16.25, 0.151, 5.012, 1
0.191, 16.249, 0.152, 5.043, 1
0.192, 16.248, 0.152, 5.03, 1
0.193, 16.247, 0.153, 5.083, 1
0.194, 16.245, 0.154, 5.117, 1
0.195, 16.243, 0.155, 5.124, 1
0.196, 16.242, 0.156, 5.153, 1
0.197, 16.241, 0.156, 5.174, 1
0.198, 16.24, 0.157, 5.18, 1
0.199, 16.238, 0.158, 5.252, 1
0.2, 16.238, 0.158, 5.252, 1
0.201, 16.235, 0.159, 5.281, 1
0.202, 16.234, 0.16, 5.312, 1
0.203, 16.232, 0.161, 5.333, 1
0.204, 16.23, 0.162, 5.382, 1
0.205, 16.228, 0.163, 5.41, 1
0.206, 16.227, 0.164, 5.432, 1
0.207, 16.227, 0.164, 5.413, 1
0.208, 16.226, 0.165, 5.45, 1
0.209, 16.225, 0.166, 5.478, 1
0.21, 16.222, 0.167, 5.541, 1
0.211, 16.22, 0.168, 5.573, 1
0.212, 16.22, 0.168, 5.579, 1
0.213, 16.217, 0.169, 5.644, 1
0.214, 16.216, 0.17, 5.669, 1
0.215, 16.216, 0.17, 5.669, 1
0.216, 16.213, 0.172, 5.719, 1
0.217, 16.213, 0.172, 5.697, 1
0.218, 16.211, 0.173, 5.775, 1
0.219, 16.209, 0.174, 5.8, 1
0.22, 16.207, 0.175, 5.831, 1
0.221, 16.205, 0.176, 5.861, 1
0.222, 16.205, 0.176, 5.887, 1
0.223, 16.205, 0.177, 5.869, 1
0.224, 16.202, 0.178, 5.953, 1
0.225, 16.2, 0.179, 5.977, 1
0.226, 16.199, 0.18, 6.004, 1
0.227, 16.198, 0.18, 5.999, 1
0.228, 16.198, 0.181, 6.039, 1
0.229, 16.196, 0.182, 6.106, 1
0.23, 16.194, 0.183, 6.138, 1
0.231, 16.192, 0.184, 6.16, 1
0.232, 16.192, 0.184, 6.16, 1
0.233, 16.19, 0.185, 6.193, 1
0.234, 16.189, 0.186, 6.193, 1
0.235, 16.187, 0.187, 6.255, 1
0.236, 16.185, 0.188, 6.297, 1
0.237, 16.185, 0.188, 6.307, 1
0.238, 16.183, 0.189, 6.377, 1
0.239, 16.181, 0.19, 6.405, 1
0.24, 16.18, 0.191, 6.418, 1
0.241, 16.178, 0.192, 6.449, 1
0.242, 16.177, 0.192, 6.472, 1
0.243, 16.175, 0.193, 6.517, 1
0.244, 16.174, 0.194, 6.563, 1
0.245, 16.172, 0.195, 6.577, 1
0.246, 16.171, 0.196, 6.624, 1
0.247, 16.171, 0.196, 6.624, 1
0.248, 16.17, 0.197, 6.637, 1
0.249, 16.168, 0.198, 6.724, 1
0.25, 16.166, 0.199, 6.735, 1
0.251, 16.164, 0.2, 6.763, 1
0.252, 16.164, 0.2, 6.767, 1
0.253, 16.164, 0.201, 6.8, 1
0.254, 16.16, 0.202, 6.845, 1
0.255, 16.158, 0.203, 6.895, 1
0.256, 16.157, 0.204, 6.899, 1
0.257, 16.157, 0.204, 6.926, 1
0.258, 16.156, 0.205, 6.958, 1
0.259, 16.155, 0.206, 6.983, 1
0.26, 16.152, 0.207, 7.023, 1
0.261, 16.149, 0.208, 7.08, 1
0.262, 16.149, 0.208, 7.058, 1
0.263, 16.147, 0.209, 7.113, 1
0.264, 16.145, 0.21, 7.157, 1
0.265, 16.144, 0.211, 7.177, 1
0.266, 16.143, 0.212, 7.206, 1
0.267, 16.143, 0.212, 7.222, 1
0.268, 16.141, 0.213, 7.289, 1
0.269, 16.139, 0.214, 7.294, 1
0.27, 16.138, 0.215, 7.325, 1
0.271, 16.138, 0.215, 7.325, 1
0.272, 16.137, 0.216, 7.364, 1
0.273, 16.136, 0.217, 7.393, 1
0.274, 16.132, 0.218, 7.456, 1
0.275, 16.13, 0.219, 7.462, 1
0.276, 16.129, 0.22, 7.524, 1
0.277, 16.129, 0.22, 7.501, 1
0.278, 16.128, 0.221, 7.543, 1
0.279, 16.125, 0.222, 7.6, 1
0.28, 16.124, 0.223, 7.637, 1
0.281, 16.123, 0.224, 7.639, 1
0.282, 16.122, 0.224, 7.671, 1
0.283, 16.122, 0.224, 7.671, 1
0.284, 16.12, 0.226, 7.72, 1
0.285, 16.118, 0.227, 7.783, 1
0.286, 16.115, 0.228, 7.808, 1
0.287, 16.116, 0.228, 7.819, 1
0.288, 16.115, 0.229, 7.816, 1
0.289, 16.115, 0.229, 7.816, 1
0.29, 16.11, 0.231, 7.903, 1
0.291, 16.109, 0.232, 7.969, 1
0.292, 16.109, 0.232, 7.967, 1
0.293, 16.106, 0.233, 8.009, 1
0.294, 16.104, 0.234, 8.042, 1
0.295, 16.102, 0.235, 8.072, 1
0.296, 16.104, 0.234, 8.057, 1
0.297, 16.105, 0.234, 8.032, 1
0.298, 16.107, 0.233, 8.015, 1
0.299, 16.11, 0.232, 7.948, 1
0.3, 16.113, 0.231, 7.936, 1
0.301, 16.116, 0.23, 7.878, 1
0.302, 16.117, 0.23, 7.894, 1
0.303, 16.117, 0.23, 7.894, 1
0.304, 16.122, 0.228, 7.829, 1
0.305, 16.125, 0.227, 7.793, 1
0.306, 16.128, 0.226, 7.731, 1
0.307, 16.128, 0.226, 7.731, 1
0.308, 16.131, 0.225, 7.702, 1
0.309, 16.133, 0.224, 7.698, 1
0.31, 16.134, 0.223, 7.649, 1
0.311, 16.137, 0.222, 7.607, 1
0.312, 16.137, 0.222, 7.607, 1
0.313, 16.139, 0.221, 7.552, 1
0.314, 16.142, 0.22, 7.516, 1
0.315, 16.145, 0.219, 7.485, 1
0.316, 16.146, 0.218, 7.477, 1
0.317, 16.147, 0.218, 7.475, 1
0.318, 16.15, 0.217, 7.404, 1
0.319, 16.152, 0.216, 7.392, 1
0.32, 16.153, 0.215, 7.361, 1
0.321, 16.156, 0.214, 7.313, 1
0.322, 16.157, 0.214, 7.345, 1
0.323, 16.158, 0.213, 7.284, 1
0.324, 16.161, 0.212, 7.23, 1
0.325, 16.163, 0.211, 7.177, 1
0.326, 16.165, 0.21, 7.158, 1
0.327, 16.166, 0.21, 7.164, 1
0.328, 16.167, 0.209, 7.138, 1
0.329, 16.167, 0.209, 7.138, 1
0.33, 16.173, 0.207, 7.019, 1
0.331, 16.175, 0.206, 6.978, 1
0.332, 16.177, 0.206, 6.985, 1
0.333, 16.178, 0.205, 6.929, 1
0.334, 16.179, 0.204, 6.917, 1
0.335, 16.181, 0.203, 6.892, 1
0.336, 16.183, 0.202, 6.867, 1
0.337, 16.184, 0.202, 6.856, 1
0.338, 16.188, 0.201, 6.8, 1
0.339, 16.189, 0.2, 6.755, 1
0.34, 16.189, 0.199, 6.735, 1
0.341, 16.191, 0.198, 6.705, 1
0.342, 16.191, 0.198, 6.705, 1
0.343, 16.192, 0.198, 6.705, 1
0.344, 16.192, 0.198, 6.705, 1
0.345, 16.198, 0.196, 6.618, 1
0.346, 16.2, 0.194, 6.579, 1
0.347, 16.201, 0.194, 6.574, 1
0.348, 16.201, 0.194, 6.574, 1
0.349, 16.202, 0.193, 6.528, 1
0.35, 16.206, 0.191, 6.442, 1
0.351, 16.208, 0.19, 6.43, 1
0.352, 16.209, 0.19, 6.388, 1
0.353, 16.21, 0.189, 6.384, 1
0.354, 16.213, 0.188, 6.299, 1
0.355, 16.213, 0.188, 6.299, 1
0.356, 16.216, 0.187, 6.307, 1
0.357, 16.218, 0.186, 6.204, 1
0.358, 16.221, 0.185, 6.177, 1
0.359, 16.222, 0.184, 6.166, 1
0.36, 16.224, 0.183, 6.146, 1
0.361, 16.225, 0.182, 6.101, 1
0.362, 16.226, 0.182, 6.114, 1
0.363, 16.227, 0.181, 6.059, 1
0.364, 16.23, 0.18, 6.031, 1
0.365, 16.231, 0.179, 5.981, 1
0.366, 16.233, 0.178, 5.936, 1
0.367, 16.233, 0.178, 5.959, 1
0.368, 16.234, 0.177, 5.894, 1
0.369, 16.236, 0.176, 5.867, 1
0.37, 16.238, 0.175, 5.867, 1
0.371, 16.239, 0.174, 5.825, 1
0.372, 16.241, 0.174, 5.817, 1
0.373, 16.241, 0.173, 5.793, 1
0.374, 16.244, 0.172, 5.715, 1
0.375, 16.245, 0.171, 5.702, 1
0.376, 16.246, 0.17, 5.657, 1
0.377, 16.248, 0.17, 5.669, 1
0.378, 16.249, 0.169, 5.649, 1
0.379, 16.251, 0.168, 5.573, 1
0.38, 16.252, 0.167, 5.562, 1
0.381, 16.254, 0.166, 5.501, 1
0.382, 16.255, 0.166, 5.508, 1
0.383, 16.257, 0.165, 5.457, 1
0.384, 16.259, 0.164, 5.433, 1
0.385, 16.26, 0.163, 5.413, 1
0.386, 16.261, 0.162, 5.382, 1
0.387, 16.261, 0.162, 5.375, 1
0.388, 16.264, 0.161, 5.327, 1
0.389, 16.266, 0.16, 5.296, 1
0.39, 16.266, 0.159, 5.265, 1
0.391, 16.269, 0.158, 5.237, 1
0.392, 16.269, 0.158, 5.245, 1
0.393, 16.27, 0.157, 5.193, 1
0.394, 16.272, 0.156, 5.173, 1
0.395, 16.274, 0.155, 5.132, 1
0.396, 16.275, 0.154, 5.111, 1
0.397, 16.276, 0.154, 5.114, 1
0.398, 16.276, 0.153, 5.096, 1
0.399, 16.278, 0.152, 5.039, 1
0.4, 16.279, 0.151, 5.006, 1
0.401, 16.281, 0.15, 5.0, 1
0.402, 16.281, 0.15, 4.983, 1
0.403, 16.283, 0.149, 4.965, 1
0.404, 16.284, 0.148, 4.905, 1
0.405, 16.286, 0.147, 4.886, 1
0.406, 16.287, 0.146, 4.87, 1
0.407, 16.288, 0.146, 4.858, 1
0.408, 16.289, 0.145, 4.813, 1
0.409, 16.291, 0.144, 4.808, 1
0.41, 16.292, 0.143, 4.754, 1
0.411, 16.293, 0.142, 4.75, 1
0.412, 16.293, 0.142, 4.732, 1
0.413, 16.295, 0.141, 4.714, 1
0.414, 16.297, 0.14, 4.674, 1
0.415, 16.298, 0.139, 4.651, 1
0.416, 16.299, 0.138, 4.644, 1
0.417, 16.299, 0.138, 4.642, 1
0.418, 16.301, 0.137, 4.589, 1
0.419, 16.302, 0.136, 4.533, 1
0.42, 16.303, 0.135, 4.556, 1
0.421, 16.304, 0.134, 4.512, 1
0.422, 16.305, 0.134, 4.52, 1
0.423, 16.306, 0.133, 4.509, 1
0.424, 16.308, 0.132, 4.445, 1
0.425, 16.309, 0.131, 4.429, 1
0.426, 16.309, 0.131, 4.429, 1
0.427, 16.31, 0.13, 4.385, 1
0.428, 16.311, 0.129, 4.402, 1
0.429, 16.312, 0.128, 4.38, 1
0.43, 16.314, 0.127, 4.321, 1
0.431, 16.315, 0.126, 4.343, 1
0.432, 16.315, 0.126, 4.307, 1
0.433, 16.316, 0.125, 4.302, 1
0.439, 16.318, 0.124, 4.25, 1
0.439, 16.32, 0.123, 4.198, 1
0.439, 16.321, 0.122, 4.221, 1
0.44, 16.321, 0.122, 4.156, 1
0.44, 16.322, 0.121, 4.172, 1
0.44, 16.322, 0.12, 4.187, 1
0.44, 16.323, 0.119, 4.14, 1
0.441, 16.324, 0.118, 4.112, 1
0.442, 16.325, 0.118, 4.108, 1
0.443, 16.327, 0.117, 4.075, 1
0.444, 16.328, 0.116, 4.07, 1
0.445, 16.329, 0.115, 4.043, 1
0.446, 16.331, 0.114, 4.005, 1
0.447, 16.332, 0.114, 3.988, 1
0.448, 16.333, 0.113, 3.939, 1
0.449, 16.333, 0.112, 3.96, 1
0.45, 16.334, 0.111, 3.92, 1
0.451, 16.335, 0.11, 3.882, 1
0.452, 16.335, 0.11, 3.897, 1
0.453, 16.336, 0.109, 3.899, 1
0.454, 16.337, 0.108, 3.859, 1
0.455, 16.339, 0.107, 3.785, 1
0.456, 16.34, 0.106, 3.819, 1
0.457, 16.341, 0.106, 3.792, 1
0.458, 16.341, 0.105, 3.75, 1
0.459, 16.342, 0.104, 3.722, 1
0.46, 16.343, 0.103, 3.687, 1
0.461, 16.345, 0.102, 3.662, 1
0.462, 16.345, 0.102, 3.661, 1
0.463, 16.346, 0.101, 3.59, 1
0.464, 16.347, 0.1, 3.609, 1
0.465, 16.347, 0.1, 3.609, 1
0.466, 16.348, 0.098, 3.589, 1
0.467, 16.349, 0.098, 3.553, 1
0.468, 16.35, 0.097, 3.534, 1
0.469, 16.351, 0.096, 3.491, 1
0.47, 16.351, 0.095, 3.472, 1
0.471, 16.352, 0.094, 3.472, 1
0.472, 16.352, 0.094, 3.45, 1
0.473, 16.353, 0.093, 3.416, 1
0.474, 16.354, 0.092, 3.364, 1
0.475, 16.354, 0.091, 3.337, 1
0.476, 16.355, 0.09, 3.326, 1
0.477, 16.356, 0.09, 3.312, 1
0.478, 16.356, 0.089, 3.289, 1
0.479, 16.357, 0.088, 3.227, 1
0.48, 16.358, 0.087, 3.204, 1
0.481, 16.359, 0.086, 3.182, 1
0.482, 16.359, 0.086, 3.173, 1
0.483, 16.36, 0.085, 3.159, 1
0.484, 16.361, 0.084, 3.089, 1
0.485, 16.361, 0.083, 3.047, 1
0.486, 16.363, 0.082, 2.985, 1
0.487, 16.363, 0.082, 2.98, 1
0.488, 16.364, 0.081, 2.958, 1
0.489, 16.365, 0.08, 2.939, 1
0.49, 16.365, 0.079, 2.892, 1
0.491, 16.366, 0.078, 2.855, 1
0.492, 16.366, 0.078, 2.864, 1
0.493, 16.367, 0.077, 2.806, 1
0.494, 16.368, 0.076, 2.769, 1
0.495, 16.368, 0.075, 2.711, 1
0.496, 16.369, 0.074, 2.692, 1
0.497, 16.368, 0.074, 2.721, 1
0.498, 16.369, 0.073, 2.628, 1
0.499, 16.37, 0.072, 2.55, 1
0.5, 16.371, 0.071, 2.559, 1
0.501, 16.371, 0.07, 2.496, 1
0.502, 16.372, 0.07, 2.476, 1
0.503, 16.373, 0.069, 2.477, 1
0.504, 16.374, 0.068, 2.394, 1
0.505, 16.374, 0.067, 2.308, 1
0.506, 16.375, 0.066, 2.334, 1
0.507, 16.375, 0.066, 2.34, 1
0.508, 16.375, 0.066, 2.34, 1
0.509, 16.375, 0.065, 2.246, 1
0.511, 16.375, 0.065, 2.246, 1
0.511, 16.376, 0.063, 2.143, 1
0.512, 16.376, 0.062, 2.155, 1
0.513, 16.377, 0.061, 2.035, 1
0.514, 16.379, 0.06, 1.985, 1
0.515, 16.379, 0.059, 1.968, 1
0.516, 16.38, 0.058, 1.913, 1
0.517, 16.38, 0.058, 1.931, 1
0.518, 16.38, 0.057, 1.858, 1
0.519, 16.38, 0.056, 1.747, 1
0.52, 16.381, 0.055, 1.687, 1
0.521, 16.381, 0.054, 1.726, 1
0.522, 16.381, 0.054, 1.618, 1
0.523, 16.382, 0.053, 1.537, 1
0.524, 16.382, 0.052, 1.493, 1
0.525, 16.382, 0.052, 1.493, 1
0.526, 16.383, 0.051, 1.521, 1
0.527, 16.383, 0.05, 1.469, 1
0.528, 16.383, 0.049, 1.476, 1
0.529, 16.385, 0.048, 1.413, 1
0.53, 16.385, 0.047, 1.373, 1
0.531, 16.386, 0.046, 1.23, 1
0.532, 16.385, 0.046, 1.234, 1
0.533, 16.385, 0.045, 1.267, 1
0.534, 16.386, 0.044, 1.204, 1
0.535, 16.386, 0.043, 1.037, 1
0.536, 16.386, 0.042, 1.094, 1
0.537, 16.386, 0.042, 1.021, 1
0.538, 16.387, 0.041, 1.089, 1
0.539, 16.387, 0.04, 0.958, 1
0.54, 16.388, 0.039, 0.874, 1
0.541, 16.388, 0.038, 0.891, 1
0.542, 16.388, 0.038, 0.868, 1
0.543, 16.388, 0.037, 0.77, 1
0.544, 16.388, 0.037, 0.77, 1
0.545, 16.389, 0.035, 0.773, 1
0.546, 16.389, 0.034, 0.719, 1
0.547, 16.389, 0.034, 0.681, 1
0.548, 16.389, 0.033, 0.714, 1
0.549, 16.389, 0.032, 0.6, 1
0.55, 16.39, 0.031, 0.611, 1
0.551, 16.39, 0.03, 0.552, 1
0.552, 16.39, 0.03, 0.535, 1
0.553, 16.391, 0.029, 0.485, 1
0.554, 16.392, 0.028, 0.497, 1
0.555, 16.391, 0.027, 0.506, 1
0.556, 16.392, 0.026, 0.403, 1
0.557, 16.392, 0.026, 0.425, 1
0.558, 16.392, 0.025, 0.469, 1
0.559, 16.392, 0.024, 0.508, 1
0.56, 16.392, 0.023, 0.422, 1
0.561, 16.392, 0.022, 0.493, 1
0.562, 16.392, 0.022, 0.378, 1
0.563, 16.392, 0.021, 0.454, 1
0.564, 16.393, 0.02, 0.54, 1
0.565, 16.393, 0.019, 0.614, 1
0.566, 16.393, 0.018, 0.259, 1
0.567, 16.393, 0.018, 0.543, 1
0.568, 16.393, 0.017, 0.255, 1
0.569, 16.393, 0.016, 0.264, 1
0.57, 16.394, 0.015, 0.007, 1
0.571, 16.393, 0.014, 0.016, 1
0.572, 16.394, 0.014, 0.0, 1
0.573, 16.394, 0.013, -0.003, 1
0.574, 16.394, 0.012, -0.001, 1
0.575, 16.394, 0.011, 0.011, 1
0.576, 16.394, 0.01, -0.004, 1
0.577, 16.394, 0.01, -0.006, 1
0.578, 16.394, 0.009, 0.014, 1
0.579, 16.393, 0.008, 0.0, 1
0.58, 16.394, 0.007, 0.006, 1
0.581, 16.394, 0.006, 0.014, 1
0.582, 16.394, 0.006, 0.002, 1
0.583, 16.393, 0.005, 0.004, 1
0.584, 16.393, 0.004, 0.008, 1
0.585, 16.393, 0.003, 0.012, 1
0.586, 16.393, 0.002, 0.002, 1
0.587, 16.393, 0.002, -0.001, 1
0.588, 16.393, 0.001, 0.007, 1
