Time, Vsupply, dca, ia, take
0.054, 16.389, 0.042, 1.024, 1
0.055, 16.389, 0.043, 1.112, 1
0.056, 16.388, 0.044, 1.101, 1
0.057, 16.388, 0.044, 1.084, 1
0.058, 16.387, 0.045, 1.185, 1
0.059, 16.387, 0.046, 1.197, 1
0.06, 16.387, 0.047, 1.204, 1
0.061, 16.386, 0.048, 1.287, 1
0.062, 16.387, 0.048, 1.343, 1
0.063, 16.387, 0.049, 1.337, 1
0.064, 16.387, 0.049, 1.337, 1
0.065, 16.386, 0.05, 1.411, 1
0.066, 16.385, 0.052, 1.56, 1
0.067, 16.384, 0.052, 1.586, 1
0.068, 16.384, 0.053, 1.649, 1
0.069, 16.383, 0.054, 1.61, 1
0.07, 16.382, 0.055, 1.638, 1
0.071, 16.382, 0.056, 1.778, 1
0.072, 16.382, 0.056, 1.817, 1
0.073, 16.381, 0.057, 1.794, 1
0.074, 16.381, 0.058, 1.878, 1
0.075, 16.381, 0.059, 1.928, 1
0.076, 16.38, 0.06, 1.947, 1
0.077, 16.38, 0.06, 1.972, 1
0.078, 16.38, 0.061, 2.022, 1
0.079, 16.379, 0.062, 2.062, 1
0.08, 16.378, 0.063, 2.141, 1
0.081, 16.377, 0.064, 2.191, 1
0.082, 16.377, 0.064, 2.191, 1
0.083, 16.377, 0.064, 2.191, 1
0.084, 16.376, 0.066, 2.354, 1
0.085, 16.375, 0.067, 2.338, 1
0.086, 16.375, 0.068, 2.371, 1
0.087, 16.375, 0.068, 2.398, 1
0.088, 16.374, 0.069, 2.476, 1
0.089, 16.374, 0.069, 2.476, 1
0.09, 16.373, 0.07, 2.554, 1
0.091, 16.373, 0.07, 2.538, 1
0.092, 16.372, 0.072, 2.633, 1
0.093, 16.371, 0.073, 2.673, 1
0.094, 16.371, 0.073, 2.673, 1
0.095, 16.37, 0.074, 2.712, 1
0.096, 16.369, 0.076, 2.802, 1
0.097, 16.369, 0.076, 2.817, 1
0.098, 16.368, 0.077, 2.841, 1
0.099, 16.367, 0.078, 2.888, 1
0.1, 16.366, 0.079, 2.962, 1
0.101, 16.366, 0.08, 2.99, 1
0.102, 16.365, 0.08, 2.982, 1
0.103, 16.366, 0.081, 3.019, 1
0.104, 16.365, 0.082, 3.047, 1
0.105, 16.363, 0.083, 3.135, 1
0.106, 16.362, 0.084, 3.16, 1
0.107, 16.363, 0.084, 3.156, 1
0.108, 16.361, 0.085, 3.216, 1
0.109, 16.36, 0.086, 3.254, 1
0.11, 16.36, 0.087, 3.288, 1
0.111, 16.359, 0.088, 3.313, 1
0.112, 16.359, 0.088, 3.309, 1
0.113, 16.358, 0.089, 3.376, 1
0.114, 16.358, 0.09, 3.395, 1
0.115, 16.356, 0.091, 3.448, 1
0.116, 16.356, 0.092, 3.48, 1
0.117, 16.355, 0.092, 3.481, 1
0.118, 16.355, 0.093, 3.494, 1
0.119, 16.354, 0.094, 3.544, 1
0.12, 16.353, 0.095, 3.56, 1
0.121, 16.352, 0.096, 3.595, 1
0.122, 16.352, 0.096, 3.607, 1
0.123, 16.351, 0.097, 3.623, 1
0.124, 16.35, 0.098, 3.688, 1
0.125, 16.35, 0.098, 3.688, 1
0.126, 16.348, 0.099, 3.706, 1
0.127, 16.348, 0.099, 3.686, 1
0.128, 16.347, 0.101, 3.757, 1
0.129, 16.346, 0.102, 3.784, 1
0.13, 16.345, 0.103, 3.799, 1
0.131, 16.344, 0.104, 3.824, 1
0.132, 16.344, 0.104, 3.857, 1
0.133, 16.342, 0.105, 3.889, 1
0.134, 16.341, 0.106, 3.917, 1
0.135, 16.34, 0.107, 3.949, 1
0.136, 16.339, 0.108, 3.938, 1
0.137, 16.339, 0.108, 3.97, 1
0.138, 16.337, 0.109, 3.993, 1
0.139, 16.336, 0.11, 4.017, 1
0.14, 16.335, 0.111, 4.018, 1
0.141, 16.334, 0.112, 4.063, 1
0.142, 16.334, 0.112, 4.034, 1
0.143, 16.333, 0.113, 4.054, 1
0.144, 16.333, 0.113, 4.054, 1
0.145, 16.333, 0.113, 4.054, 1
0.146, 16.33, 0.115, 4.114, 1
0.147, 16.33, 0.116, 4.142, 1
0.148, 16.328, 0.117, 4.188, 1
0.149, 16.327, 0.118, 4.224, 1
0.15, 16.325, 0.119, 4.263, 1
0.151, 16.324, 0.12, 4.268, 1
0.152, 16.324, 0.12, 4.266, 1
0.153, 16.323, 0.121, 4.32, 1
0.154, 16.322, 0.122, 4.291, 1
0.155, 16.32, 0.123, 4.334, 1
0.156, 16.319, 0.124, 4.35, 1
0.157, 16.318, 0.124, 4.345, 1
0.158, 16.316, 0.125, 4.398, 1
0.159, 16.314, 0.126, 4.423, 1
0.16, 16.313, 0.127, 4.44, 1
0.161, 16.313, 0.128, 4.45, 1
0.162, 16.312, 0.128, 4.469, 1
0.163, 16.311, 0.129, 4.478, 1
0.164, 16.31, 0.13, 4.51, 1
0.165, 16.309, 0.131, 4.542, 1
0.166, 16.308, 0.132, 4.568, 1
0.167, 16.307, 0.132, 4.561, 1
0.168, 16.306, 0.133, 4.626, 1
0.169, 16.304, 0.134, 4.632, 1
0.17, 16.303, 0.135, 4.646, 1
0.171, 16.303, 0.135, 4.646, 1
0.172, 16.301, 0.136, 4.686, 1
0.173, 16.3, 0.137, 4.71, 1
0.174, 16.299, 0.138, 4.717, 1
0.175, 16.297, 0.139, 4.761, 1
0.176, 16.295, 0.14, 4.793, 1
0.177, 16.295, 0.14, 4.762, 1
0.178, 16.293, 0.141, 4.82, 1
0.179, 16.292, 0.142, 4.855, 1
0.18, 16.29, 0.143, 4.878, 1
0.181, 16.288, 0.144, 4.918, 1
0.182, 16.288, 0.144, 4.899, 1
0.183, 16.287, 0.145, 4.899, 1
0.184, 16.284, 0.146, 4.948, 1
0.185, 16.283, 0.147, 4.979, 1
0.186, 16.281, 0.148, 5.011, 1
0.187, 16.281, 0.148, 5.004, 1
0.188, 16.28, 0.149, 5.054, 1
0.189, 16.278, 0.15, 5.098, 1
0.19, 16.277, 0.151, 5.112, 1
0.191, 16.275, 0.152, 5.152, 1
0.192, 16.275, 0.152, 5.144, 1
0.193, 16.273, 0.153, 5.182, 1
0.194, 16.273, 0.153, 5.182, 1
0.195, 16.271, 0.154, 5.211, 1
0.196, 16.268, 0.156, 5.266, 1
0.197, 16.267, 0.156, 5.25, 1
0.198, 16.266, 0.157, 5.299, 1
0.199, 16.264, 0.158, 5.355, 1
0.2, 16.263, 0.159, 5.364, 1
0.201, 16.261, 0.16, 5.398, 1
0.202, 16.261, 0.16, 5.404, 1
0.203, 16.26, 0.161, 5.42, 1
0.204, 16.258, 0.162, 5.471, 1
0.205, 16.256, 0.163, 5.504, 1
0.206, 16.254, 0.164, 5.539, 1
0.207, 16.253, 0.164, 5.541, 1
0.208, 16.252, 0.165, 5.557, 1
0.209, 16.251, 0.166, 5.581, 1
0.21, 16.249, 0.167, 5.639, 1
0.211, 16.246, 0.168, 5.665, 1
0.212, 16.246, 0.168, 5.66, 1
0.213, 16.244, 0.169, 5.727, 1
0.214, 16.242, 0.17, 5.754, 1
0.215, 16.241, 0.171, 5.782, 1
0.216, 16.239, 0.172, 5.789, 1
0.217, 16.239, 0.172, 5.812, 1
0.218, 16.237, 0.173, 5.867, 1
0.219, 16.233, 0.174, 5.891, 1
0.22, 16.232, 0.175, 5.922, 1
0.221, 16.231, 0.176, 5.947, 1
0.222, 16.23, 0.176, 5.938, 1
0.223, 16.229, 0.177, 5.983, 1
0.224, 16.227, 0.178, 6.044, 1
0.225, 16.225, 0.179, 6.063, 1
0.226, 16.223, 0.18, 6.115, 1
0.227, 16.222, 0.18, 6.088, 1
0.228, 16.221, 0.181, 6.125, 1
0.229, 16.221, 0.181, 6.125, 1
0.23, 16.216, 0.183, 6.205, 1
0.231, 16.214, 0.184, 6.262, 1
0.232, 16.214, 0.184, 6.25, 1
0.233, 16.212, 0.185, 6.28, 1
0.234, 16.211, 0.186, 6.315, 1
0.235, 16.209, 0.187, 6.38, 1
0.236, 16.207, 0.188, 6.383, 1
0.237, 16.206, 0.188, 6.427, 1
0.238, 16.204, 0.189, 6.466, 1
0.239, 16.2, 0.19, 6.491, 1
0.24, 16.2, 0.191, 6.531, 1
0.241, 16.198, 0.192, 6.564, 1
0.242, 16.198, 0.192, 6.564, 1
0.243, 16.197, 0.192, 6.546, 1
0.244, 16.194, 0.194, 6.673, 1
0.245, 16.19, 0.195, 6.665, 1
0.246, 16.188, 0.196, 6.696, 1
0.247, 16.188, 0.196, 6.703, 1
0.248, 16.188, 0.197, 6.733, 1
0.249, 16.185, 0.198, 6.788, 1
0.25, 16.182, 0.199, 6.834, 1
0.251, 16.18, 0.2, 6.868, 1
0.252, 16.179, 0.2, 6.867, 1
0.253, 16.178, 0.201, 6.884, 1
0.254, 16.176, 0.202, 6.981, 1
0.255, 16.173, 0.203, 6.999, 1
0.256, 16.171, 0.204, 7.055, 1
0.257, 16.169, 0.204, 7.033, 1
0.258, 16.168, 0.205, 7.056, 1
0.259, 16.166, 0.206, 7.087, 1
0.26, 16.164, 0.207, 7.14, 1
0.261, 16.162, 0.208, 7.166, 1
0.262, 16.161, 0.208, 7.155, 1
0.263, 16.158, 0.209, 7.235, 1
0.264, 16.156, 0.21, 7.266, 1
0.265, 16.154, 0.211, 7.297, 1
0.266, 16.152, 0.212, 7.321, 1
0.267, 16.151, 0.212, 7.32, 1
0.268, 16.148, 0.213, 7.396, 1
0.269, 16.146, 0.214, 7.419, 1
0.27, 16.146, 0.215, 7.432, 1
0.271, 16.143, 0.216, 7.493, 1
0.272, 16.142, 0.216, 7.481, 1
0.273, 16.141, 0.217, 7.511, 1
0.274, 16.138, 0.218, 7.573, 1
0.275, 16.135, 0.219, 7.609, 1
0.276, 16.133, 0.22, 7.651, 1
0.277, 16.133, 0.22, 7.632, 1
0.278, 16.132, 0.221, 7.644, 1
0.279, 16.129, 0.222, 7.738, 1
0.28, 16.127, 0.223, 7.738, 1
0.281, 16.125, 0.224, 7.782, 1
0.282, 16.125, 0.224, 7.791, 1
0.283, 16.125, 0.225, 7.829, 1
0.284, 16.125, 0.225, 7.829, 1
0.285, 16.123, 0.226, 7.825, 1
0.286, 16.12, 0.228, 7.93, 1
0.287, 16.118, 0.228, 7.938, 1
0.288, 16.117, 0.229, 7.964, 1
0.289, 16.114, 0.23, 8.034, 1
0.29, 16.113, 0.231, 8.055, 1
0.291, 16.111, 0.232, 8.101, 1
0.292, 16.111, 0.232, 8.075, 1
0.293, 16.112, 0.231, 8.038, 1
0.294, 16.115, 0.23, 8.037, 1
0.295, 16.119, 0.229, 7.96, 1
0.296, 16.122, 0.228, 7.939, 1
0.297, 16.124, 0.228, 7.927, 1
0.298, 16.125, 0.227, 7.913, 1
0.299, 16.128, 0.226, 7.841, 1
0.3, 16.131, 0.225, 7.823, 1
0.301, 16.133, 0.224, 7.793, 1
0.302, 16.134, 0.224, 7.775, 1
0.303, 16.135, 0.223, 7.746, 1
0.304, 16.137, 0.222, 7.729, 1
0.305, 16.141, 0.221, 7.648, 1
0.306, 16.145, 0.22, 7.621, 1
0.307, 16.145, 0.22, 7.625, 1
0.308, 16.146, 0.219, 7.588, 1
0.309, 16.148, 0.218, 7.56, 1
0.31, 16.15, 0.217, 7.515, 1
0.311, 16.153, 0.216, 7.489, 1
0.312, 16.153, 0.216, 7.489, 1
0.313, 16.156, 0.215, 7.449, 1
0.314, 16.158, 0.214, 7.402, 1
0.315, 16.159, 0.213, 7.386, 1
0.316, 16.162, 0.212, 7.328, 1
0.317, 16.164, 0.212, 7.332, 1
0.318, 16.165, 0.211, 7.316, 1
0.319, 16.167, 0.21, 7.245, 1
0.32, 16.168, 0.209, 7.231, 1
0.321, 16.168, 0.209, 7.231, 1
0.322, 16.172, 0.208, 7.179, 1
0.323, 16.174, 0.207, 7.139, 1
0.324, 16.177, 0.206, 7.069, 1
0.325, 16.18, 0.205, 7.068, 1
0.326, 16.181, 0.204, 7.027, 1
0.327, 16.182, 0.204, 7.015, 1
0.328, 16.183, 0.203, 6.999, 1
0.329, 16.185, 0.202, 6.95, 1
0.33, 16.187, 0.201, 6.88, 1
0.331, 16.189, 0.2, 6.853, 1
0.332, 16.191, 0.2, 6.873, 1
0.333, 16.192, 0.199, 6.816, 1
0.334, 16.194, 0.198, 6.803, 1
0.335, 16.197, 0.197, 6.739, 1
0.336, 16.199, 0.196, 6.707, 1
0.337, 16.199, 0.196, 6.694, 1
0.338, 16.2, 0.195, 6.67, 1
0.339, 16.201, 0.194, 6.638, 1
0.34, 16.203, 0.193, 6.622, 1
0.341, 16.207, 0.192, 6.553, 1
0.342, 16.208, 0.192, 6.519, 1
0.343, 16.208, 0.192, 6.519, 1
0.344, 16.211, 0.19, 6.492, 1
0.345, 16.212, 0.189, 6.445, 1
0.346, 16.214, 0.188, 6.394, 1
0.347, 16.216, 0.188, 6.398, 1
0.348, 16.217, 0.187, 6.347, 1
0.349, 16.219, 0.186, 6.289, 1
0.35, 16.221, 0.185, 6.272, 1
0.351, 16.223, 0.184, 6.231, 1
0.352, 16.224, 0.184, 6.248, 1
0.353, 16.225, 0.183, 6.205, 1
0.354, 16.227, 0.182, 6.178, 1
0.355, 16.229, 0.181, 6.12, 1
0.356, 16.231, 0.18, 6.076, 1
0.357, 16.231, 0.18, 6.11, 1
0.358, 16.232, 0.179, 6.074, 1
0.359, 16.233, 0.178, 6.041, 1
0.36, 16.237, 0.177, 5.969, 1
0.361, 16.238, 0.176, 5.947, 1
0.362, 16.239, 0.176, 5.951, 1
0.363, 16.239, 0.175, 5.927, 1
0.364, 16.241, 0.174, 5.886, 1
0.365, 16.243, 0.173, 5.861, 1
0.366, 16.245, 0.172, 5.784, 1
0.367, 16.246, 0.172, 5.787, 1
0.368, 16.247, 0.171, 5.764, 1
0.369, 16.249, 0.17, 5.736, 1
0.37, 16.25, 0.169, 5.714, 1
0.371, 16.252, 0.168, 5.663, 1
0.372, 16.253, 0.168, 5.661, 1
0.373, 16.254, 0.167, 5.629, 1
0.374, 16.256, 0.166, 5.581, 1
0.375, 16.259, 0.165, 5.538, 1
0.376, 16.259, 0.164, 5.524, 1
0.377, 16.261, 0.164, 5.526, 1
0.378, 16.262, 0.163, 5.491, 1
0.379, 16.263, 0.162, 5.462, 1
0.38, 16.266, 0.161, 5.41, 1
0.381, 16.266, 0.161, 5.41, 1
0.382, 16.268, 0.16, 5.389, 1
0.383, 16.269, 0.159, 5.354, 1
0.384, 16.27, 0.158, 5.321, 1
0.385, 16.27, 0.158, 5.321, 1
0.386, 16.273, 0.156, 5.266, 1
0.387, 16.274, 0.156, 5.253, 1
0.388, 16.275, 0.155, 5.231, 1
0.389, 16.275, 0.155, 5.231, 1
0.39, 16.277, 0.153, 5.169, 1
0.391, 16.28, 0.152, 5.142, 1
0.392, 16.281, 0.152, 5.12, 1
0.393, 16.282, 0.151, 5.083, 1
0.394, 16.283, 0.15, 5.091, 1
0.395, 16.284, 0.149, 5.065, 1
0.396, 16.286, 0.148, 4.989, 1
0.397, 16.288, 0.148, 5.018, 1
0.398, 16.288, 0.147, 4.992, 1
0.399, 16.289, 0.146, 4.947, 1
0.4, 16.291, 0.145, 4.908, 1
0.401, 16.292, 0.144, 4.888, 1
0.402, 16.293, 0.144, 4.881, 1
0.403, 16.294, 0.143, 4.856, 1
0.404, 16.295, 0.142, 4.845, 1
0.405, 16.297, 0.141, 4.795, 1
0.406, 16.299, 0.14, 4.743, 1
0.407, 16.3, 0.14, 4.773, 1
0.408, 16.3, 0.139, 4.737, 1
0.409, 16.301, 0.138, 4.713, 1
0.41, 16.303, 0.137, 4.696, 1
0.411, 16.304, 0.136, 4.664, 1
0.412, 16.305, 0.136, 4.647, 1
0.413, 16.305, 0.135, 4.67, 1
0.414, 16.307, 0.134, 4.64, 1
0.415, 16.308, 0.133, 4.603, 1
0.416, 16.31, 0.132, 4.564, 1
0.417, 16.311, 0.132, 4.572, 1
0.418, 16.312, 0.131, 4.525, 1
0.419, 16.313, 0.13, 4.54, 1
0.42, 16.313, 0.129, 4.457, 1
0.421, 16.315, 0.128, 4.478, 1
0.422, 16.316, 0.128, 4.451, 1
0.423, 16.317, 0.127, 4.438, 1
0.424, 16.318, 0.126, 4.396, 1
0.425, 16.319, 0.125, 4.389, 1
0.426, 16.321, 0.124, 4.322, 1
0.427, 16.321, 0.124, 4.366, 1
0.428, 16.321, 0.124, 4.366, 1
0.429, 16.323, 0.122, 4.315, 1
0.43, 16.324, 0.121, 4.304, 1
0.431, 16.326, 0.12, 4.25, 1
0.432, 16.326, 0.12, 4.28, 1
0.433, 16.326, 0.119, 4.216, 1
0.434, 16.328, 0.118, 4.233, 1
0.435, 16.329, 0.117, 4.161, 1
0.436, 16.331, 0.116, 4.154, 1
0.437, 16.331, 0.116, 4.167, 1
0.438, 16.332, 0.115, 4.1, 1
0.439, 16.333, 0.114, 4.111, 1
0.44, 16.334, 0.113, 4.109, 1
0.441, 16.335, 0.112, 4.029, 1
0.442, 16.336, 0.112, 4.023, 1
0.443, 16.337, 0.111, 4.006, 1
0.444, 16.337, 0.11, 4.019, 1
0.445, 16.337, 0.109, 3.986, 1
0.446, 16.339, 0.108, 3.965, 1
0.447, 16.34, 0.108, 3.929, 1
0.448, 16.34, 0.108, 3.929, 1
0.449, 16.341, 0.107, 3.896, 1
0.45, 16.342, 0.105, 3.86, 1
0.451, 16.344, 0.104, 3.809, 1
0.452, 16.344, 0.104, 3.801, 1
0.453, 16.345, 0.103, 3.824, 1
0.454, 16.347, 0.102, 3.772, 1
0.455, 16.348, 0.101, 3.75, 1
0.456, 16.348, 0.101, 3.75, 1
0.457, 16.349, 0.1, 3.688, 1
0.458, 16.35, 0.099, 3.691, 1
0.459, 16.35, 0.099, 3.691, 1
0.46, 16.351, 0.098, 3.667, 1
0.461, 16.352, 0.096, 3.582, 1
0.462, 16.352, 0.096, 3.582, 1
0.463, 16.353, 0.095, 3.561, 1
0.464, 16.354, 0.094, 3.535, 1
0.465, 16.354, 0.093, 3.479, 1
0.466, 16.355, 0.092, 3.442, 1
0.467, 16.356, 0.092, 3.447, 1
0.468, 16.357, 0.091, 3.427, 1
0.469, 16.358, 0.09, 3.389, 1
0.47, 16.358, 0.089, 3.375, 1
0.471, 16.36, 0.088, 3.304, 1
0.472, 16.36, 0.088, 3.311, 1
0.473, 16.361, 0.087, 3.281, 1
0.474, 16.361, 0.086, 3.243, 1
0.475, 16.362, 0.085, 3.215, 1
0.476, 16.363, 0.084, 3.155, 1
0.477, 16.364, 0.084, 3.14, 1
0.478, 16.364, 0.083, 3.118, 1
0.479, 16.364, 0.082, 3.061, 1
0.48, 16.365, 0.081, 3.027, 1
0.481, 16.366, 0.08, 2.959, 1
0.482, 16.366, 0.08, 2.959, 1
0.483, 16.366, 0.08, 2.983, 1
0.484, 16.366, 0.08, 2.983, 1
0.485, 16.368, 0.077, 2.852, 1
0.486, 16.369, 0.076, 2.802, 1
0.487, 16.369, 0.076, 2.811, 1
0.488, 16.37, 0.075, 2.764, 1
0.489, 16.37, 0.074, 2.703, 1
0.49, 16.372, 0.073, 2.634, 1
0.491, 16.372, 0.072, 2.593, 1
0.492, 16.373, 0.072, 2.597, 1
0.493, 16.373, 0.071, 2.547, 1
0.494, 16.374, 0.07, 2.551, 1
0.495, 16.374, 0.069, 2.433, 1
0.496, 16.375, 0.068, 2.373, 1
0.497, 16.375, 0.068, 2.43, 1
0.498, 16.376, 0.067, 2.366, 1
0.499, 16.376, 0.066, 2.301, 1
0.5, 16.377, 0.065, 2.263, 1
0.501, 16.377, 0.064, 2.141, 1
0.502, 16.378, 0.064, 2.198, 1
0.503, 16.378, 0.063, 2.16, 1
0.504, 16.379, 0.062, 2.042, 1
0.505, 16.379, 0.061, 2.067, 1
0.506, 16.38, 0.06, 1.944, 1
0.507, 16.379, 0.06, 1.96, 1
0.508, 16.38, 0.059, 1.919, 1
0.509, 16.381, 0.058, 1.848, 1
0.51, 16.381, 0.057, 1.805, 1
0.511, 16.382, 0.056, 1.706, 1
0.512, 16.382, 0.056, 1.762, 1
0.513, 16.383, 0.055, 1.679, 1
0.514, 16.383, 0.054, 1.693, 1
0.515, 16.384, 0.053, 1.57, 1
0.516, 16.385, 0.052, 1.589, 1
0.517, 16.385, 0.052, 1.556, 1
0.518, 16.385, 0.051, 1.448, 1
0.519, 16.385, 0.05, 1.42, 1
0.52, 16.385, 0.049, 1.444, 1
0.521, 16.386, 0.048, 1.322, 1
0.522, 16.386, 0.048, 1.286, 1
0.523, 16.386, 0.047, 1.209, 1
0.524, 16.387, 0.046, 1.179, 1
0.525, 16.387, 0.045, 1.202, 1
0.526, 16.387, 0.044, 1.084, 1
0.527, 16.388, 0.044, 1.091, 1
0.528, 16.388, 0.043, 1.021, 1
0.529, 16.388, 0.042, 1.0, 1
0.53, 16.388, 0.041, 0.933, 1
0.531, 16.388, 0.041, 0.933, 1
0.532, 16.389, 0.04, 0.963, 1
0.533, 16.389, 0.039, 0.876, 1
0.534, 16.389, 0.038, 0.752, 1
0.535, 16.39, 0.037, 0.779, 1
0.536, 16.39, 0.036, 0.707, 1
0.537, 16.39, 0.036, 0.706, 1
0.538, 16.39, 0.035, 0.674, 1
0.539, 16.391, 0.034, 0.599, 1
0.54, 16.391, 0.033, 0.606, 1
0.541, 16.391, 0.032, 0.537, 1
0.542, 16.391, 0.032, 0.606, 1
0.543, 16.392, 0.031, 0.522, 1
0.544, 16.392, 0.03, 0.484, 1
0.545, 16.392, 0.029, 0.506, 1
0.546, 16.392, 0.028, 0.419, 1
0.547, 16.392, 0.028, 0.385, 1
0.548, 16.392, 0.027, 0.405, 1
0.549, 16.393, 0.026, 0.374, 1
0.55, 16.393, 0.025, 0.392, 1
0.551, 16.393, 0.024, 0.347, 1
0.552, 16.393, 0.024, 0.308, 1
0.553, 16.393, 0.023, 0.383, 1
0.554, 16.394, 0.022, 0.459, 1
0.555, 16.393, 0.021, 0.423, 1
0.556, 16.393, 0.02, 0.374, 1
0.557, 16.393, 0.02, 0.535, 1
0.558, 16.394, 0.019, 0.475, 1
0.559, 16.394, 0.018, 0.249, 1
0.56, 16.396, 0.017, 0.212, 1
0.561, 16.396, 0.016, 0.229, 1
0.562, 16.396, 0.016, 0.226, 1
0.563, 16.396, 0.015, 0.238, 1
0.564, 16.396, 0.014, -0.006, 1
0.565, 16.396, 0.013, -0.007, 1
0.566, 16.396, 0.012, -0.005, 1
0.567, 16.396, 0.012, 0.002, 1
0.568, 16.396, 0.011, -0.01, 1
0.569, 16.396, 0.01, -0.009, 1
0.57, 16.396, 0.009, -0.013, 1
0.571, 16.396, 0.008, -0.007, 1
0.572, 16.396, 0.008, -0.013, 1
0.573, 16.395, 0.007, -0.0, 1
0.574, 16.395, 0.006, -0.004, 1
0.575, 16.396, 0.005, -0.008, 1
0.576, 16.396, 0.004, -0.004, 1
0.577, 16.396, 0.004, 0.001, 1
0.578, 16.396, 0.003, -0.012, 1
0.579, 16.396, 0.002, -0.013, 1
0.58, 16.396, 0.001, -0.008, 1
