Time, Vsupply, dca, ia, take
0.064, 16.396, 0.05, 1.754, 1
0.065, 16.396, 0.051, 1.736, 1
0.066, 16.396, 0.052, 1.784, 1
0.067, 16.396, 0.052, 1.799, 1
0.068, 16.396, 0.053, 1.854, 1
0.069, 16.395, 0.054, 1.91, 1
0.07, 16.394, 0.055, 1.962, 1
0.071, 16.394, 0.056, 1.989, 1
0.072, 16.395, 0.056, 1.987, 1
0.073, 16.394, 0.057, 2.019, 1
0.074, 16.394, 0.058, 2.09, 1
0.075, 16.394, 0.059, 2.142, 1
0.076, 16.393, 0.06, 2.175, 1
0.077, 16.394, 0.06, 2.16, 1
0.078, 16.394, 0.061, 2.197, 1
0.079, 16.394, 0.062, 2.243, 1
0.08, 16.393, 0.063, 2.329, 1
0.081, 16.393, 0.064, 2.34, 1
0.082, 16.392, 0.064, 2.334, 1
0.083, 16.392, 0.065, 2.413, 1
0.084, 16.391, 0.066, 2.462, 1
0.085, 16.391, 0.067, 2.477, 1
0.086, 16.39, 0.068, 2.505, 1
0.087, 16.39, 0.068, 2.51, 1
0.088, 16.389, 0.069, 2.566, 1
0.089, 16.389, 0.07, 2.605, 1
0.09, 16.388, 0.071, 2.643, 1
0.091, 16.388, 0.072, 2.672, 1
0.092, 16.387, 0.072, 2.682, 1
0.093, 16.386, 0.073, 2.692, 1
0.094, 16.385, 0.074, 2.771, 1
0.095, 16.384, 0.075, 2.778, 1
0.096, 16.383, 0.076, 2.817, 1
0.097, 16.383, 0.076, 2.833, 1
0.098, 16.383, 0.077, 2.842, 1
0.099, 16.382, 0.078, 2.913, 1
0.1, 16.381, 0.079, 2.923, 1
0.101, 16.38, 0.08, 2.968, 1
0.102, 16.38, 0.08, 2.974, 1
0.103, 16.38, 0.081, 2.982, 1
0.104, 16.379, 0.082, 2.994, 1
0.105, 16.378, 0.083, 3.077, 1
0.106, 16.377, 0.084, 3.083, 1
0.107, 16.377, 0.084, 3.111, 1
0.108, 16.377, 0.085, 3.133, 1
0.109, 16.376, 0.086, 3.174, 1
0.11, 16.376, 0.086, 3.174, 1
0.111, 16.375, 0.088, 3.22, 1
0.112, 16.375, 0.088, 3.2, 1
0.113, 16.375, 0.089, 3.241, 1
0.114, 16.374, 0.09, 3.274, 1
0.115, 16.373, 0.091, 3.323, 1
0.116, 16.372, 0.092, 3.316, 1
0.117, 16.372, 0.092, 3.342, 1
0.118, 16.372, 0.092, 3.342, 1
0.119, 16.372, 0.093, 3.347, 1
0.12, 16.372, 0.093, 3.347, 1
0.121, 16.369, 0.096, 3.439, 1
0.122, 16.369, 0.096, 3.437, 1
0.123, 16.368, 0.097, 3.472, 1
0.124, 16.367, 0.098, 3.548, 1
0.125, 16.366, 0.099, 3.501, 1
0.126, 16.366, 0.1, 3.537, 1
0.127, 16.365, 0.1, 3.578, 1
0.128, 16.365, 0.101, 3.589, 1
0.129, 16.365, 0.102, 3.607, 1
0.13, 16.364, 0.103, 3.646, 1
0.131, 16.363, 0.104, 3.661, 1
0.132, 16.363, 0.104, 3.661, 1
0.133, 16.361, 0.105, 3.709, 1
0.134, 16.36, 0.106, 3.691, 1
0.135, 16.36, 0.106, 3.691, 1
0.136, 16.359, 0.107, 3.775, 1
0.137, 16.359, 0.108, 3.776, 1
0.138, 16.358, 0.109, 3.833, 1
0.139, 16.357, 0.11, 3.836, 1
0.14, 16.356, 0.111, 3.827, 1
0.141, 16.355, 0.112, 3.875, 1
0.142, 16.354, 0.112, 3.868, 1
0.143, 16.354, 0.113, 3.876, 1
0.144, 16.353, 0.114, 3.932, 1
0.145, 16.353, 0.115, 3.943, 1
0.146, 16.352, 0.116, 3.977, 1
0.147, 16.351, 0.116, 3.985, 1
0.148, 16.351, 0.117, 3.987, 1
0.149, 16.349, 0.118, 4.021, 1
0.15, 16.348, 0.119, 4.049, 1
0.151, 16.347, 0.12, 4.093, 1
0.152, 16.347, 0.12, 4.07, 1
0.153, 16.347, 0.121, 4.117, 1
0.154, 16.346, 0.122, 4.106, 1
0.155, 16.346, 0.122, 4.106, 1
0.156, 16.343, 0.124, 4.219, 1
0.157, 16.342, 0.124, 4.187, 1
0.158, 16.341, 0.125, 4.257, 1
0.159, 16.339, 0.126, 4.26, 1
0.16, 16.339, 0.127, 4.293, 1
0.161, 16.338, 0.128, 4.33, 1
0.162, 16.338, 0.128, 4.308, 1
0.163, 16.337, 0.129, 4.347, 1
0.164, 16.337, 0.129, 4.347, 1
0.165, 16.335, 0.131, 4.395, 1
0.166, 16.334, 0.132, 4.409, 1
0.167, 16.334, 0.132, 4.441, 1
0.168, 16.333, 0.133, 4.479, 1
0.169, 16.332, 0.134, 4.515, 1
0.17, 16.331, 0.135, 4.523, 1
0.171, 16.33, 0.136, 4.534, 1
0.172, 16.329, 0.136, 4.528, 1
0.173, 16.329, 0.137, 4.594, 1
0.174, 16.328, 0.138, 4.631, 1
0.175, 16.328, 0.139, 4.651, 1
0.176, 16.328, 0.14, 4.692, 1
0.177, 16.328, 0.14, 4.676, 1
0.178, 16.327, 0.141, 4.717, 1
0.179, 16.326, 0.142, 4.745, 1
0.18, 16.325, 0.143, 4.773, 1
0.181, 16.324, 0.144, 4.828, 1
0.182, 16.323, 0.144, 4.81, 1
0.183, 16.323, 0.145, 4.851, 1
0.184, 16.321, 0.146, 4.889, 1
0.185, 16.32, 0.147, 4.93, 1
0.186, 16.319, 0.148, 4.953, 1
0.187, 16.319, 0.148, 4.953, 1
0.188, 16.319, 0.148, 4.95, 1
0.189, 16.317, 0.15, 5.032, 1
0.19, 16.314, 0.151, 5.053, 1
0.191, 16.313, 0.152, 5.094, 1
0.192, 16.313, 0.152, 5.083, 1
0.193, 16.312, 0.153, 5.134, 1
0.194, 16.311, 0.154, 5.162, 1
0.195, 16.31, 0.155, 5.197, 1
0.196, 16.308, 0.156, 5.231, 1
0.197, 16.309, 0.156, 5.24, 1
0.198, 16.308, 0.157, 5.261, 1
0.199, 16.308, 0.157, 5.261, 1
0.2, 16.304, 0.159, 5.347, 1
0.201, 16.303, 0.16, 5.366, 1
0.202, 16.303, 0.16, 5.383, 1
0.203, 16.302, 0.161, 5.41, 1
0.204, 16.3, 0.162, 5.464, 1
0.205, 16.299, 0.163, 5.493, 1
0.206, 16.297, 0.164, 5.535, 1
0.207, 16.297, 0.164, 5.518, 1
0.208, 16.297, 0.165, 5.553, 1
0.209, 16.296, 0.166, 5.593, 1
0.21, 16.296, 0.166, 5.593, 1
0.211, 16.292, 0.167, 5.635, 1
0.212, 16.291, 0.168, 5.687, 1
0.213, 16.289, 0.169, 5.733, 1
0.214, 16.288, 0.17, 5.757, 1
0.215, 16.287, 0.171, 5.812, 1
0.216, 16.286, 0.172, 5.838, 1
0.217, 16.286, 0.172, 5.824, 1
0.218, 16.284, 0.173, 5.899, 1
0.219, 16.282, 0.174, 5.929, 1
0.22, 16.28, 0.175, 5.955, 1
0.221, 16.279, 0.176, 5.974, 1
0.222, 16.278, 0.176, 6.013, 1
0.223, 16.277, 0.177, 5.999, 1
0.224, 16.276, 0.178, 6.094, 1
0.225, 16.274, 0.179, 6.116, 1
0.226, 16.274, 0.179, 6.116, 1
0.227, 16.272, 0.18, 6.15, 1
0.228, 16.271, 0.181, 6.187, 1
0.229, 16.269, 0.182, 6.247, 1
0.23, 16.268, 0.183, 6.283, 1
0.231, 16.266, 0.184, 6.308, 1
0.232, 16.266, 0.184, 6.312, 1
0.233, 16.265, 0.185, 6.343, 1
0.234, 16.265, 0.185, 6.343, 1
0.235, 16.263, 0.186, 6.377, 1
0.236, 16.261, 0.188, 6.45, 1
0.237, 16.26, 0.188, 6.453, 1
0.238, 16.258, 0.189, 6.502, 1
0.239, 16.256, 0.19, 6.54, 1
0.24, 16.255, 0.191, 6.563, 1
0.241, 16.253, 0.192, 6.614, 1
0.242, 16.252, 0.192, 6.609, 1
0.243, 16.25, 0.193, 6.65, 1
0.244, 16.25, 0.194, 6.703, 1
0.245, 16.248, 0.195, 6.73, 1
0.246, 16.247, 0.196, 6.774, 1
0.247, 16.246, 0.196, 6.793, 1
0.248, 16.245, 0.197, 6.812, 1
0.249, 16.242, 0.198, 6.879, 1
0.25, 16.24, 0.199, 6.905, 1
0.251, 16.239, 0.2, 6.939, 1
0.252, 16.239, 0.2, 6.933, 1
0.253, 16.237, 0.201, 6.986, 1
0.254, 16.235, 0.202, 7.042, 1
0.255, 16.233, 0.203, 7.055, 1
0.256, 16.232, 0.204, 7.099, 1
0.257, 16.231, 0.204, 7.09, 1
0.258, 16.23, 0.205, 7.12, 1
0.259, 16.229, 0.206, 7.163, 1
0.26, 16.226, 0.207, 7.227, 1
0.261, 16.226, 0.207, 7.227, 1
0.262, 16.224, 0.208, 7.251, 1
0.263, 16.223, 0.209, 7.317, 1
0.264, 16.221, 0.21, 7.353, 1
0.265, 16.218, 0.211, 7.391, 1
0.266, 16.217, 0.212, 7.418, 1
0.267, 16.217, 0.212, 7.417, 1
0.268, 16.214, 0.213, 7.476, 1
0.269, 16.212, 0.214, 7.491, 1
0.27, 16.21, 0.215, 7.525, 1
0.271, 16.209, 0.216, 7.563, 1
0.272, 16.209, 0.216, 7.56, 1
0.273, 16.208, 0.217, 7.605, 1
0.274, 16.206, 0.218, 7.654, 1
0.275, 16.203, 0.219, 7.666, 1
0.276, 16.202, 0.22, 7.701, 1
0.277, 16.201, 0.22, 7.713, 1
0.278, 16.2, 0.221, 7.731, 1
0.279, 16.198, 0.222, 7.801, 1
0.28, 16.195, 0.223, 7.835, 1
0.281, 16.193, 0.224, 7.874, 1
0.282, 16.193, 0.224, 7.872, 1
0.283, 16.193, 0.224, 7.872, 1
0.284, 16.192, 0.225, 7.914, 1
0.285, 16.188, 0.227, 7.971, 1
0.286, 16.185, 0.228, 8.006, 1
0.287, 16.186, 0.228, 8.01, 1
0.288, 16.184, 0.229, 8.043, 1
0.289, 16.185, 0.228, 8.032, 1
0.29, 16.186, 0.227, 8.008, 1
0.291, 16.188, 0.226, 7.945, 1
0.292, 16.189, 0.226, 7.933, 1
0.293, 16.191, 0.225, 7.898, 1
0.294, 16.191, 0.225, 7.898, 1
0.295, 16.194, 0.223, 7.838, 1
0.296, 16.196, 0.222, 7.815, 1
0.297, 16.196, 0.222, 7.815, 1
0.298, 16.199, 0.221, 7.746, 1
0.299, 16.201, 0.22, 7.721, 1
0.3, 16.201, 0.22, 7.721, 1
0.301, 16.203, 0.219, 7.678, 1
0.302, 16.204, 0.218, 7.65, 1
0.303, 16.206, 0.217, 7.601, 1
0.304, 16.208, 0.216, 7.586, 1
0.305, 16.21, 0.215, 7.53, 1
0.306, 16.212, 0.214, 7.5, 1
0.307, 16.212, 0.214, 7.493, 1
0.308, 16.213, 0.213, 7.491, 1
0.309, 16.216, 0.212, 7.403, 1
0.31, 16.218, 0.211, 7.377, 1
0.311, 16.219, 0.21, 7.364, 1
0.312, 16.22, 0.21, 7.336, 1
0.313, 16.221, 0.209, 7.317, 1
0.314, 16.224, 0.208, 7.253, 1
0.315, 16.226, 0.207, 7.236, 1
0.316, 16.227, 0.206, 7.194, 1
0.317, 16.228, 0.206, 7.14, 1
0.318, 16.229, 0.205, 7.14, 1
0.319, 16.231, 0.204, 7.101, 1
0.32, 16.231, 0.204, 7.101, 1
0.321, 16.232, 0.203, 7.063, 1
0.322, 16.233, 0.202, 7.054, 1
0.323, 16.236, 0.201, 6.993, 1
0.324, 16.238, 0.2, 6.955, 1
0.325, 16.239, 0.199, 6.931, 1
0.326, 16.241, 0.198, 6.892, 1
0.327, 16.241, 0.198, 6.888, 1
0.328, 16.243, 0.197, 6.815, 1
0.329, 16.245, 0.196, 6.782, 1
0.33, 16.246, 0.195, 6.77, 1
0.331, 16.247, 0.194, 6.725, 1
0.332, 16.247, 0.194, 6.708, 1
0.333, 16.248, 0.193, 6.708, 1
0.334, 16.25, 0.192, 6.634, 1
0.335, 16.252, 0.191, 6.589, 1
0.336, 16.253, 0.19, 6.57, 1
0.337, 16.253, 0.19, 6.558, 1
0.338, 16.254, 0.189, 6.543, 1
0.339, 16.256, 0.188, 6.488, 1
0.34, 16.258, 0.187, 6.446, 1
0.341, 16.259, 0.186, 6.419, 1
0.342, 16.259, 0.186, 6.419, 1
0.343, 16.262, 0.185, 6.354, 1
0.344, 16.262, 0.185, 6.354, 1
0.345, 16.263, 0.184, 6.316, 1
0.346, 16.263, 0.184, 6.312, 1
0.347, 16.263, 0.184, 6.312, 1
0.348, 16.267, 0.182, 6.262, 1
0.349, 16.27, 0.18, 6.172, 1
0.35, 16.271, 0.179, 6.131, 1
0.351, 16.272, 0.178, 6.086, 1
0.352, 16.272, 0.178, 6.099, 1
0.353, 16.274, 0.177, 6.03, 1
0.354, 16.276, 0.176, 6.02, 1
0.355, 16.277, 0.175, 5.981, 1
0.356, 16.279, 0.174, 5.948, 1
0.357, 16.279, 0.174, 5.937, 1
0.358, 16.279, 0.173, 5.906, 1
0.359, 16.281, 0.172, 5.863, 1
0.36, 16.283, 0.171, 5.816, 1
0.361, 16.285, 0.17, 5.794, 1
0.362, 16.285, 0.17, 5.816, 1
0.363, 16.286, 0.169, 5.77, 1
0.364, 16.288, 0.168, 5.713, 1
0.365, 16.289, 0.167, 5.681, 1
0.366, 16.29, 0.166, 5.619, 1
0.367, 16.291, 0.166, 5.628, 1
0.368, 16.292, 0.165, 5.587, 1
0.369, 16.294, 0.164, 5.544, 1
0.37, 16.294, 0.163, 5.521, 1
0.371, 16.295, 0.162, 5.488, 1
0.372, 16.295, 0.162, 5.503, 1
0.373, 16.297, 0.161, 5.44, 1
0.374, 16.297, 0.161, 5.44, 1
0.375, 16.299, 0.16, 5.418, 1
0.376, 16.3, 0.158, 5.35, 1
0.377, 16.301, 0.158, 5.34, 1
0.378, 16.303, 0.157, 5.292, 1
0.379, 16.304, 0.156, 5.247, 1
0.38, 16.305, 0.155, 5.236, 1
0.381, 16.307, 0.154, 5.208, 1
0.382, 16.307, 0.154, 5.202, 1
0.383, 16.307, 0.154, 5.202, 1
0.384, 16.309, 0.153, 5.164, 1
0.385, 16.311, 0.151, 5.098, 1
0.386, 16.312, 0.15, 5.054, 1
0.387, 16.312, 0.15, 5.048, 1
0.388, 16.313, 0.149, 5.029, 1
0.389, 16.313, 0.149, 5.029, 1
0.39, 16.316, 0.147, 4.942, 1
0.391, 16.317, 0.146, 4.914, 1
0.392, 16.317, 0.146, 4.904, 1
0.393, 16.317, 0.146, 4.904, 1
0.394, 16.32, 0.145, 4.853, 1
0.395, 16.323, 0.143, 4.81, 1
0.396, 16.326, 0.142, 4.776, 1
0.397, 16.327, 0.142, 4.761, 1
0.398, 16.328, 0.141, 4.711, 1
0.399, 16.33, 0.14, 4.696, 1
0.4, 16.331, 0.139, 4.679, 1
0.401, 16.332, 0.138, 4.648, 1
0.402, 16.332, 0.138, 4.644, 1
0.403, 16.333, 0.137, 4.611, 1
0.404, 16.334, 0.136, 4.561, 1
0.405, 16.335, 0.135, 4.558, 1
0.406, 16.336, 0.134, 4.542, 1
0.407, 16.336, 0.134, 4.519, 1
0.408, 16.337, 0.133, 4.488, 1
0.409, 16.338, 0.132, 4.468, 1
0.41, 16.34, 0.131, 4.425, 1
0.411, 16.34, 0.13, 4.415, 1
0.412, 16.341, 0.13, 4.417, 1
0.413, 16.342, 0.129, 4.39, 1
0.414, 16.343, 0.128, 4.314, 1
0.415, 16.344, 0.127, 4.309, 1
0.416, 16.345, 0.126, 4.275, 1
0.417, 16.346, 0.126, 4.253, 1
0.418, 16.346, 0.125, 4.258, 1
0.419, 16.348, 0.124, 4.219, 1
0.42, 16.349, 0.123, 4.201, 1
0.421, 16.351, 0.122, 4.171, 1
0.422, 16.351, 0.122, 4.129, 1
0.423, 16.352, 0.121, 4.129, 1
0.424, 16.352, 0.12, 4.09, 1
0.425, 16.353, 0.119, 4.087, 1
0.426, 16.354, 0.118, 4.076, 1
0.427, 16.354, 0.118, 4.053, 1
0.428, 16.354, 0.117, 4.023, 1
0.429, 16.355, 0.116, 4.017, 1
0.43, 16.355, 0.115, 3.965, 1
0.431, 16.356, 0.114, 3.945, 1
0.432, 16.357, 0.114, 3.942, 1
0.433, 16.358, 0.113, 3.888, 1
0.434, 16.359, 0.112, 3.882, 1
0.435, 16.36, 0.111, 3.857, 1
0.436, 16.361, 0.11, 3.822, 1
0.437, 16.361, 0.11, 3.85, 1
0.438, 16.362, 0.109, 3.805, 1
0.439, 16.363, 0.108, 3.774, 1
0.44, 16.364, 0.107, 3.775, 1
0.441, 16.365, 0.106, 3.734, 1
0.442, 16.365, 0.106, 3.733, 1
0.443, 16.365, 0.105, 3.715, 1
0.444, 16.367, 0.104, 3.701, 1
0.445, 16.368, 0.103, 3.684, 1
0.446, 16.368, 0.102, 3.576, 1
0.447, 16.368, 0.102, 3.622, 1
0.448, 16.368, 0.101, 3.613, 1
0.449, 16.369, 0.1, 3.598, 1
0.45, 16.37, 0.099, 3.538, 1
0.451, 16.371, 0.098, 3.512, 1
0.452, 16.371, 0.098, 3.516, 1
0.453, 16.372, 0.097, 3.479, 1
0.454, 16.373, 0.096, 3.438, 1
0.455, 16.373, 0.095, 3.429, 1
0.456, 16.374, 0.094, 3.424, 1
0.457, 16.375, 0.094, 3.414, 1
0.458, 16.375, 0.093, 3.362, 1
0.459, 16.376, 0.092, 3.363, 1
0.46, 16.377, 0.091, 3.33, 1
0.461, 16.377, 0.09, 3.3, 1
0.462, 16.378, 0.09, 3.269, 1
0.463, 16.378, 0.089, 3.257, 1
0.464, 16.379, 0.088, 3.269, 1
0.465, 16.379, 0.087, 3.181, 1
0.466, 16.38, 0.086, 3.165, 1
0.467, 16.38, 0.086, 3.193, 1
0.468, 16.38, 0.086, 3.193, 1
0.469, 16.382, 0.084, 3.108, 1
0.47, 16.382, 0.083, 3.08, 1
0.471, 16.383, 0.082, 3.031, 1
0.472, 16.383, 0.082, 3.027, 1
0.473, 16.384, 0.081, 2.999, 1
0.474, 16.384, 0.08, 2.986, 1
0.475, 16.385, 0.079, 2.967, 1
0.476, 16.385, 0.078, 2.929, 1
0.477, 16.385, 0.078, 2.915, 1
0.478, 16.386, 0.077, 2.865, 1
0.479, 16.386, 0.076, 2.827, 1
0.48, 16.388, 0.075, 2.794, 1
0.481, 16.388, 0.074, 2.766, 1
0.482, 16.389, 0.074, 2.779, 1
0.483, 16.389, 0.073, 2.714, 1
0.484, 16.389, 0.073, 2.714, 1
0.485, 16.39, 0.071, 2.659, 1
0.486, 16.391, 0.07, 2.63, 1
0.487, 16.391, 0.07, 2.621, 1
0.488, 16.391, 0.069, 2.58, 1
0.489, 16.392, 0.068, 2.527, 1
0.49, 16.392, 0.067, 2.512, 1
0.491, 16.392, 0.066, 2.457, 1
0.492, 16.392, 0.066, 2.457, 1
0.493, 16.393, 0.065, 2.428, 1
0.494, 16.393, 0.064, 2.37, 1
0.495, 16.394, 0.063, 2.314, 1
0.496, 16.395, 0.062, 2.272, 1
0.497, 16.395, 0.062, 2.253, 1
0.498, 16.395, 0.061, 2.227, 1
0.499, 16.396, 0.06, 2.208, 1
0.5, 16.396, 0.059, 2.162, 1
0.501, 16.396, 0.058, 2.126, 1
0.502, 16.396, 0.058, 2.12, 1
0.503, 16.397, 0.057, 2.064, 1
0.504, 16.398, 0.056, 2.005, 1
0.505, 16.398, 0.055, 1.956, 1
0.506, 16.398, 0.054, 1.94, 1
0.507, 16.398, 0.054, 1.915, 1
0.508, 16.399, 0.053, 1.841, 1
0.509, 16.398, 0.052, 1.817, 1
0.51, 16.399, 0.051, 1.771, 1
0.511, 16.399, 0.05, 1.754, 1
0.512, 16.399, 0.05, 1.766, 1
0.513, 16.399, 0.049, 1.72, 1
0.514, 16.4, 0.048, 1.63, 1
0.515, 16.4, 0.047, 1.598, 1
0.516, 16.4, 0.046, 1.53, 1
0.517, 16.401, 0.046, 1.527, 1
0.518, 16.401, 0.045, 1.503, 1
0.519, 16.402, 0.044, 1.443, 1
0.52, 16.402, 0.043, 1.43, 1
0.521, 16.402, 0.042, 1.344, 1
0.522, 16.402, 0.042, 1.384, 1
0.523, 16.403, 0.041, 1.312, 1
0.524, 16.403, 0.04, 1.312, 1
0.525, 16.403, 0.039, 1.448, 1
0.526, 16.403, 0.038, 1.288, 1
0.527, 16.403, 0.038, 1.353, 1
0.528, 16.403, 0.038, 1.353, 1
0.529, 16.403, 0.037, 1.349, 1
0.53, 16.403, 0.035, 1.389, 1
0.531, 16.404, 0.034, 1.562, 1
0.532, 16.404, 0.034, 1.572, 1
0.533, 16.404, 0.033, 1.86, 1
0.534, 16.404, 0.032, 1.521, 1
0.535, 16.405, 0.031, 1.62, 1
0.536, 16.405, 0.03, 1.722, 1
0.537, 16.405, 0.03, 2.088, 1
0.538, 16.405, 0.029, 1.986, 1
0.539, 16.406, 0.028, 2.135, 1
0.54, 16.406, 0.027, 1.874, 1
0.541, 16.406, 0.026, 2.015, 1
0.542, 16.406, 0.026, 1.971, 1
0.543, 16.407, 0.025, 1.962, 1
0.544, 16.407, 0.024, 1.662, 1
0.545, 16.407, 0.023, 1.725, 1
0.546, 16.407, 0.022, 1.485, 1
0.547, 16.407, 0.022, 1.641, 1
0.548, 16.407, 0.021, 1.457, 1
0.549, 16.406, 0.02, 1.27, 1
0.55, 16.406, 0.019, 1.194, 1
0.551, 16.407, 0.018, 0.366, 1
0.552, 16.406, 0.018, 0.368, 1
0.553, 16.406, 0.018, 0.368, 1
0.554, 16.404, 0.017, -0.003, 1
0.555, 16.403, 0.015, 0.003, 1
0.556, 16.403, 0.014, -0.008, 1
0.557, 16.403, 0.014, 0.0, 1
0.558, 16.403, 0.013, -0.001, 1
0.559, 16.403, 0.012, -0.003, 1
0.56, 16.402, 0.011, -0.003, 1
0.561, 16.402, 0.01, -0.017, 1
0.562, 16.403, 0.01, 0.004, 1
0.563, 16.403, 0.009, -0.001, 1
0.564, 16.403, 0.008, -0.01, 1
0.565, 16.403, 0.007, 0.0, 1
0.566, 16.403, 0.006, 0.003, 1
0.567, 16.403, 0.006, 0.003, 1
0.568, 16.403, 0.005, -0.006, 1
0.569, 16.403, 0.004, -0.002, 1
0.57, 16.403, 0.003, -0.008, 1
0.571, 16.402, 0.002, -0.006, 1
0.572, 16.402, 0.002, 0.0, 1
0.573, 16.403, 0.001, -0.008, 1
