Time, Vsupply, dca, ia, take
0.052, 16.377, 0.04, 3.371, 1
0.053, 16.376, 0.041, 3.405, 1
0.054, 16.376, 0.042, 3.462, 1
0.055, 16.375, 0.043, 3.481, 1
0.056, 16.375, 0.044, 3.493, 1
0.057, 16.374, 0.044, 3.519, 1
0.058, 16.373, 0.045, 3.534, 1
0.059, 16.373, 0.046, 3.483, 1
0.06, 16.371, 0.047, 3.518, 1
0.061, 16.37, 0.048, 3.573, 1
0.062, 16.37, 0.048, 3.566, 1
0.063, 16.369, 0.049, 3.344, 1
0.064, 16.368, 0.05, 3.568, 1
0.065, 16.368, 0.051, 3.533, 1
0.066, 16.367, 0.052, 3.396, 1
0.067, 16.367, 0.052, 3.408, 1
0.068, 16.367, 0.053, 3.4, 1
0.069, 16.366, 0.054, 3.105, 1
0.07, 16.365, 0.055, 3.027, 1
0.071, 16.365, 0.056, 2.908, 1
0.072, 16.364, 0.056, 3.08, 1
0.073, 16.364, 0.057, 2.876, 1
0.074, 16.363, 0.058, 2.889, 1
0.075, 16.363, 0.059, 3.0, 1
0.076, 16.362, 0.06, 2.671, 1
0.077, 16.362, 0.06, 2.732, 1
0.078, 16.362, 0.061, 2.861, 1
0.079, 16.361, 0.062, 2.833, 1
0.08, 16.36, 0.063, 2.722, 1
0.081, 16.359, 0.064, 2.678, 1
0.082, 16.359, 0.064, 2.751, 1
0.083, 16.358, 0.065, 2.699, 1
0.084, 16.357, 0.066, 2.713, 1
0.085, 16.356, 0.067, 2.756, 1
0.086, 16.356, 0.068, 2.784, 1
0.087, 16.355, 0.068, 2.778, 1
0.088, 16.354, 0.069, 2.833, 1
0.089, 16.354, 0.07, 2.842, 1
0.09, 16.353, 0.071, 2.921, 1
0.091, 16.352, 0.072, 2.918, 1
0.092, 16.352, 0.072, 2.937, 1
0.093, 16.352, 0.073, 2.952, 1
0.094, 16.351, 0.074, 2.982, 1
0.095, 16.35, 0.075, 3.031, 1
0.096, 16.349, 0.076, 3.047, 1
0.097, 16.349, 0.076, 3.06, 1
0.098, 16.348, 0.077, 3.062, 1
0.099, 16.347, 0.078, 3.13, 1
0.1, 16.346, 0.079, 3.175, 1
0.101, 16.345, 0.08, 3.201, 1
0.102, 16.345, 0.08, 3.19, 1
0.103, 16.344, 0.081, 3.223, 1
0.104, 16.343, 0.082, 3.248, 1
0.105, 16.342, 0.083, 3.26, 1
0.106, 16.341, 0.084, 3.342, 1
0.107, 16.34, 0.084, 3.305, 1
0.108, 16.339, 0.085, 3.36, 1
0.109, 16.338, 0.086, 3.395, 1
0.11, 16.337, 0.087, 3.416, 1
0.111, 16.337, 0.088, 3.45, 1
0.112, 16.336, 0.088, 3.44, 1
0.113, 16.335, 0.089, 3.474, 1
0.114, 16.334, 0.09, 3.494, 1
0.115, 16.334, 0.091, 3.555, 1
0.116, 16.333, 0.092, 3.561, 1
0.117, 16.333, 0.092, 3.567, 1
0.118, 16.333, 0.093, 3.606, 1
0.119, 16.331, 0.094, 3.663, 1
0.12, 16.33, 0.095, 3.667, 1
0.121, 16.329, 0.096, 3.71, 1
0.122, 16.329, 0.096, 3.695, 1
0.123, 16.327, 0.097, 3.742, 1
0.124, 16.326, 0.098, 3.764, 1
0.125, 16.325, 0.099, 3.794, 1
0.126, 16.324, 0.1, 3.821, 1
0.127, 16.323, 0.1, 3.816, 1
0.128, 16.323, 0.101, 3.845, 1
0.129, 16.322, 0.102, 3.852, 1
0.13, 16.32, 0.103, 3.932, 1
0.131, 16.318, 0.104, 3.961, 1
0.132, 16.318, 0.104, 3.967, 1
0.133, 16.316, 0.105, 4.034, 1
0.134, 16.316, 0.105, 4.034, 1
0.135, 16.314, 0.106, 4.046, 1
0.136, 16.313, 0.108, 4.09, 1
0.137, 16.312, 0.108, 4.116, 1
0.138, 16.311, 0.109, 4.164, 1
0.139, 16.31, 0.11, 4.169, 1
0.14, 16.309, 0.111, 4.209, 1
0.141, 16.307, 0.112, 4.23, 1
0.142, 16.307, 0.112, 4.247, 1
0.143, 16.306, 0.113, 4.261, 1
0.144, 16.305, 0.114, 4.342, 1
0.145, 16.303, 0.115, 4.361, 1
0.146, 16.302, 0.116, 4.364, 1
0.147, 16.301, 0.116, 4.4, 1
0.148, 16.3, 0.117, 4.421, 1
0.149, 16.298, 0.118, 4.477, 1
0.15, 16.297, 0.119, 4.516, 1
0.151, 16.297, 0.119, 4.516, 1
0.152, 16.295, 0.12, 4.541, 1
0.153, 16.294, 0.121, 4.571, 1
0.154, 16.293, 0.122, 4.597, 1
0.155, 16.291, 0.123, 4.664, 1
0.156, 16.29, 0.124, 4.681, 1
0.157, 16.289, 0.124, 4.703, 1
0.158, 16.288, 0.125, 4.736, 1
0.159, 16.286, 0.126, 4.784, 1
0.16, 16.284, 0.127, 4.825, 1
0.161, 16.283, 0.128, 4.843, 1
0.162, 16.283, 0.128, 4.843, 1
0.163, 16.28, 0.129, 4.9, 1
0.164, 16.278, 0.13, 4.943, 1
0.165, 16.277, 0.131, 4.961, 1
0.166, 16.276, 0.132, 5.005, 1
0.167, 16.275, 0.132, 5.008, 1
0.168, 16.273, 0.133, 5.066, 1
0.169, 16.271, 0.134, 5.093, 1
0.17, 16.27, 0.135, 5.129, 1
0.171, 16.269, 0.136, 5.175, 1
0.172, 16.269, 0.136, 5.166, 1
0.173, 16.267, 0.137, 5.199, 1
0.174, 16.265, 0.138, 5.266, 1
0.175, 16.263, 0.139, 5.322, 1
0.176, 16.262, 0.14, 5.351, 1
0.177, 16.261, 0.14, 5.346, 1
0.178, 16.26, 0.141, 5.379, 1
0.179, 16.258, 0.142, 5.415, 1
0.18, 16.258, 0.142, 5.415, 1
0.181, 16.254, 0.144, 5.502, 1
0.182, 16.254, 0.144, 5.526, 1
0.183, 16.253, 0.145, 5.536, 1
0.184, 16.251, 0.146, 5.607, 1
0.185, 16.249, 0.147, 5.643, 1
0.186, 16.247, 0.148, 5.654, 1
0.187, 16.247, 0.148, 5.674, 1
0.188, 16.245, 0.149, 5.738, 1
0.189, 16.243, 0.15, 5.785, 1
0.19, 16.24, 0.151, 5.804, 1
0.191, 16.239, 0.152, 5.833, 1
0.192, 16.239, 0.152, 5.833, 1
0.193, 16.236, 0.153, 5.918, 1
0.194, 16.234, 0.154, 5.943, 1
0.195, 16.233, 0.155, 5.962, 1
0.196, 16.231, 0.156, 6.006, 1
0.197, 16.23, 0.156, 6.038, 1
0.198, 16.229, 0.157, 6.07, 1
0.199, 16.226, 0.158, 6.134, 1
0.2, 16.225, 0.159, 6.175, 1
0.201, 16.223, 0.16, 6.195, 1
0.202, 16.222, 0.16, 6.198, 1
0.203, 16.221, 0.161, 6.248, 1
0.204, 16.218, 0.162, 6.321, 1
0.205, 16.216, 0.163, 6.353, 1
0.206, 16.214, 0.164, 6.387, 1
0.207, 16.213, 0.164, 6.371, 1
0.208, 16.212, 0.165, 6.405, 1
0.209, 16.21, 0.166, 6.438, 1
0.21, 16.207, 0.167, 6.5, 1
0.211, 16.205, 0.168, 6.539, 1
0.212, 16.204, 0.168, 6.54, 1
0.213, 16.202, 0.169, 6.641, 1
0.214, 16.199, 0.17, 6.664, 1
0.215, 16.198, 0.171, 6.671, 1
0.216, 16.197, 0.172, 6.714, 1
0.217, 16.195, 0.172, 6.729, 1
0.218, 16.193, 0.173, 6.804, 1
0.219, 16.193, 0.173, 6.804, 1
0.22, 16.189, 0.175, 6.866, 1
0.221, 16.188, 0.176, 6.901, 1
0.222, 16.187, 0.176, 6.899, 1
0.223, 16.186, 0.177, 6.928, 1
0.224, 16.183, 0.178, 7.018, 1
0.225, 16.179, 0.179, 7.034, 1
0.226, 16.177, 0.18, 7.05, 1
0.227, 16.177, 0.18, 7.05, 1
0.228, 16.177, 0.181, 7.122, 1
0.229, 16.173, 0.182, 7.191, 1
0.23, 16.17, 0.183, 7.186, 1
0.231, 16.168, 0.184, 7.243, 1
0.232, 16.167, 0.184, 7.259, 1
0.233, 16.166, 0.185, 7.281, 1
0.234, 16.166, 0.185, 7.281, 1
0.235, 16.161, 0.187, 7.39, 1
0.236, 16.158, 0.188, 7.425, 1
0.237, 16.158, 0.188, 7.393, 1
0.238, 16.155, 0.189, 7.475, 1
0.239, 16.152, 0.19, 7.515, 1
0.24, 16.15, 0.191, 7.566, 1
0.241, 16.148, 0.192, 7.592, 1
0.242, 16.148, 0.192, 7.585, 1
0.243, 16.145, 0.193, 7.684, 1
0.244, 16.143, 0.194, 7.694, 1
0.245, 16.141, 0.195, 7.747, 1
0.246, 16.138, 0.196, 7.754, 1
0.247, 16.138, 0.196, 7.766, 1
0.248, 16.136, 0.197, 7.807, 1
0.249, 16.133, 0.198, 7.864, 1
0.25, 16.13, 0.199, 7.892, 1
0.251, 16.127, 0.2, 7.924, 1
0.252, 16.127, 0.2, 7.922, 1
0.253, 16.125, 0.201, 7.956, 1
0.254, 16.122, 0.202, 8.023, 1
0.255, 16.119, 0.203, 8.053, 1
0.256, 16.117, 0.204, 8.108, 1
0.257, 16.116, 0.204, 8.092, 1
0.258, 16.117, 0.203, 8.077, 1
0.259, 16.119, 0.202, 8.042, 1
0.26, 16.122, 0.201, 7.969, 1
0.261, 16.125, 0.2, 7.908, 1
0.262, 16.127, 0.2, 7.923, 1
0.263, 16.129, 0.199, 7.88, 1
0.264, 16.131, 0.198, 7.85, 1
0.265, 16.135, 0.197, 7.795, 1
0.266, 16.137, 0.196, 7.754, 1
0.267, 16.138, 0.196, 7.754, 1
0.268, 16.14, 0.195, 7.729, 1
0.269, 16.142, 0.194, 7.681, 1
0.27, 16.144, 0.193, 7.673, 1
0.271, 16.147, 0.192, 7.588, 1
0.272, 16.149, 0.192, 7.581, 1
0.273, 16.15, 0.191, 7.548, 1
0.274, 16.153, 0.19, 7.529, 1
0.275, 16.153, 0.19, 7.529, 1
0.276, 16.155, 0.189, 7.496, 1
0.277, 16.159, 0.188, 7.403, 1
0.278, 16.161, 0.187, 7.373, 1
0.279, 16.164, 0.186, 7.31, 1
0.28, 16.167, 0.185, 7.287, 1
0.281, 16.168, 0.184, 7.253, 1
0.282, 16.169, 0.184, 7.232, 1
0.283, 16.171, 0.183, 7.182, 1
0.284, 16.173, 0.182, 7.156, 1
0.285, 16.175, 0.181, 7.099, 1
0.286, 16.178, 0.18, 7.046, 1
0.287, 16.179, 0.18, 7.087, 1
0.288, 16.181, 0.179, 7.024, 1
0.289, 16.184, 0.178, 6.998, 1
0.29, 16.187, 0.177, 6.932, 1
0.291, 16.189, 0.176, 6.892, 1
0.292, 16.19, 0.176, 6.903, 1
0.293, 16.191, 0.175, 6.869, 1
0.294, 16.193, 0.174, 6.831, 1
0.295, 16.194, 0.173, 6.814, 1
0.296, 16.197, 0.172, 6.706, 1
0.297, 16.199, 0.172, 6.717, 1
0.298, 16.2, 0.171, 6.655, 1
0.299, 16.202, 0.17, 6.625, 1
0.3, 16.204, 0.169, 6.594, 1
0.301, 16.207, 0.168, 6.544, 1
0.302, 16.208, 0.168, 6.546, 1
0.303, 16.209, 0.167, 6.495, 1
0.304, 16.212, 0.166, 6.455, 1
0.305, 16.214, 0.165, 6.398, 1
0.306, 16.216, 0.164, 6.365, 1
0.307, 16.216, 0.164, 6.36, 1
0.308, 16.217, 0.163, 6.33, 1
0.309, 16.22, 0.162, 6.285, 1
0.31, 16.223, 0.161, 6.215, 1
0.311, 16.224, 0.16, 6.196, 1
0.312, 16.225, 0.16, 6.184, 1
0.313, 16.227, 0.159, 6.14, 1
0.314, 16.229, 0.158, 6.11, 1
0.315, 16.23, 0.157, 6.055, 1
0.316, 16.233, 0.156, 6.023, 1
0.317, 16.233, 0.156, 6.026, 1
0.318, 16.235, 0.155, 5.978, 1
0.319, 16.236, 0.154, 5.929, 1
0.32, 16.239, 0.153, 5.914, 1
0.321, 16.242, 0.152, 5.844, 1
0.322, 16.242, 0.152, 5.84, 1
0.323, 16.243, 0.151, 5.799, 1
0.324, 16.244, 0.15, 5.778, 1
0.325, 16.246, 0.149, 5.714, 1
0.326, 16.249, 0.148, 5.668, 1
0.327, 16.25, 0.148, 5.653, 1
0.328, 16.251, 0.147, 5.621, 1
0.329, 16.253, 0.146, 5.589, 1
0.33, 16.255, 0.145, 5.55, 1
0.331, 16.257, 0.144, 5.497, 1
0.332, 16.258, 0.144, 5.495, 1
0.333, 16.259, 0.143, 5.449, 1
0.334, 16.26, 0.142, 5.444, 1
0.335, 16.262, 0.141, 5.37, 1
0.336, 16.264, 0.14, 5.315, 1
0.337, 16.265, 0.14, 5.315, 1
0.338, 16.266, 0.139, 5.294, 1
0.339, 16.267, 0.138, 5.261, 1
0.34, 16.27, 0.137, 5.186, 1
0.341, 16.272, 0.136, 5.167, 1
0.342, 16.272, 0.136, 5.149, 1
0.343, 16.273, 0.135, 5.135, 1
0.344, 16.274, 0.134, 5.101, 1
0.345, 16.275, 0.133, 5.067, 1
0.346, 16.277, 0.132, 5.0, 1
0.347, 16.279, 0.132, 4.982, 1
0.348, 16.28, 0.131, 4.948, 1
0.349, 16.282, 0.13, 4.922, 1
0.35, 16.283, 0.129, 4.892, 1
0.351, 16.284, 0.128, 4.844, 1
0.352, 16.284, 0.128, 4.851, 1
0.353, 16.285, 0.127, 4.811, 1
0.354, 16.287, 0.126, 4.758, 1
0.355, 16.288, 0.125, 4.73, 1
0.356, 16.29, 0.124, 4.693, 1
0.357, 16.291, 0.124, 4.688, 1
0.358, 16.292, 0.123, 4.643, 1
0.359, 16.293, 0.122, 4.585, 1
0.36, 16.295, 0.121, 4.549, 1
0.361, 16.296, 0.12, 4.536, 1
0.362, 16.296, 0.12, 4.536, 1
0.363, 16.297, 0.12, 4.534, 1
0.364, 16.299, 0.118, 4.447, 1
0.365, 16.302, 0.117, 4.397, 1
0.366, 16.303, 0.116, 4.372, 1
0.367, 16.304, 0.116, 4.38, 1
0.368, 16.305, 0.115, 4.354, 1
0.369, 16.305, 0.114, 4.304, 1
0.37, 16.307, 0.113, 4.27, 1
0.371, 16.309, 0.112, 4.241, 1
0.372, 16.309, 0.112, 4.223, 1
0.373, 16.31, 0.111, 4.215, 1
0.374, 16.311, 0.11, 4.201, 1
0.375, 16.312, 0.109, 4.154, 1
0.376, 16.313, 0.108, 4.088, 1
0.377, 16.314, 0.108, 4.099, 1
0.378, 16.316, 0.107, 4.052, 1
0.379, 16.316, 0.106, 4.061, 1
0.38, 16.317, 0.105, 4.025, 1
0.381, 16.319, 0.104, 3.95, 1
0.382, 16.319, 0.104, 3.981, 1
0.383, 16.32, 0.103, 3.941, 1
0.384, 16.322, 0.102, 3.882, 1
0.385, 16.323, 0.101, 3.863, 1
0.386, 16.324, 0.1, 3.828, 1
0.387, 16.325, 0.1, 3.809, 1
0.388, 16.326, 0.099, 3.812, 1
0.389, 16.327, 0.098, 3.78, 1
0.39, 16.329, 0.097, 3.728, 1
0.391, 16.33, 0.096, 3.709, 1
0.392, 16.33, 0.096, 3.697, 1
0.393, 16.331, 0.095, 3.667, 1
0.394, 16.331, 0.094, 3.649, 1
0.395, 16.332, 0.093, 3.582, 1
0.396, 16.333, 0.092, 3.559, 1
0.397, 16.333, 0.092, 3.529, 1
0.398, 16.334, 0.091, 3.543, 1
0.399, 16.335, 0.09, 3.479, 1
0.4, 16.336, 0.089, 3.461, 1
0.401, 16.336, 0.089, 3.461, 1
0.402, 16.338, 0.088, 3.432, 1
0.403, 16.339, 0.087, 3.445, 1
0.404, 16.34, 0.086, 3.361, 1
0.405, 16.341, 0.085, 3.346, 1
0.406, 16.342, 0.084, 3.318, 1
0.407, 16.343, 0.084, 3.296, 1
0.408, 16.343, 0.083, 3.259, 1
0.409, 16.344, 0.082, 3.208, 1
0.41, 16.345, 0.081, 3.221, 1
0.411, 16.346, 0.08, 3.15, 1
0.412, 16.346, 0.08, 3.197, 1
0.413, 16.346, 0.079, 3.15, 1
0.414, 16.347, 0.078, 3.141, 1
0.415, 16.347, 0.077, 3.113, 1
0.416, 16.349, 0.076, 3.039, 1
0.417, 16.349, 0.076, 3.039, 1
0.418, 16.351, 0.075, 3.042, 1
0.419, 16.351, 0.074, 2.978, 1
0.42, 16.352, 0.073, 2.927, 1
0.421, 16.353, 0.072, 2.896, 1
0.422, 16.353, 0.072, 2.886, 1
0.423, 16.354, 0.071, 2.911, 1
0.424, 16.354, 0.07, 2.873, 1
0.425, 16.354, 0.07, 2.873, 1
0.426, 16.354, 0.07, 2.873, 1
0.427, 16.357, 0.068, 2.782, 1
0.428, 16.357, 0.067, 2.731, 1
0.429, 16.358, 0.066, 2.723, 1
0.43, 16.359, 0.065, 2.669, 1
0.431, 16.359, 0.064, 2.734, 1
0.432, 16.359, 0.064, 2.732, 1
0.433, 16.359, 0.063, 2.611, 1
0.434, 16.36, 0.062, 2.774, 1
0.435, 16.361, 0.061, 2.714, 1
0.436, 16.362, 0.06, 2.837, 1
0.437, 16.362, 0.06, 2.837, 1
0.438, 16.363, 0.059, 2.924, 1
0.439, 16.364, 0.058, 2.966, 1
0.44, 16.364, 0.057, 3.167, 1
0.441, 16.365, 0.056, 3.057, 1
0.442, 16.365, 0.056, 2.923, 1
0.443, 16.365, 0.056, 2.923, 1
0.444, 16.366, 0.054, 3.343, 1
0.445, 16.366, 0.053, 3.272, 1
0.446, 16.367, 0.052, 3.472, 1
0.447, 16.368, 0.052, 3.456, 1
0.448, 16.368, 0.051, 3.504, 1
0.449, 16.369, 0.05, 3.337, 1
0.45, 16.368, 0.049, 3.553, 1
0.451, 16.369, 0.048, 3.465, 1
0.452, 16.37, 0.048, 3.502, 1
0.453, 16.37, 0.047, 3.545, 1
0.454, 16.371, 0.046, 3.465, 1
0.455, 16.371, 0.045, 3.498, 1
0.456, 16.372, 0.044, 3.496, 1
0.457, 16.372, 0.044, 3.526, 1
0.458, 16.372, 0.043, 3.506, 1
0.459, 16.373, 0.042, 3.464, 1
0.46, 16.373, 0.041, 3.408, 1
0.461, 16.373, 0.04, 3.392, 1
0.462, 16.374, 0.04, 3.392, 1
0.463, 16.374, 0.039, 3.351, 1
0.464, 16.374, 0.038, 3.306, 1
0.465, 16.375, 0.037, 3.272, 1
0.466, 16.375, 0.036, 3.15, 1
0.467, 16.375, 0.036, 3.211, 1
0.468, 16.375, 0.035, 3.094, 1
0.469, 16.375, 0.034, 3.132, 1
0.47, 16.375, 0.033, 2.996, 1
0.471, 16.375, 0.032, 2.948, 1
0.472, 16.375, 0.032, 2.906, 1
0.473, 16.376, 0.031, 2.815, 1
0.474, 16.376, 0.03, 2.848, 1
0.475, 16.376, 0.029, 2.698, 1
0.476, 16.376, 0.028, 2.492, 1
0.477, 16.377, 0.028, 2.639, 1
0.478, 16.377, 0.027, 2.481, 1
0.479, 16.377, 0.026, 2.075, 1
0.48, 16.377, 0.025, 2.096, 1
0.481, 16.377, 0.024, 1.647, 1
0.482, 16.377, 0.024, 1.549, 1
0.483, 16.378, 0.023, 1.498, 1
0.484, 16.378, 0.022, 1.428, 1
0.485, 16.378, 0.021, 1.194, 1
0.486, 16.378, 0.02, 0.74, 1
0.487, 16.378, 0.02, 1.042, 1
0.488, 16.378, 0.019, 0.734, 1
0.489, 16.379, 0.018, 0.27, 1
0.49, 16.379, 0.017, 0.315, 1
0.491, 16.379, 0.016, 0.011, 1
0.492, 16.379, 0.016, 0.023, 1
0.493, 16.379, 0.015, 0.012, 1
0.494, 16.379, 0.015, 0.012, 1
0.495, 16.379, 0.013, 0.019, 1
0.496, 16.379, 0.012, 0.012, 1
0.497, 16.379, 0.012, 0.009, 1
0.498, 16.38, 0.011, 0.012, 1
0.499, 16.38, 0.01, 0.005, 1
0.5, 16.381, 0.009, 0.005, 1
0.501, 16.381, 0.008, 0.015, 1
0.502, 16.381, 0.008, 0.002, 1
0.503, 16.381, 0.007, 0.016, 1
0.504, 16.381, 0.006, 0.019, 1
0.505, 16.38, 0.005, 0.009, 1
0.506, 16.38, 0.004, 0.01, 1
0.508, 16.381, 0.004, 0.003, 1
0.508, 16.381, 0.003, 0.015, 1
0.509, 16.381, 0.002, 0.015, 1
0.51, 16.38, 0.001, 0.003, 1
