Time, Vsupply, dca, ia, take
0.077, 16.378, 0.06, 2.426, 1
0.078, 16.378, 0.061, 2.476, 1
0.079, 16.377, 0.062, 2.509, 1
0.08, 16.376, 0.063, 2.582, 1
0.081, 16.375, 0.064, 2.619, 1
0.082, 16.375, 0.064, 2.63, 1
0.083, 16.374, 0.065, 2.703, 1
0.084, 16.373, 0.066, 2.749, 1
0.085, 16.373, 0.067, 2.784, 1
0.086, 16.372, 0.068, 2.802, 1
0.087, 16.372, 0.068, 2.824, 1
0.088, 16.371, 0.069, 2.899, 1
0.089, 16.37, 0.07, 2.953, 1
0.09, 16.369, 0.071, 2.961, 1
0.091, 16.369, 0.072, 3.003, 1
0.092, 16.368, 0.072, 3.006, 1
0.093, 16.367, 0.073, 3.056, 1
0.094, 16.366, 0.074, 3.127, 1
0.095, 16.366, 0.075, 3.158, 1
0.096, 16.366, 0.076, 3.179, 1
0.097, 16.366, 0.076, 3.179, 1
0.098, 16.365, 0.077, 3.217, 1
0.099, 16.364, 0.078, 3.281, 1
0.1, 16.363, 0.079, 3.298, 1
0.101, 16.363, 0.08, 3.341, 1
0.102, 16.362, 0.08, 3.346, 1
0.103, 16.361, 0.081, 3.395, 1
0.104, 16.36, 0.082, 3.425, 1
0.105, 16.359, 0.083, 3.458, 1
0.106, 16.359, 0.084, 3.497, 1
0.107, 16.358, 0.084, 3.525, 1
0.108, 16.357, 0.085, 3.559, 1
0.109, 16.356, 0.086, 3.582, 1
0.11, 16.354, 0.087, 3.616, 1
0.111, 16.354, 0.088, 3.641, 1
0.112, 16.353, 0.088, 3.646, 1
0.113, 16.353, 0.089, 3.687, 1
0.114, 16.352, 0.09, 3.715, 1
0.115, 16.351, 0.091, 3.766, 1
0.116, 16.35, 0.092, 3.797, 1
0.117, 16.349, 0.092, 3.766, 1
0.118, 16.349, 0.093, 3.802, 1
0.119, 16.347, 0.094, 3.833, 1
0.12, 16.346, 0.095, 3.882, 1
0.121, 16.345, 0.096, 3.896, 1
0.122, 16.344, 0.096, 3.91, 1
0.123, 16.344, 0.096, 3.91, 1
0.124, 16.344, 0.097, 3.927, 1
0.125, 16.343, 0.099, 4.016, 1
0.126, 16.341, 0.1, 4.06, 1
0.127, 16.34, 0.1, 4.008, 1
0.128, 16.34, 0.101, 4.045, 1
0.129, 16.338, 0.102, 4.055, 1
0.13, 16.336, 0.103, 4.097, 1
0.131, 16.335, 0.104, 4.16, 1
0.132, 16.334, 0.104, 4.124, 1
0.133, 16.333, 0.105, 4.175, 1
0.134, 16.332, 0.106, 4.245, 1
0.135, 16.331, 0.107, 4.243, 1
0.136, 16.33, 0.108, 4.284, 1
0.137, 16.329, 0.108, 4.303, 1
0.138, 16.328, 0.109, 4.328, 1
0.139, 16.326, 0.11, 4.364, 1
0.14, 16.325, 0.111, 4.325, 1
0.141, 16.324, 0.112, 4.392, 1
0.142, 16.323, 0.112, 4.408, 1
0.143, 16.322, 0.113, 4.398, 1
0.144, 16.32, 0.114, 4.48, 1
0.145, 16.319, 0.115, 4.493, 1
0.146, 16.317, 0.116, 4.506, 1
0.147, 16.316, 0.116, 4.49, 1
0.148, 16.315, 0.117, 4.518, 1
0.149, 16.313, 0.118, 4.556, 1
0.15, 16.312, 0.119, 4.593, 1
0.151, 16.311, 0.12, 4.6, 1
0.152, 16.311, 0.12, 4.638, 1
0.153, 16.31, 0.121, 4.662, 1
0.154, 16.31, 0.121, 4.662, 1
0.155, 16.307, 0.123, 4.708, 1
0.156, 16.305, 0.124, 4.738, 1
0.157, 16.304, 0.124, 4.741, 1
0.158, 16.303, 0.125, 4.789, 1
0.159, 16.301, 0.126, 4.827, 1
0.16, 16.299, 0.127, 4.859, 1
0.161, 16.298, 0.128, 4.868, 1
0.162, 16.298, 0.128, 4.878, 1
0.163, 16.296, 0.129, 4.925, 1
0.164, 16.294, 0.13, 4.948, 1
0.165, 16.293, 0.131, 4.966, 1
0.166, 16.291, 0.132, 5.021, 1
0.167, 16.291, 0.132, 5.008, 1
0.168, 16.289, 0.133, 5.063, 1
0.169, 16.287, 0.134, 5.08, 1
0.17, 16.286, 0.135, 5.123, 1
0.171, 16.285, 0.136, 5.126, 1
0.172, 16.284, 0.136, 5.154, 1
0.173, 16.282, 0.137, 5.183, 1
0.174, 16.281, 0.138, 5.229, 1
0.175, 16.279, 0.139, 5.264, 1
0.176, 16.277, 0.14, 5.26, 1
0.177, 16.277, 0.14, 5.298, 1
0.178, 16.276, 0.141, 5.311, 1
0.179, 16.273, 0.142, 5.383, 1
0.18, 16.272, 0.143, 5.404, 1
0.181, 16.271, 0.144, 5.412, 1
0.182, 16.27, 0.144, 5.423, 1
0.183, 16.269, 0.145, 5.453, 1
0.184, 16.266, 0.146, 5.506, 1
0.185, 16.264, 0.147, 5.554, 1
0.186, 16.263, 0.148, 5.573, 1
0.187, 16.262, 0.148, 5.585, 1
0.188, 16.26, 0.149, 5.631, 1
0.189, 16.257, 0.15, 5.662, 1
0.19, 16.256, 0.151, 5.683, 1
0.191, 16.255, 0.152, 5.717, 1
0.192, 16.253, 0.152, 5.732, 1
0.193, 16.25, 0.153, 5.799, 1
0.194, 16.249, 0.154, 5.822, 1
0.195, 16.247, 0.155, 5.85, 1
0.196, 16.245, 0.156, 5.888, 1
0.197, 16.245, 0.156, 5.879, 1
0.198, 16.244, 0.157, 5.922, 1
0.199, 16.242, 0.158, 5.962, 1
0.2, 16.239, 0.159, 6.006, 1
0.201, 16.237, 0.16, 6.05, 1
0.202, 16.236, 0.16, 6.052, 1
0.203, 16.236, 0.161, 6.071, 1
0.204, 16.233, 0.162, 6.161, 1
0.205, 16.231, 0.163, 6.158, 1
0.206, 16.229, 0.164, 6.224, 1
0.207, 16.229, 0.164, 6.222, 1
0.208, 16.229, 0.164, 6.222, 1
0.209, 16.227, 0.165, 6.234, 1
0.21, 16.222, 0.167, 6.356, 1
0.211, 16.222, 0.167, 6.356, 1
0.212, 16.22, 0.168, 6.391, 1
0.213, 16.217, 0.169, 6.438, 1
0.214, 16.215, 0.17, 6.466, 1
0.215, 16.213, 0.171, 6.51, 1
0.216, 16.211, 0.172, 6.526, 1
0.217, 16.21, 0.172, 6.54, 1
0.218, 16.208, 0.173, 6.602, 1
0.219, 16.206, 0.174, 6.664, 1
0.22, 16.204, 0.175, 6.686, 1
0.221, 16.201, 0.176, 6.72, 1
0.222, 16.201, 0.176, 6.718, 1
0.223, 16.2, 0.177, 6.737, 1
0.224, 16.196, 0.178, 6.804, 1
0.225, 16.195, 0.179, 6.858, 1
0.226, 16.192, 0.18, 6.886, 1
0.227, 16.191, 0.18, 6.877, 1
0.228, 16.191, 0.181, 6.928, 1
0.229, 16.188, 0.182, 6.977, 1
0.23, 16.185, 0.183, 7.032, 1
0.231, 16.183, 0.184, 7.033, 1
0.232, 16.183, 0.184, 7.035, 1
0.233, 16.182, 0.185, 7.092, 1
0.234, 16.18, 0.186, 7.131, 1
0.235, 16.177, 0.187, 7.204, 1
0.236, 16.173, 0.188, 7.245, 1
0.237, 16.173, 0.188, 7.228, 1
0.238, 16.169, 0.189, 7.316, 1
0.239, 16.167, 0.19, 7.326, 1
0.24, 16.166, 0.191, 7.388, 1
0.241, 16.164, 0.192, 7.421, 1
0.242, 16.164, 0.192, 7.414, 1
0.243, 16.161, 0.193, 7.478, 1
0.244, 16.157, 0.194, 7.509, 1
0.245, 16.157, 0.194, 7.509, 1
0.246, 16.155, 0.196, 7.571, 1
0.247, 16.154, 0.196, 7.583, 1
0.248, 16.154, 0.197, 7.61, 1
0.249, 16.149, 0.198, 7.689, 1
0.25, 16.146, 0.199, 7.746, 1
0.251, 16.145, 0.2, 7.771, 1
0.252, 16.145, 0.2, 7.774, 1
0.253, 16.144, 0.201, 7.779, 1
0.254, 16.141, 0.202, 7.854, 1
0.255, 16.138, 0.203, 7.917, 1
0.256, 16.136, 0.204, 7.924, 1
0.257, 16.136, 0.204, 7.922, 1
0.258, 16.135, 0.205, 7.985, 1
0.259, 16.133, 0.206, 7.989, 1
0.26, 16.13, 0.207, 8.071, 1
0.261, 16.128, 0.208, 8.127, 1
0.262, 16.128, 0.208, 8.115, 1
0.263, 16.126, 0.209, 8.176, 1
0.264, 16.128, 0.208, 8.108, 1
0.265, 16.131, 0.207, 8.09, 1
0.266, 16.135, 0.206, 8.017, 1
0.267, 16.138, 0.206, 8.009, 1
0.268, 16.14, 0.205, 7.975, 1
0.269, 16.143, 0.204, 7.917, 1
0.27, 16.145, 0.203, 7.871, 1
0.271, 16.147, 0.202, 7.863, 1
0.272, 16.148, 0.202, 7.859, 1
0.273, 16.148, 0.202, 7.859, 1
0.274, 16.152, 0.201, 7.784, 1
0.275, 16.154, 0.199, 7.706, 1
0.276, 16.158, 0.198, 7.677, 1
0.277, 16.159, 0.198, 7.675, 1
0.278, 16.161, 0.197, 7.617, 1
0.279, 16.163, 0.196, 7.566, 1
0.28, 16.167, 0.195, 7.545, 1
0.281, 16.168, 0.194, 7.498, 1
0.282, 16.169, 0.194, 7.521, 1
0.283, 16.17, 0.193, 7.464, 1
0.284, 16.174, 0.192, 7.405, 1
0.285, 16.177, 0.191, 7.371, 1
0.286, 16.178, 0.19, 7.311, 1
0.287, 16.179, 0.19, 7.342, 1
0.288, 16.181, 0.189, 7.294, 1
0.289, 16.181, 0.189, 7.294, 1
0.29, 16.187, 0.187, 7.189, 1
0.291, 16.189, 0.186, 7.105, 1
0.292, 16.191, 0.186, 7.102, 1
0.293, 16.192, 0.185, 7.098, 1
0.294, 16.194, 0.184, 7.072, 1
0.295, 16.196, 0.183, 7.017, 1
0.296, 16.198, 0.182, 6.98, 1
0.297, 16.199, 0.182, 6.965, 1
0.298, 16.201, 0.181, 6.902, 1
0.299, 16.201, 0.181, 6.902, 1
0.3, 16.204, 0.18, 6.867, 1
0.301, 16.207, 0.178, 6.82, 1
0.302, 16.207, 0.178, 6.838, 1
0.303, 16.209, 0.177, 6.726, 1
0.304, 16.213, 0.176, 6.699, 1
0.305, 16.215, 0.175, 6.68, 1
0.306, 16.216, 0.174, 6.625, 1
0.307, 16.216, 0.174, 6.625, 1
0.308, 16.217, 0.173, 6.645, 1
0.309, 16.22, 0.172, 6.562, 1
0.31, 16.224, 0.171, 6.51, 1
0.311, 16.226, 0.17, 6.47, 1
0.312, 16.226, 0.17, 6.46, 1
0.313, 16.227, 0.169, 6.436, 1
0.314, 16.23, 0.168, 6.351, 1
0.315, 16.232, 0.167, 6.343, 1
0.316, 16.235, 0.166, 6.294, 1
0.317, 16.237, 0.166, 6.27, 1
0.318, 16.238, 0.165, 6.245, 1
0.319, 16.239, 0.164, 6.202, 1
0.32, 16.241, 0.163, 6.171, 1
0.321, 16.243, 0.162, 6.118, 1
0.322, 16.243, 0.162, 6.138, 1
0.323, 16.247, 0.161, 6.052, 1
0.324, 16.249, 0.16, 6.038, 1
0.325, 16.25, 0.159, 5.983, 1
0.326, 16.251, 0.158, 5.979, 1
0.327, 16.251, 0.158, 5.977, 1
0.328, 16.254, 0.157, 5.889, 1
0.329, 16.256, 0.156, 5.88, 1
0.33, 16.258, 0.155, 5.841, 1
0.331, 16.259, 0.154, 5.823, 1
0.332, 16.259, 0.154, 5.813, 1
0.333, 16.26, 0.153, 5.793, 1
0.334, 16.263, 0.152, 5.703, 1
0.335, 16.265, 0.151, 5.684, 1
0.336, 16.266, 0.15, 5.673, 1
0.337, 16.267, 0.15, 5.658, 1
0.338, 16.268, 0.149, 5.618, 1
0.339, 16.271, 0.148, 5.569, 1
0.34, 16.272, 0.147, 5.542, 1
0.341, 16.273, 0.146, 5.494, 1
0.342, 16.275, 0.146, 5.508, 1
0.343, 16.275, 0.145, 5.475, 1
0.344, 16.278, 0.144, 5.422, 1
0.345, 16.279, 0.143, 5.403, 1
0.346, 16.281, 0.142, 5.372, 1
0.347, 16.282, 0.142, 5.378, 1
0.348, 16.283, 0.141, 5.312, 1
0.349, 16.285, 0.14, 5.283, 1
0.35, 16.286, 0.139, 5.268, 1
0.351, 16.288, 0.138, 5.216, 1
0.352, 16.287, 0.138, 5.218, 1
0.353, 16.289, 0.137, 5.172, 1
0.354, 16.291, 0.136, 5.127, 1
0.355, 16.292, 0.135, 5.105, 1
0.356, 16.294, 0.134, 5.092, 1
0.357, 16.294, 0.134, 5.077, 1
0.358, 16.295, 0.133, 5.074, 1
0.359, 16.297, 0.132, 5.018, 1
0.36, 16.299, 0.131, 4.974, 1
0.361, 16.301, 0.13, 4.958, 1
0.362, 16.301, 0.13, 4.935, 1
0.363, 16.302, 0.129, 4.931, 1
0.364, 16.304, 0.128, 4.868, 1
0.365, 16.306, 0.127, 4.838, 1
0.366, 16.307, 0.126, 4.829, 1
0.367, 16.308, 0.126, 4.832, 1
0.368, 16.308, 0.125, 4.783, 1
0.369, 16.31, 0.124, 4.75, 1
0.37, 16.312, 0.123, 4.701, 1
0.371, 16.313, 0.122, 4.674, 1
0.372, 16.314, 0.122, 4.667, 1
0.373, 16.315, 0.121, 4.642, 1
0.374, 16.316, 0.12, 4.6, 1
0.375, 16.317, 0.119, 4.621, 1
0.376, 16.318, 0.118, 4.598, 1
0.377, 16.319, 0.118, 4.594, 1
0.378, 16.321, 0.117, 4.527, 1
0.379, 16.323, 0.116, 4.472, 1
0.38, 16.323, 0.115, 4.469, 1
0.381, 16.325, 0.114, 4.462, 1
0.382, 16.325, 0.114, 4.451, 1
0.383, 16.327, 0.113, 4.385, 1
0.384, 16.328, 0.112, 4.362, 1
0.385, 16.33, 0.111, 4.356, 1
0.386, 16.33, 0.11, 4.329, 1
0.387, 16.331, 0.11, 4.319, 1
0.388, 16.332, 0.109, 4.284, 1
0.389, 16.333, 0.108, 4.273, 1
0.39, 16.334, 0.107, 4.202, 1
0.391, 16.336, 0.106, 4.19, 1
0.392, 16.336, 0.106, 4.221, 1
0.393, 16.337, 0.105, 4.175, 1
0.394, 16.339, 0.104, 4.163, 1
0.395, 16.34, 0.103, 4.112, 1
0.396, 16.342, 0.102, 4.075, 1
0.397, 16.342, 0.102, 4.077, 1
0.398, 16.344, 0.101, 4.047, 1
0.399, 16.344, 0.1, 4.038, 1
0.4, 16.345, 0.099, 4.015, 1
0.401, 16.346, 0.098, 4.0, 1
0.402, 16.346, 0.098, 4.001, 1
0.403, 16.348, 0.097, 3.904, 1
0.404, 16.348, 0.096, 3.893, 1
0.405, 16.349, 0.095, 3.858, 1
0.406, 16.35, 0.094, 3.867, 1
0.407, 16.351, 0.094, 3.849, 1
0.408, 16.352, 0.093, 3.816, 1
0.409, 16.353, 0.092, 3.744, 1
0.41, 16.354, 0.091, 3.77, 1
0.411, 16.354, 0.09, 3.707, 1
0.412, 16.354, 0.09, 3.713, 1
0.413, 16.355, 0.089, 3.684, 1
0.414, 16.355, 0.089, 3.684, 1
0.415, 16.357, 0.088, 3.636, 1
0.416, 16.358, 0.086, 3.594, 1
0.417, 16.359, 0.086, 3.565, 1
0.418, 16.359, 0.085, 3.555, 1
0.419, 16.361, 0.084, 3.472, 1
0.42, 16.362, 0.083, 3.451, 1
0.421, 16.363, 0.082, 3.423, 1
0.422, 16.364, 0.082, 3.421, 1
0.423, 16.365, 0.081, 3.37, 1
0.424, 16.366, 0.08, 3.353, 1
0.425, 16.366, 0.079, 3.306, 1
0.426, 16.367, 0.078, 3.289, 1
0.427, 16.367, 0.078, 3.274, 1
0.428, 16.368, 0.077, 3.23, 1
0.429, 16.37, 0.076, 3.171, 1
0.43, 16.37, 0.075, 3.132, 1
0.431, 16.371, 0.074, 3.119, 1
0.432, 16.371, 0.074, 3.112, 1
0.433, 16.372, 0.073, 3.033, 1
0.434, 16.373, 0.072, 2.999, 1
0.435, 16.373, 0.071, 2.973, 1
0.436, 16.374, 0.07, 2.922, 1
0.437, 16.375, 0.07, 2.924, 1
0.438, 16.375, 0.069, 2.878, 1
0.439, 16.375, 0.068, 2.818, 1
0.44, 16.376, 0.067, 2.76, 1
0.441, 16.377, 0.066, 2.742, 1
0.442, 16.377, 0.066, 2.716, 1
0.443, 16.377, 0.065, 2.69, 1
0.444, 16.378, 0.064, 2.654, 1
0.445, 16.379, 0.063, 2.593, 1
0.446, 16.38, 0.062, 2.471, 1
0.447, 16.38, 0.062, 2.519, 1
0.448, 16.381, 0.061, 2.428, 1
0.449, 16.381, 0.06, 2.441, 1
0.45, 16.381, 0.06, 2.441, 1
0.451, 16.382, 0.059, 2.378, 1
0.452, 16.382, 0.058, 2.335, 1
0.453, 16.382, 0.057, 2.23, 1
0.454, 16.383, 0.056, 2.164, 1
0.455, 16.384, 0.055, 2.198, 1
0.456, 16.385, 0.054, 2.114, 1
0.457, 16.385, 0.054, 2.106, 1
0.458, 16.385, 0.053, 2.031, 1
0.459, 16.386, 0.052, 2.029, 1
0.46, 16.386, 0.051, 1.948, 1
0.461, 16.387, 0.05, 1.849, 1
0.462, 16.387, 0.05, 1.844, 1
0.463, 16.388, 0.049, 1.863, 1
0.464, 16.388, 0.048, 1.794, 1
0.465, 16.389, 0.047, 1.707, 1
0.466, 16.389, 0.046, 1.675, 1
0.467, 16.389, 0.046, 1.619, 1
0.468, 16.389, 0.045, 1.626, 1
0.469, 16.39, 0.044, 1.526, 1
0.47, 16.39, 0.043, 1.512, 1
0.471, 16.391, 0.042, 1.464, 1
0.472, 16.391, 0.042, 1.482, 1
0.474, 16.391, 0.041, 1.398, 1
0.475, 16.392, 0.04, 1.443, 1
0.476, 16.392, 0.039, 1.369, 1
0.476, 16.392, 0.038, 1.423, 1
0.477, 16.392, 0.038, 1.582, 1
0.478, 16.393, 0.037, 1.61, 1
0.479, 16.393, 0.036, 1.583, 1
0.48, 16.394, 0.035, 1.583, 1
0.481, 16.394, 0.034, 1.508, 1
0.482, 16.394, 0.034, 1.423, 1
0.483, 16.394, 0.033, 1.651, 1
0.484, 16.394, 0.032, 1.601, 1
0.485, 16.395, 0.031, 1.863, 1
0.486, 16.395, 0.03, 1.928, 1
0.487, 16.395, 0.03, 1.773, 1
0.488, 16.395, 0.029, 1.944, 1
0.489, 16.395, 0.028, 1.934, 1
0.49, 16.395, 0.027, 1.949, 1
0.491, 16.396, 0.026, 2.009, 1
0.492, 16.396, 0.026, 1.846, 1
0.493, 16.396, 0.025, 1.782, 1
0.494, 16.396, 0.024, 1.622, 1
0.495, 16.397, 0.023, 1.362, 1
0.496, 16.396, 0.022, 1.447, 1
0.497, 16.397, 0.022, 1.653, 1
0.498, 16.397, 0.021, 1.345, 1
0.499, 16.397, 0.02, 0.896, 1
0.5, 16.397, 0.019, 0.872, 1
0.501, 16.398, 0.018, 0.874, 1
0.502, 16.399, 0.018, -0.018, 1
0.503, 16.398, 0.017, 0.336, 1
0.504, 16.398, 0.016, 0.342, 1
0.505, 16.398, 0.015, -0.014, 1
0.506, 16.399, 0.014, -0.003, 1
0.507, 16.398, 0.014, -0.011, 1
0.508, 16.398, 0.013, -0.014, 1
0.509, 16.398, 0.012, -0.004, 1
0.51, 16.398, 0.011, -0.003, 1
0.511, 16.398, 0.01, 0.004, 1
0.512, 16.398, 0.01, -0.017, 1
0.513, 16.398, 0.009, -0.019, 1
0.514, 16.398, 0.008, -0.008, 1
0.515, 16.398, 0.007, -0.004, 1
0.516, 16.398, 0.006, -0.012, 1
0.517, 16.398, 0.006, -0.006, 1
0.518, 16.398, 0.005, 0.005, 1
0.519, 16.398, 0.004, -0.005, 1
0.52, 16.399, 0.003, -0.003, 1
0.521, 16.399, 0.002, -0.015, 1
0.522, 16.399, 0.002, -0.004, 1
0.523, 16.399, 0.001, -0.003, 1
