Time, Vsupply, dca, ia, take
0.143, 16.237, 0.113, 4.717, 1
0.144, 16.234, 0.114, 4.788, 1
0.145, 16.231, 0.115, 4.789, 1
0.146, 16.229, 0.116, 4.834, 1
0.147, 16.229, 0.116, 4.834, 1
0.148, 16.229, 0.117, 4.854, 1
0.149, 16.226, 0.118, 4.926, 1
0.15, 16.226, 0.118, 4.926, 1
0.151, 16.223, 0.119, 4.942, 1
0.152, 16.222, 0.12, 4.975, 1
0.153, 16.22, 0.121, 5.001, 1
0.154, 16.218, 0.122, 4.998, 1
0.155, 16.214, 0.123, 5.045, 1
0.156, 16.212, 0.124, 5.124, 1
0.157, 16.211, 0.124, 5.108, 1
0.158, 16.208, 0.125, 5.12, 1
0.159, 16.207, 0.126, 5.163, 1
0.16, 16.205, 0.127, 5.197, 1
0.161, 16.203, 0.128, 5.224, 1
0.162, 16.204, 0.128, 5.184, 1
0.163, 16.201, 0.129, 5.257, 1
0.164, 16.199, 0.13, 5.278, 1
0.165, 16.197, 0.131, 5.302, 1
0.166, 16.196, 0.132, 5.353, 1
0.167, 16.196, 0.132, 5.347, 1
0.168, 16.194, 0.133, 5.393, 1
0.169, 16.191, 0.134, 5.399, 1
0.17, 16.189, 0.135, 5.415, 1
0.171, 16.188, 0.136, 5.416, 1
0.172, 16.188, 0.136, 5.477, 1
0.173, 16.187, 0.137, 5.457, 1
0.174, 16.185, 0.138, 5.496, 1
0.175, 16.183, 0.139, 5.536, 1
0.176, 16.182, 0.14, 5.591, 1
0.177, 16.182, 0.14, 5.539, 1
0.178, 16.181, 0.141, 5.571, 1
0.179, 16.177, 0.142, 5.66, 1
0.18, 16.177, 0.143, 5.659, 1
0.181, 16.175, 0.144, 5.684, 1
0.182, 16.174, 0.144, 5.67, 1
0.183, 16.174, 0.145, 5.708, 1
0.184, 16.171, 0.146, 5.719, 1
0.185, 16.17, 0.147, 5.777, 1
0.186, 16.168, 0.148, 5.801, 1
0.187, 16.168, 0.148, 5.747, 1
0.188, 16.167, 0.149, 5.833, 1
0.189, 16.164, 0.15, 5.833, 1
0.19, 16.164, 0.151, 5.906, 1
0.191, 16.162, 0.152, 5.885, 1
0.192, 16.162, 0.152, 5.896, 1
0.193, 16.16, 0.153, 5.942, 1
0.194, 16.158, 0.154, 5.978, 1
0.195, 16.157, 0.155, 5.984, 1
0.196, 16.156, 0.156, 5.996, 1
0.197, 16.156, 0.156, 6.032, 1
0.198, 16.155, 0.157, 6.014, 1
0.199, 16.152, 0.158, 6.062, 1
0.2, 16.15, 0.159, 6.094, 1
0.201, 16.149, 0.16, 6.125, 1
0.202, 16.15, 0.16, 6.125, 1
0.203, 16.149, 0.161, 6.149, 1
0.204, 16.149, 0.161, 6.149, 1
0.205, 16.146, 0.162, 6.175, 1
0.206, 16.144, 0.164, 6.244, 1
0.207, 16.144, 0.164, 6.226, 1
0.208, 16.143, 0.165, 6.273, 1
0.209, 16.141, 0.166, 6.285, 1
0.21, 16.139, 0.167, 6.342, 1
0.211, 16.139, 0.167, 6.342, 1
0.212, 16.139, 0.167, 6.342, 1
0.213, 16.139, 0.168, 6.38, 1
0.214, 16.136, 0.17, 6.425, 1
0.215, 16.133, 0.171, 6.492, 1
0.216, 16.131, 0.172, 6.49, 1
0.217, 16.132, 0.172, 6.492, 1
0.218, 16.13, 0.173, 6.567, 1
0.219, 16.129, 0.174, 6.573, 1
0.22, 16.128, 0.175, 6.622, 1
0.221, 16.127, 0.176, 6.653, 1
0.222, 16.127, 0.176, 6.649, 1
0.223, 16.128, 0.177, 6.666, 1
0.224, 16.125, 0.178, 6.73, 1
0.225, 16.124, 0.179, 6.768, 1
0.226, 16.124, 0.179, 6.768, 1
0.227, 16.124, 0.18, 6.783, 1
0.228, 16.124, 0.181, 6.817, 1
0.229, 16.121, 0.182, 6.874, 1
0.23, 16.12, 0.183, 6.895, 1
0.231, 16.119, 0.184, 6.94, 1
0.232, 16.119, 0.184, 6.938, 1
0.233, 16.119, 0.185, 6.963, 1
0.234, 16.117, 0.186, 7.006, 1
0.235, 16.116, 0.187, 7.039, 1
0.236, 16.113, 0.188, 7.078, 1
0.237, 16.114, 0.188, 7.076, 1
0.238, 16.112, 0.189, 7.127, 1
0.239, 16.11, 0.19, 7.175, 1
0.24, 16.109, 0.191, 7.209, 1
0.241, 16.109, 0.192, 7.238, 1
0.242, 16.109, 0.192, 7.226, 1
0.243, 16.108, 0.193, 7.314, 1
0.244, 16.106, 0.194, 7.339, 1
0.245, 16.105, 0.195, 7.37, 1
0.246, 16.105, 0.196, 7.392, 1
0.247, 16.104, 0.196, 7.404, 1
0.248, 16.104, 0.197, 7.432, 1
0.249, 16.099, 0.198, 7.493, 1
0.25, 16.095, 0.199, 7.531, 1
0.251, 16.094, 0.2, 7.566, 1
0.252, 16.094, 0.2, 7.59, 1
0.253, 16.093, 0.201, 7.603, 1
0.254, 16.089, 0.202, 7.649, 1
0.255, 16.089, 0.203, 7.689, 1
0.256, 16.089, 0.203, 7.689, 1
0.257, 16.088, 0.204, 7.709, 1
0.258, 16.087, 0.205, 7.772, 1
0.259, 16.085, 0.206, 7.798, 1
0.26, 16.083, 0.207, 7.863, 1
0.261, 16.082, 0.208, 7.908, 1
0.262, 16.082, 0.208, 7.886, 1
0.263, 16.082, 0.208, 7.886, 1
0.264, 16.08, 0.209, 7.961, 1
0.265, 16.079, 0.211, 8.042, 1
0.266, 16.079, 0.212, 8.057, 1
0.267, 16.079, 0.212, 8.079, 1
0.268, 16.078, 0.213, 8.127, 1
0.269, 16.08, 0.212, 8.061, 1
0.27, 16.084, 0.211, 8.054, 1
0.271, 16.088, 0.21, 7.99, 1
0.272, 16.09, 0.21, 8.012, 1
0.273, 16.092, 0.209, 7.973, 1
0.274, 16.096, 0.208, 7.905, 1
0.275, 16.1, 0.207, 7.873, 1
0.276, 16.104, 0.206, 7.801, 1
0.277, 16.105, 0.206, 7.776, 1
0.278, 16.107, 0.205, 7.761, 1
0.279, 16.109, 0.204, 7.719, 1
0.28, 16.111, 0.203, 7.714, 1
0.281, 16.114, 0.202, 7.662, 1
0.282, 16.115, 0.202, 7.671, 1
0.283, 16.118, 0.201, 7.6, 1
0.284, 16.12, 0.2, 7.574, 1
0.285, 16.123, 0.199, 7.536, 1
0.286, 16.126, 0.198, 7.494, 1
0.287, 16.126, 0.198, 7.493, 1
0.288, 16.129, 0.197, 7.438, 1
0.289, 16.131, 0.196, 7.403, 1
0.29, 16.134, 0.195, 7.382, 1
0.291, 16.137, 0.194, 7.331, 1
0.292, 16.137, 0.194, 7.347, 1
0.293, 16.138, 0.193, 7.306, 1
0.294, 16.138, 0.193, 7.306, 1
0.295, 16.144, 0.192, 7.257, 1
0.296, 16.146, 0.19, 7.189, 1
0.297, 16.147, 0.19, 7.173, 1
0.298, 16.149, 0.189, 7.147, 1
0.299, 16.149, 0.189, 7.147, 1
0.3, 16.154, 0.188, 7.083, 1
0.301, 16.158, 0.186, 7.001, 1
0.302, 16.16, 0.186, 7.008, 1
0.303, 16.161, 0.185, 6.957, 1
0.304, 16.163, 0.184, 6.924, 1
0.305, 16.165, 0.183, 6.91, 1
0.306, 16.166, 0.182, 6.878, 1
0.307, 16.167, 0.182, 6.885, 1
0.308, 16.167, 0.182, 6.885, 1
0.309, 16.171, 0.181, 6.822, 1
0.31, 16.174, 0.179, 6.76, 1
0.311, 16.176, 0.178, 6.743, 1
0.312, 16.176, 0.178, 6.731, 1
0.313, 16.178, 0.177, 6.671, 1
0.314, 16.181, 0.176, 6.667, 1
0.315, 16.183, 0.175, 6.629, 1
0.316, 16.186, 0.174, 6.592, 1
0.317, 16.186, 0.174, 6.594, 1
0.318, 16.188, 0.173, 6.557, 1
0.319, 16.19, 0.172, 6.541, 1
0.32, 16.193, 0.171, 6.484, 1
0.321, 16.194, 0.17, 6.464, 1
0.322, 16.194, 0.17, 6.464, 1
0.323, 16.196, 0.169, 6.424, 1
0.324, 16.198, 0.168, 6.376, 1
0.325, 16.201, 0.167, 6.363, 1
0.326, 16.205, 0.166, 6.333, 1
0.327, 16.205, 0.166, 6.333, 1
0.328, 16.206, 0.166, 6.299, 1
0.329, 16.208, 0.164, 6.252, 1
0.33, 16.21, 0.163, 6.232, 1
0.331, 16.212, 0.162, 6.199, 1
0.332, 16.213, 0.162, 6.194, 1
0.333, 16.215, 0.161, 6.139, 1
0.334, 16.217, 0.16, 6.108, 1
0.335, 16.217, 0.16, 6.108, 1
0.336, 16.22, 0.159, 6.109, 1
0.337, 16.222, 0.158, 6.091, 1
0.338, 16.224, 0.157, 6.029, 1
0.339, 16.227, 0.156, 5.974, 1
0.34, 16.228, 0.155, 5.982, 1
0.341, 16.229, 0.154, 5.988, 1
0.342, 16.23, 0.154, 5.957, 1
0.343, 16.231, 0.153, 5.94, 1
0.344, 16.233, 0.152, 5.889, 1
0.345, 16.236, 0.151, 5.867, 1
0.346, 16.237, 0.15, 5.807, 1
0.347, 16.238, 0.15, 5.882, 1
0.348, 16.239, 0.149, 5.807, 1
0.349, 16.241, 0.148, 5.752, 1
0.35, 16.243, 0.147, 5.747, 1
0.351, 16.245, 0.146, 5.74, 1
0.352, 16.246, 0.146, 5.741, 1
0.353, 16.248, 0.145, 5.672, 1
0.354, 16.249, 0.144, 5.703, 1
0.355, 16.25, 0.143, 5.649, 1
0.356, 16.251, 0.142, 5.665, 1
0.357, 16.252, 0.142, 5.583, 1
0.358, 16.254, 0.141, 5.568, 1
0.359, 16.256, 0.14, 5.558, 1
0.36, 16.258, 0.139, 5.566, 1
0.361, 16.26, 0.138, 5.512, 1
0.362, 16.26, 0.138, 5.546, 1
0.363, 16.261, 0.137, 5.506, 1
0.364, 16.264, 0.136, 5.459, 1
0.365, 16.265, 0.135, 5.421, 1
0.366, 16.267, 0.134, 5.439, 1
0.367, 16.267, 0.134, 5.439, 1
0.368, 16.268, 0.133, 5.376, 1
0.369, 16.27, 0.132, 5.346, 1
0.37, 16.271, 0.131, 5.305, 1
0.371, 16.273, 0.13, 5.298, 1
0.372, 16.273, 0.13, 5.306, 1
0.373, 16.274, 0.129, 5.238, 1
0.374, 16.276, 0.128, 5.197, 1
0.375, 16.278, 0.127, 5.19, 1
0.376, 16.279, 0.126, 5.148, 1
0.377, 16.279, 0.126, 5.177, 1
0.378, 16.28, 0.125, 5.126, 1
0.379, 16.282, 0.124, 5.088, 1
0.38, 16.283, 0.123, 5.078, 1
0.381, 16.285, 0.122, 5.043, 1
0.382, 16.287, 0.122, 5.054, 1
0.383, 16.288, 0.121, 5.013, 1
0.384, 16.289, 0.12, 4.968, 1
0.385, 16.29, 0.119, 4.944, 1
0.386, 16.291, 0.118, 4.934, 1
0.387, 16.292, 0.118, 4.913, 1
0.388, 16.292, 0.117, 4.867, 1
0.389, 16.294, 0.116, 4.838, 1
0.39, 16.295, 0.115, 4.802, 1
0.391, 16.296, 0.114, 4.772, 1
0.392, 16.297, 0.114, 4.774, 1
0.393, 16.297, 0.114, 4.774, 1
0.394, 16.3, 0.112, 4.671, 1
0.395, 16.301, 0.111, 4.635, 1
0.396, 16.302, 0.11, 4.625, 1
0.397, 16.302, 0.11, 4.618, 1
0.398, 16.303, 0.109, 4.579, 1
0.399, 16.305, 0.108, 4.518, 1
0.4, 16.307, 0.107, 4.479, 1
0.401, 16.308, 0.106, 4.458, 1
0.402, 16.309, 0.106, 4.462, 1
0.403, 16.309, 0.105, 4.391, 1
0.404, 16.311, 0.104, 4.336, 1
0.405, 16.312, 0.103, 4.294, 1
0.406, 16.313, 0.102, 4.227, 1
0.407, 16.314, 0.102, 4.232, 1
0.408, 16.314, 0.101, 4.159, 1
0.409, 16.315, 0.1, 4.121, 1
0.41, 16.316, 0.099, 4.131, 1
0.411, 16.316, 0.098, 4.085, 1
0.412, 16.317, 0.098, 4.064, 1
0.413, 16.318, 0.097, 3.975, 1
0.414, 16.32, 0.096, 3.93, 1
0.415, 16.321, 0.095, 3.872, 1
0.416, 16.322, 0.094, 3.875, 1
0.417, 16.322, 0.094, 3.842, 1
0.418, 16.324, 0.093, 3.802, 1
0.419, 16.325, 0.092, 3.667, 1
0.42, 16.325, 0.092, 3.667, 1
0.421, 16.327, 0.091, 3.626, 1
0.422, 16.327, 0.09, 3.572, 1
0.423, 16.328, 0.089, 3.566, 1
0.424, 16.329, 0.088, 3.41, 1
0.425, 16.331, 0.087, 3.4, 1
0.426, 16.331, 0.087, 3.4, 1
0.427, 16.332, 0.086, 3.399, 1
0.428, 16.332, 0.085, 3.257, 1
0.429, 16.333, 0.084, 3.161, 1
0.43, 16.334, 0.083, 3.126, 1
0.431, 16.335, 0.082, 3.062, 1
0.432, 16.336, 0.082, 2.974, 1
0.433, 16.336, 0.081, 2.989, 1
0.434, 16.336, 0.08, 2.933, 1
0.435, 16.338, 0.079, 2.923, 1
0.436, 16.338, 0.078, 2.757, 1
0.437, 16.338, 0.078, 2.757, 1
0.438, 16.34, 0.077, 2.74, 1
0.439, 16.341, 0.076, 2.68, 1
0.44, 16.342, 0.075, 2.573, 1
0.441, 16.343, 0.074, 2.509, 1
0.442, 16.343, 0.074, 2.449, 1
0.443, 16.344, 0.073, 2.297, 1
0.444, 16.345, 0.072, 2.336, 1
0.445, 16.346, 0.071, 2.28, 1
0.446, 16.347, 0.07, 2.141, 1
0.447, 16.347, 0.07, 2.221, 1
0.448, 16.347, 0.069, 2.068, 1
0.449, 16.348, 0.068, 2.134, 1
0.45, 16.349, 0.067, 1.841, 1
0.451, 16.349, 0.066, 1.929, 1
0.452, 16.349, 0.066, 2.0, 1
0.453, 16.35, 0.065, 1.96, 1
0.454, 16.352, 0.064, 1.533, 1
0.455, 16.352, 0.064, 1.533, 1
0.456, 16.354, 0.062, 1.481, 1
0.457, 16.354, 0.062, 1.444, 1
0.458, 16.354, 0.061, 1.566, 1
0.459, 16.354, 0.06, 1.348, 1
0.46, 16.354, 0.059, 1.357, 1
0.461, 16.355, 0.058, 1.282, 1
0.462, 16.355, 0.058, 1.183, 1
0.463, 16.355, 0.057, 1.172, 1
0.464, 16.356, 0.056, 1.079, 1
0.465, 16.356, 0.055, 1.161, 1
0.466, 16.356, 0.054, 0.968, 1
0.467, 16.357, 0.054, 1.087, 1
0.468, 16.357, 0.053, 0.889, 1
0.469, 16.358, 0.052, 0.933, 1
0.47, 16.358, 0.051, 0.706, 1
0.471, 16.359, 0.05, 0.844, 1
0.472, 16.359, 0.05, 0.74, 1
0.473, 16.36, 0.049, 0.718, 1
0.474, 16.36, 0.048, 0.487, 1
0.475, 16.361, 0.047, 0.473, 1
0.476, 16.362, 0.046, 0.645, 1
0.477, 16.362, 0.046, 0.53, 1
0.478, 16.362, 0.045, 0.398, 1
0.479, 16.363, 0.044, 0.338, 1
0.48, 16.363, 0.043, 0.504, 1
0.481, 16.364, 0.042, 0.395, 1
0.482, 16.364, 0.042, 0.299, 1
0.483, 16.365, 0.041, 0.277, 1
0.484, 16.365, 0.041, 0.277, 1
0.485, 16.365, 0.04, 0.313, 1
0.486, 16.366, 0.038, 0.183, 1
0.487, 16.366, 0.038, 0.118, 1
0.488, 16.366, 0.037, 0.149, 1
0.489, 16.366, 0.036, 0.071, 1
0.49, 16.367, 0.035, 0.064, 1
0.491, 16.367, 0.034, 0.061, 1
0.492, 16.367, 0.034, 0.102, 1
0.493, 16.367, 0.033, 0.016, 1
0.494, 16.367, 0.032, 0.021, 1
0.495, 16.368, 0.031, 0.017, 1
0.496, 16.367, 0.03, 0.021, 1
0.497, 16.367, 0.03, 0.006, 1
0.498, 16.367, 0.029, 0.015, 1
0.499, 16.367, 0.028, 0.022, 1
0.5, 16.368, 0.027, 0.019, 1
0.501, 16.368, 0.026, 0.014, 1
0.502, 16.368, 0.026, 0.014, 1
0.503, 16.369, 0.026, 0.015, 1
0.504, 16.369, 0.024, 0.002, 1
0.505, 16.369, 0.023, 0.009, 1
0.506, 16.369, 0.022, 0.012, 1
0.507, 16.37, 0.022, -0.0, 1
0.508, 16.37, 0.021, 0.002, 1
0.509, 16.37, 0.02, 0.007, 1
0.51, 16.37, 0.019, 0.012, 1
0.511, 16.371, 0.018, 0.011, 1
0.512, 16.371, 0.018, 0.015, 1
0.513, 16.372, 0.017, 0.008, 1
0.514, 16.372, 0.016, 0.001, 1
0.515, 16.372, 0.015, 0.01, 1
0.516, 16.372, 0.014, 0.015, 1
0.517, 16.372, 0.014, 0.022, 1
0.518, 16.372, 0.013, 0.013, 1
0.519, 16.372, 0.012, 0.013, 1
0.52, 16.371, 0.011, 0.009, 1
0.521, 16.371, 0.01, 0.019, 1
0.522, 16.371, 0.01, 0.015, 1
0.523, 16.371, 0.009, 0.009, 1
0.524, 16.371, 0.008, 0.016, 1
0.525, 16.371, 0.007, 0.017, 1
0.526, 16.371, 0.006, 0.006, 1
0.527, 16.371, 0.006, 0.014, 1
0.528, 16.371, 0.005, 0.014, 1
0.529, 16.372, 0.004, 0.016, 1
0.53, 16.372, 0.003, 0.007, 1
0.531, 16.372, 0.002, 0.002, 1
0.532, 16.371, 0.002, 0.015, 1
0.533, 16.372, 0.001, 0.018, 1
