Time, Vsupply, dca, ia, take
0.246, 16.059, 0.196, 7.78, 1
0.247, 16.057, 0.196, 7.783, 1
0.248, 16.056, 0.197, 7.817, 1
0.249, 16.052, 0.198, 7.896, 1
0.25, 16.049, 0.199, 7.937, 1
0.251, 16.047, 0.2, 7.953, 1
0.252, 16.047, 0.2, 7.958, 1
0.253, 16.046, 0.201, 8.014, 1
0.254, 16.042, 0.202, 8.055, 1
0.255, 16.04, 0.203, 8.092, 1
0.256, 16.041, 0.202, 8.05, 1
0.257, 16.041, 0.202, 8.056, 1
0.258, 16.045, 0.201, 7.986, 1
0.259, 16.048, 0.2, 7.959, 1
0.26, 16.05, 0.199, 7.918, 1
0.261, 16.053, 0.198, 7.894, 1
0.262, 16.053, 0.198, 7.898, 1
0.263, 16.057, 0.197, 7.828, 1
0.264, 16.059, 0.196, 7.79, 1
0.265, 16.062, 0.195, 7.751, 1
0.266, 16.064, 0.194, 7.748, 1
0.267, 16.065, 0.194, 7.72, 1
0.268, 16.067, 0.193, 7.675, 1
0.269, 16.07, 0.192, 7.632, 1
0.27, 16.073, 0.191, 7.588, 1
0.271, 16.075, 0.19, 7.573, 1
0.272, 16.076, 0.19, 7.566, 1
0.273, 16.077, 0.189, 7.529, 1
0.274, 16.08, 0.188, 7.454, 1
0.275, 16.082, 0.187, 7.431, 1
0.276, 16.086, 0.186, 7.351, 1
0.277, 16.087, 0.186, 7.371, 1
0.278, 16.089, 0.185, 7.321, 1
0.279, 16.091, 0.184, 7.318, 1
0.28, 16.093, 0.183, 7.285, 1
0.281, 16.095, 0.182, 7.224, 1
0.282, 16.096, 0.182, 7.221, 1
0.283, 16.099, 0.181, 7.157, 1
0.284, 16.102, 0.18, 7.131, 1
0.285, 16.104, 0.179, 7.096, 1
0.286, 16.106, 0.178, 7.053, 1
0.287, 16.106, 0.178, 7.068, 1
0.288, 16.109, 0.177, 6.977, 1
0.289, 16.111, 0.176, 6.969, 1
0.29, 16.113, 0.175, 6.918, 1
0.291, 16.114, 0.174, 6.875, 1
0.292, 16.115, 0.174, 6.907, 1
0.293, 16.116, 0.173, 6.87, 1
0.294, 16.119, 0.172, 6.823, 1
0.295, 16.122, 0.171, 6.746, 1
0.296, 16.125, 0.17, 6.731, 1
0.297, 16.125, 0.17, 6.724, 1
0.298, 16.126, 0.169, 6.688, 1
0.299, 16.126, 0.169, 6.688, 1
0.3, 16.126, 0.169, 6.688, 1
0.301, 16.126, 0.169, 6.688, 1
0.302, 16.136, 0.166, 6.516, 1
0.303, 16.136, 0.165, 6.478, 1
0.304, 16.139, 0.164, 6.479, 1
0.305, 16.14, 0.163, 6.426, 1
0.306, 16.142, 0.162, 6.383, 1
0.307, 16.143, 0.162, 6.365, 1
0.308, 16.145, 0.161, 6.316, 1
0.309, 16.147, 0.16, 6.264, 1
0.31, 16.148, 0.159, 6.232, 1
0.311, 16.149, 0.158, 6.183, 1
0.312, 16.151, 0.158, 6.199, 1
0.313, 16.153, 0.157, 6.133, 1
0.314, 16.155, 0.156, 6.101, 1
0.315, 16.157, 0.155, 6.078, 1
0.316, 16.158, 0.154, 6.054, 1
0.317, 16.16, 0.154, 6.015, 1
0.318, 16.161, 0.153, 5.993, 1
0.319, 16.161, 0.153, 5.993, 1
0.32, 16.165, 0.152, 5.944, 1
0.321, 16.167, 0.15, 5.866, 1
0.322, 16.167, 0.15, 5.867, 1
0.323, 16.169, 0.149, 5.806, 1
0.324, 16.171, 0.148, 5.742, 1
0.325, 16.173, 0.147, 5.719, 1
0.326, 16.175, 0.146, 5.689, 1
0.327, 16.175, 0.146, 5.695, 1
0.328, 16.176, 0.145, 5.626, 1
0.329, 16.178, 0.144, 5.566, 1
0.33, 16.18, 0.143, 5.53, 1
0.331, 16.181, 0.142, 5.509, 1
0.332, 16.182, 0.142, 5.506, 1
0.333, 16.183, 0.141, 5.442, 1
0.334, 16.186, 0.14, 5.405, 1
0.335, 16.188, 0.139, 5.363, 1
0.336, 16.189, 0.138, 5.334, 1
0.337, 16.19, 0.138, 5.343, 1
0.338, 16.192, 0.137, 5.265, 1
0.339, 16.194, 0.136, 5.222, 1
0.34, 16.196, 0.135, 5.171, 1
0.341, 16.197, 0.134, 5.138, 1
0.342, 16.197, 0.134, 5.15, 1
0.343, 16.198, 0.133, 5.104, 1
0.344, 16.2, 0.132, 5.045, 1
0.345, 16.203, 0.131, 4.997, 1
0.346, 16.203, 0.13, 4.981, 1
0.347, 16.204, 0.13, 4.968, 1
0.348, 16.205, 0.129, 4.956, 1
0.349, 16.205, 0.129, 4.956, 1
0.35, 16.208, 0.128, 4.882, 1
0.351, 16.21, 0.126, 4.803, 1
0.352, 16.211, 0.126, 4.809, 1
0.353, 16.212, 0.125, 4.758, 1
0.354, 16.214, 0.124, 4.69, 1
0.355, 16.216, 0.123, 4.683, 1
0.356, 16.218, 0.122, 4.594, 1
0.357, 16.219, 0.122, 4.585, 1
0.358, 16.22, 0.121, 4.557, 1
0.359, 16.221, 0.12, 4.521, 1
0.36, 16.222, 0.119, 4.5, 1
0.361, 16.224, 0.118, 4.46, 1
0.362, 16.225, 0.118, 4.438, 1
0.363, 16.226, 0.117, 4.396, 1
0.364, 16.227, 0.116, 4.357, 1
0.365, 16.229, 0.115, 4.312, 1
0.366, 16.229, 0.114, 4.282, 1
0.367, 16.229, 0.114, 4.277, 1
0.368, 16.231, 0.113, 4.227, 1
0.369, 16.232, 0.112, 4.178, 1
0.37, 16.234, 0.111, 4.157, 1
0.371, 16.235, 0.11, 4.13, 1
0.372, 16.236, 0.11, 4.128, 1
0.373, 16.236, 0.109, 4.085, 1
0.374, 16.238, 0.108, 4.016, 1
0.375, 16.239, 0.107, 3.992, 1
0.376, 16.24, 0.106, 3.958, 1
0.377, 16.24, 0.106, 3.953, 1
0.378, 16.241, 0.105, 3.93, 1
0.379, 16.244, 0.104, 3.855, 1
0.38, 16.244, 0.103, 3.828, 1
0.381, 16.246, 0.102, 3.765, 1
0.382, 16.246, 0.102, 3.778, 1
0.383, 16.247, 0.101, 3.747, 1
0.384, 16.249, 0.1, 3.707, 1
0.385, 16.25, 0.099, 3.688, 1
0.386, 16.25, 0.098, 3.65, 1
0.387, 16.25, 0.098, 3.648, 1
0.388, 16.251, 0.097, 3.593, 1
0.389, 16.252, 0.096, 3.541, 1
0.39, 16.253, 0.095, 3.516, 1
0.391, 16.254, 0.094, 3.485, 1
0.392, 16.255, 0.094, 3.494, 1
0.393, 16.257, 0.093, 3.425, 1
0.394, 16.258, 0.092, 3.389, 1
0.395, 16.259, 0.091, 3.375, 1
0.396, 16.259, 0.09, 3.362, 1
0.397, 16.259, 0.09, 3.339, 1
0.398, 16.261, 0.089, 3.318, 1
0.399, 16.262, 0.088, 3.304, 1
0.4, 16.263, 0.087, 3.296, 1
0.401, 16.264, 0.086, 3.365, 1
0.402, 16.265, 0.086, 3.267, 1
0.403, 16.265, 0.085, 3.324, 1
0.404, 16.267, 0.084, 3.425, 1
0.405, 16.267, 0.083, 3.343, 1
0.406, 16.269, 0.082, 3.628, 1
0.407, 16.269, 0.082, 3.628, 1
0.408, 16.27, 0.082, 3.692, 1
0.409, 16.271, 0.08, 3.804, 1
0.41, 16.271, 0.079, 3.67, 1
0.411, 16.271, 0.078, 3.798, 1
0.412, 16.272, 0.078, 3.696, 1
0.413, 16.273, 0.077, 3.886, 1
0.414, 16.274, 0.076, 4.028, 1
0.415, 16.275, 0.075, 3.908, 1
0.416, 16.276, 0.074, 4.16, 1
0.417, 16.276, 0.074, 4.156, 1
0.418, 16.276, 0.073, 4.115, 1
0.419, 16.277, 0.072, 4.135, 1
0.42, 16.277, 0.071, 4.131, 1
0.421, 16.278, 0.07, 4.128, 1
0.422, 16.279, 0.07, 4.11, 1
0.423, 16.279, 0.069, 4.15, 1
0.424, 16.28, 0.068, 4.102, 1
0.425, 16.282, 0.067, 4.066, 1
0.426, 16.282, 0.066, 4.058, 1
0.427, 16.283, 0.066, 4.056, 1
0.428, 16.283, 0.065, 4.044, 1
0.429, 16.284, 0.064, 3.961, 1
0.43, 16.285, 0.063, 3.982, 1
0.431, 16.286, 0.062, 3.852, 1
0.432, 16.286, 0.062, 3.871, 1
0.433, 16.286, 0.061, 3.821, 1
0.434, 16.287, 0.06, 3.82, 1
0.435, 16.288, 0.059, 3.753, 1
0.436, 16.288, 0.058, 3.735, 1
0.437, 16.288, 0.058, 3.664, 1
0.438, 16.289, 0.057, 3.661, 1
0.439, 16.289, 0.056, 3.45, 1
0.44, 16.289, 0.055, 3.52, 1
0.441, 16.29, 0.054, 3.324, 1
0.442, 16.29, 0.054, 3.459, 1
0.443, 16.291, 0.053, 3.262, 1
0.444, 16.292, 0.052, 3.29, 1
0.445, 16.292, 0.051, 3.084, 1
0.446, 16.292, 0.05, 3.179, 1
0.447, 16.292, 0.05, 3.201, 1
0.448, 16.293, 0.049, 3.02, 1
0.449, 16.293, 0.048, 2.796, 1
0.45, 16.293, 0.047, 2.85, 1
0.451, 16.293, 0.046, 2.673, 1
0.452, 16.294, 0.046, 2.628, 1
0.453, 16.294, 0.045, 2.603, 1
0.454, 16.295, 0.044, 2.381, 1
0.455, 16.296, 0.043, 2.354, 1
0.456, 16.297, 0.042, 2.476, 1
0.457, 16.297, 0.042, 2.302, 1
0.458, 16.297, 0.041, 2.142, 1
0.459, 16.297, 0.04, 2.229, 1
0.46, 16.297, 0.039, 2.022, 1
0.461, 16.298, 0.038, 1.764, 1
0.462, 16.298, 0.038, 1.941, 1
0.463, 16.298, 0.038, 1.941, 1
0.464, 16.299, 0.036, 1.64, 1
0.465, 16.299, 0.035, 1.668, 1
0.466, 16.3, 0.034, 1.637, 1
0.467, 16.3, 0.034, 1.75, 1
0.468, 16.301, 0.033, 1.464, 1
0.469, 16.301, 0.032, 1.435, 1
0.47, 16.301, 0.031, 1.303, 1
0.471, 16.301, 0.031, 1.303, 1
0.472, 16.301, 0.03, 1.37, 1
0.473, 16.302, 0.029, 1.157, 1
0.474, 16.302, 0.028, 1.097, 1
0.475, 16.303, 0.027, 0.926, 1
0.476, 16.302, 0.026, 0.857, 1
0.477, 16.303, 0.026, 0.764, 1
0.478, 16.302, 0.025, 0.874, 1
0.479, 16.303, 0.024, 0.632, 1
0.48, 16.303, 0.023, 0.649, 1
0.481, 16.303, 0.022, 0.443, 1
0.482, 16.304, 0.022, 0.557, 1
0.483, 16.304, 0.021, 0.474, 1
0.484, 16.305, 0.02, 0.359, 1
0.485, 16.305, 0.019, 0.168, 1
0.486, 16.305, 0.018, 0.179, 1
0.487, 16.305, 0.018, 0.082, 1
0.488, 16.304, 0.017, 0.08, 1
0.489, 16.304, 0.016, -0.024, 1
0.49, 16.304, 0.015, -0.016, 1
0.491, 16.304, 0.014, -0.015, 1
0.492, 16.304, 0.014, -0.013, 1
0.493, 16.305, 0.013, -0.01, 1
0.494, 16.305, 0.012, -0.01, 1
0.495, 16.305, 0.011, -0.016, 1
0.496, 16.304, 0.01, -0.017, 1
0.497, 16.304, 0.01, -0.01, 1
0.498, 16.304, 0.009, -0.006, 1
0.499, 16.304, 0.008, -0.015, 1
0.5, 16.304, 0.007, -0.004, 1
0.501, 16.304, 0.006, -0.013, 1
0.502, 16.304, 0.006, -0.03, 1
0.503, 16.304, 0.006, -0.03, 1
0.504, 16.305, 0.004, -0.024, 1
0.505, 16.304, 0.003, -0.027, 1
0.506, 16.305, 0.002, -0.018, 1
0.507, 16.305, 0.002, -0.015, 1
0.508, 16.304, 0.001, -0.011, 1
