Time, Vsupply, dca, ia, take
0.292, 16.186, 0.188, 7.12, 1
0.293, 16.187, 0.187, 7.112, 1
0.294, 16.19, 0.186, 7.033, 1
0.295, 16.193, 0.185, 6.988, 1
0.296, 16.195, 0.184, 6.977, 1
0.297, 16.196, 0.184, 6.957, 1
0.298, 16.197, 0.183, 6.917, 1
0.299, 16.199, 0.182, 6.922, 1
0.3, 16.202, 0.181, 6.838, 1
0.301, 16.205, 0.18, 6.797, 1
0.302, 16.205, 0.18, 6.81, 1
0.303, 16.207, 0.179, 6.777, 1
0.304, 16.208, 0.178, 6.735, 1
0.305, 16.211, 0.177, 6.688, 1
0.306, 16.214, 0.176, 6.637, 1
0.307, 16.214, 0.176, 6.628, 1
0.308, 16.216, 0.175, 6.615, 1
0.309, 16.217, 0.174, 6.596, 1
0.31, 16.219, 0.173, 6.542, 1
0.311, 16.222, 0.172, 6.484, 1
0.312, 16.224, 0.172, 6.471, 1
0.313, 16.225, 0.171, 6.453, 1
0.314, 16.227, 0.17, 6.428, 1
0.315, 16.229, 0.169, 6.377, 1
0.316, 16.229, 0.169, 6.377, 1
0.317, 16.232, 0.168, 6.329, 1
0.318, 16.234, 0.167, 6.304, 1
0.319, 16.237, 0.166, 6.218, 1
0.32, 16.239, 0.165, 6.194, 1
0.321, 16.24, 0.164, 6.165, 1
0.322, 16.24, 0.164, 6.186, 1
0.323, 16.241, 0.163, 6.133, 1
0.324, 16.243, 0.162, 6.101, 1
0.325, 16.246, 0.161, 6.04, 1
0.326, 16.247, 0.16, 6.042, 1
0.327, 16.249, 0.16, 6.018, 1
0.328, 16.25, 0.159, 5.986, 1
0.329, 16.251, 0.158, 5.973, 1
0.33, 16.253, 0.157, 5.925, 1
0.331, 16.255, 0.156, 5.902, 1
0.332, 16.256, 0.156, 5.893, 1
0.333, 16.258, 0.155, 5.832, 1
0.334, 16.259, 0.154, 5.824, 1
0.335, 16.261, 0.153, 5.792, 1
0.336, 16.264, 0.152, 5.735, 1
0.337, 16.265, 0.152, 5.735, 1
0.338, 16.265, 0.152, 5.735, 1
0.339, 16.268, 0.15, 5.687, 1
0.34, 16.269, 0.149, 5.663, 1
0.341, 16.271, 0.148, 5.602, 1
0.342, 16.272, 0.148, 5.635, 1
0.343, 16.273, 0.147, 5.595, 1
0.344, 16.274, 0.146, 5.545, 1
0.345, 16.277, 0.145, 5.49, 1
0.346, 16.279, 0.144, 5.508, 1
0.347, 16.28, 0.144, 5.477, 1
0.348, 16.281, 0.143, 5.458, 1
0.349, 16.282, 0.142, 5.421, 1
0.35, 16.285, 0.141, 5.397, 1
0.351, 16.287, 0.14, 5.343, 1
0.352, 16.287, 0.14, 5.358, 1
0.353, 16.287, 0.14, 5.358, 1
0.354, 16.289, 0.138, 5.297, 1
0.355, 16.291, 0.137, 5.255, 1
0.356, 16.292, 0.136, 5.241, 1
0.357, 16.292, 0.136, 5.238, 1
0.358, 16.293, 0.135, 5.21, 1
0.359, 16.295, 0.134, 5.174, 1
0.36, 16.296, 0.133, 5.195, 1
0.361, 16.299, 0.132, 5.131, 1
0.362, 16.3, 0.132, 5.11, 1
0.363, 16.3, 0.132, 5.11, 1
0.364, 16.302, 0.13, 5.084, 1
0.365, 16.302, 0.13, 5.084, 1
0.366, 16.304, 0.129, 5.025, 1
0.367, 16.305, 0.128, 5.019, 1
0.368, 16.307, 0.127, 4.973, 1
0.369, 16.309, 0.126, 4.928, 1
0.37, 16.31, 0.125, 4.954, 1
0.371, 16.312, 0.124, 4.893, 1
0.372, 16.313, 0.124, 4.92, 1
0.373, 16.313, 0.123, 4.857, 1
0.374, 16.315, 0.122, 4.849, 1
0.375, 16.317, 0.121, 4.801, 1
0.376, 16.318, 0.12, 4.79, 1
0.377, 16.318, 0.12, 4.805, 1
0.378, 16.319, 0.119, 4.791, 1
0.379, 16.319, 0.118, 4.733, 1
0.38, 16.321, 0.117, 4.691, 1
0.381, 16.322, 0.116, 4.649, 1
0.382, 16.323, 0.116, 4.675, 1
0.383, 16.324, 0.115, 4.662, 1
0.384, 16.325, 0.114, 4.632, 1
0.385, 16.326, 0.113, 4.578, 1
0.386, 16.328, 0.112, 4.564, 1
0.387, 16.329, 0.112, 4.555, 1
0.388, 16.33, 0.111, 4.524, 1
0.389, 16.33, 0.11, 4.527, 1
0.39, 16.332, 0.109, 4.481, 1
0.391, 16.334, 0.108, 4.426, 1
0.392, 16.334, 0.108, 4.437, 1
0.393, 16.335, 0.107, 4.398, 1
0.394, 16.336, 0.106, 4.402, 1
0.395, 16.337, 0.105, 4.397, 1
0.396, 16.339, 0.104, 4.321, 1
0.397, 16.339, 0.104, 4.289, 1
0.398, 16.34, 0.103, 4.286, 1
0.399, 16.342, 0.102, 4.226, 1
0.4, 16.343, 0.101, 4.215, 1
0.401, 16.344, 0.1, 4.166, 1
0.402, 16.344, 0.1, 4.164, 1
0.403, 16.344, 0.099, 4.149, 1
0.404, 16.345, 0.098, 4.103, 1
0.405, 16.347, 0.097, 4.05, 1
0.406, 16.348, 0.096, 4.029, 1
0.407, 16.348, 0.096, 4.036, 1
0.408, 16.349, 0.095, 4.007, 1
0.409, 16.35, 0.094, 3.973, 1
0.41, 16.351, 0.093, 3.906, 1
0.411, 16.353, 0.092, 3.868, 1
0.412, 16.353, 0.092, 3.865, 1
0.413, 16.353, 0.091, 3.832, 1
0.414, 16.354, 0.09, 3.812, 1
0.415, 16.355, 0.089, 3.775, 1
0.416, 16.356, 0.088, 3.726, 1
0.417, 16.357, 0.088, 3.726, 1
0.418, 16.358, 0.087, 3.685, 1
0.419, 16.358, 0.086, 3.662, 1
0.42, 16.359, 0.085, 3.612, 1
0.421, 16.36, 0.084, 3.538, 1
0.422, 16.361, 0.084, 3.518, 1
0.423, 16.361, 0.083, 3.51, 1
0.424, 16.363, 0.082, 3.402, 1
0.425, 16.364, 0.081, 3.382, 1
0.426, 16.364, 0.08, 3.321, 1
0.427, 16.364, 0.08, 3.308, 1
0.428, 16.365, 0.079, 3.262, 1
0.429, 16.366, 0.078, 3.258, 1
0.43, 16.367, 0.077, 3.15, 1
0.431, 16.368, 0.076, 3.104, 1
0.432, 16.369, 0.076, 3.128, 1
0.433, 16.369, 0.076, 3.128, 1
0.434, 16.37, 0.074, 3.017, 1
0.435, 16.371, 0.073, 2.959, 1
0.436, 16.372, 0.072, 2.883, 1
0.437, 16.372, 0.072, 2.899, 1
0.438, 16.372, 0.071, 2.847, 1
0.439, 16.373, 0.07, 2.859, 1
0.44, 16.374, 0.069, 2.741, 1
0.441, 16.375, 0.068, 2.646, 1
0.442, 16.375, 0.068, 2.646, 1
0.443, 16.375, 0.067, 2.624, 1
0.444, 16.375, 0.067, 2.624, 1
0.445, 16.376, 0.065, 2.483, 1
0.446, 16.377, 0.064, 2.416, 1
0.447, 16.378, 0.064, 2.407, 1
0.448, 16.378, 0.063, 2.403, 1
0.449, 16.379, 0.062, 2.225, 1
0.45, 16.379, 0.061, 2.208, 1
0.451, 16.38, 0.06, 2.218, 1
0.452, 16.381, 0.06, 2.137, 1
0.453, 16.381, 0.059, 2.12, 1
0.454, 16.382, 0.058, 2.068, 1
0.455, 16.382, 0.057, 1.897, 1
0.456, 16.383, 0.056, 1.875, 1
0.457, 16.383, 0.056, 1.901, 1
0.458, 16.384, 0.055, 1.864, 1
0.459, 16.384, 0.054, 1.797, 1
0.46, 16.384, 0.053, 1.696, 1
0.461, 16.385, 0.052, 1.742, 1
0.462, 16.385, 0.052, 1.742, 1
0.463, 16.385, 0.051, 1.688, 1
0.464, 16.385, 0.05, 1.511, 1
0.465, 16.386, 0.049, 1.509, 1
0.466, 16.386, 0.048, 1.368, 1
0.467, 16.387, 0.048, 1.501, 1
0.468, 16.387, 0.048, 1.501, 1
0.469, 16.387, 0.046, 1.271, 1
0.47, 16.388, 0.045, 1.312, 1
0.471, 16.388, 0.044, 1.221, 1
0.472, 16.389, 0.044, 1.226, 1
0.473, 16.389, 0.043, 1.173, 1
0.474, 16.389, 0.042, 1.218, 1
0.475, 16.39, 0.041, 1.02, 1
0.476, 16.391, 0.04, 1.062, 1
0.477, 16.391, 0.04, 0.975, 1
0.478, 16.392, 0.039, 0.972, 1
0.479, 16.393, 0.038, 0.893, 1
0.48, 16.393, 0.037, 0.847, 1
0.481, 16.392, 0.036, 0.815, 1
0.482, 16.393, 0.036, 0.838, 1
0.483, 16.393, 0.035, 0.718, 1
0.484, 16.393, 0.035, 0.718, 1
0.485, 16.393, 0.034, 0.719, 1
0.486, 16.394, 0.032, 0.708, 1
0.487, 16.394, 0.032, 0.596, 1
0.488, 16.394, 0.031, 0.57, 1
0.489, 16.395, 0.03, 0.563, 1
0.49, 16.395, 0.029, 0.538, 1
0.491, 16.395, 0.028, 0.428, 1
0.492, 16.395, 0.028, 0.488, 1
0.493, 16.395, 0.027, 0.391, 1
0.494, 16.396, 0.026, 0.439, 1
0.495, 16.396, 0.025, 0.35, 1
0.496, 16.396, 0.024, 0.335, 1
0.497, 16.396, 0.024, 0.446, 1
0.498, 16.396, 0.023, 0.353, 1
0.499, 16.396, 0.022, 0.304, 1
0.5, 16.396, 0.021, 0.444, 1
0.501, 16.396, 0.02, 0.476, 1
0.502, 16.397, 0.02, 0.354, 1
0.503, 16.396, 0.019, 0.42, 1
0.504, 16.397, 0.018, 0.234, 1
0.505, 16.397, 0.017, 0.01, 1
0.506, 16.398, 0.016, 0.259, 1
0.507, 16.398, 0.016, 0.25, 1
0.508, 16.397, 0.015, 0.013, 1
0.509, 16.398, 0.014, 0.019, 1
0.51, 16.397, 0.013, 0.005, 1
0.511, 16.397, 0.012, 0.025, 1
0.512, 16.397, 0.012, 0.013, 1
0.513, 16.397, 0.011, 0.012, 1
0.514, 16.397, 0.01, 0.021, 1
0.515, 16.397, 0.009, 0.016, 1
0.516, 16.397, 0.008, 0.008, 1
0.517, 16.397, 0.008, 0.015, 1
0.518, 16.397, 0.007, 0.017, 1
0.519, 16.397, 0.006, 0.016, 1
0.52, 16.397, 0.005, 0.002, 1
0.521, 16.398, 0.004, 0.007, 1
0.522, 16.398, 0.004, 0.019, 1
0.523, 16.397, 0.003, 0.015, 1
0.524, 16.398, 0.002, 0.01, 1
0.525, 16.397, 0.001, 0.021, 1
