Time, Vsupply, ia, ib, ic, dca, dcb, dcc, dc_activated
0.98, 17.71, 1.792, 2.013, 0.05, 0.041, 0.0, 0.0, 0
0.981, 17.71, 1.845, 2.008, 0.05, 0.045, 0.0, 0.0, 0
0.982, 17.71, 2.094, 2.019, 0.05, 0.059, 0.0, 0.0, 0
0.983, 17.71, 2.077, 2.017, 0.05, 0.045, 0.0, 0.0, 0
0.984, 17.71, 1.841, 2.021, 0.05, 0.045, 0.0, 0.0, 0
0.985, 17.71, 2.023, 2.014, 0.05, 0.054, 0.0, 0.0, 0
0.986, 17.71, 1.95, 2.021, 0.05, 0.051, 0.0, 0.0, 0
0.987, 17.71, 1.913, 2.019, 0.05, 0.048, 0.0, 0.0, 0
0.988, 17.71, 1.826, 2.02, 0.05, 0.042, 0.0, 0.0, 0
0.989, 17.71, 1.868, 2.021, 0.05, 0.045, 0.0, 0.0, 0
0.99, 17.71, 1.818, 2.025, 0.05, 0.042, 0.0, 0.0, 0
0.991, 17.71, 1.824, 2.017, 0.05, 0.045, 0.0, 0.0, 0
0.992, 17.71, 1.831, 2.025, 0.05, 0.042, 0.0, 0.0, 0
0.993, 17.71, 1.9, 2.022, 0.05, 0.041, 0.0, 0.0, 0
0.994, 17.71, 1.864, 2.014, 0.05, 0.041, 0.0, 0.0, 0
0.995, 17.71, 1.833, 2.017, 0.05, 0.042, 0.0, 0.0, 0
0.996, 17.71, 1.911, 2.021, 0.05, 0.041, 0.0, 0.0, 0
0.997, 17.71, 1.991, 2.019, 0.05, 0.054, 0.0, 0.0, 0
0.998, 17.71, 1.811, 2.017, 0.05, 0.042, 0.0, 0.0, 0
0.999, 17.71, 2.106, 2.029, 0.05, 0.059, 0.0, 0.0, 0
1.0, 17.71, 1.978, 2.023, 0.05, 0.054, 0.0, 0.0, 0
1.001, 17.71, 1.881, 2.02, 0.05, 0.045, 0.0, 0.0, 0
1.002, 17.71, 1.871, 2.018, 0.05, 0.048, 0.0, 0.0, 0
1.003, 17.71, 1.939, 2.016, 0.05, 0.048, 0.0, 0.0, 0
1.004, 17.71, 1.86, 2.024, 0.05, 0.042, 0.0, 0.0, 0
1.005, 17.71, 1.816, 2.022, 0.05, 0.042, 0.0, 0.0, 0
1.006, 17.71, 1.932, 2.02, 0.05, 0.051, 0.0, 0.0, 0
1.007, 17.71, 1.875, 2.017, 0.05, 0.045, 0.0, 0.0, 0
1.008, 17.71, 1.856, 2.017, 0.05, 0.041, 0.0, 0.0, 0
1.009, 17.71, 1.848, 2.019, 0.05, 0.041, 0.0, 0.0, 0
1.01, 17.71, 1.894, 2.019, 0.05, 0.042, 0.0, 0.0, 0
1.011, 17.71, 1.872, 2.015, 0.05, 0.042, 0.0, 0.0, 0
1.012, 17.71, 1.896, 2.014, 0.05, 0.042, 0.0, 0.0, 0
1.013, 17.71, 2.031, 2.025, 0.05, 0.057, 0.0, 0.0, 0
1.014, 17.71, 1.868, 2.019, 0.05, 0.041, 0.0, 0.0, 0
1.015, 17.71, 1.846, 2.021, 0.05, 0.042, 0.0, 0.0, 0
1.016, 17.71, 1.962, 2.021, 0.05, 0.051, 0.0, 0.0, 0
1.017, 17.71, 2.049, 2.02, 0.05, 0.057, 0.0, 0.0, 0
1.018, 17.71, 2.027, 2.017, 0.05, 0.057, 0.0, 0.0, 0
1.019, 17.71, 2.008, 2.022, 0.05, 0.054, 0.0, 0.0, 0
1.02, 17.71, 1.948, 2.015, 0.05, 0.051, 0.0, 0.0, 0
1.021, 17.71, 1.899, 2.022, 0.05, 0.048, 0.0, 0.0, 0
1.022, 17.71, 1.889, 2.019, 0.05, 0.041, 0.0, 0.0, 0
1.023, 17.71, 1.934, 2.018, 0.05, 0.051, 0.0, 0.0, 0
1.024, 17.71, 1.824, 2.025, 0.05, 0.042, 0.0, 0.0, 0
1.025, 17.71, 1.846, 2.018, 0.05, 0.041, 0.0, 0.0, 0
1.026, 17.71, 1.852, 2.022, 0.05, 0.041, 0.0, 0.0, 0
1.027, 17.71, 1.901, 2.017, 0.05, 0.041, 0.0, 0.0, 0
1.028, 17.71, 1.847, 2.015, 0.05, 0.041, 0.0, 0.0, 0
1.029, 17.71, 1.841, 2.008, 0.05, 0.041, 0.0, 0.0, 0
1.03, 17.71, 1.861, 2.018, 0.05, 0.041, 0.0, 0.0, 0
1.031, 17.71, 1.861, 2.019, 0.05, 0.045, 0.0, 0.0, 0
1.032, 17.71, 2.112, 2.02, 0.05, 0.06, 0.0, 0.0, 0
1.033, 17.71, 2.229, 2.015, 0.05, 0.054, 0.0, 0.0, 0
1.034, 17.71, 1.839, 2.016, 0.05, 0.045, 0.0, 0.0, 0
1.035, 17.71, 1.897, 2.022, 0.05, 0.048, 0.0, 0.0, 0
1.036, 17.71, 1.989, 2.017, 0.05, 0.054, 0.0, 0.0, 0
1.037, 17.71, 1.972, 2.02, 0.05, 0.051, 0.0, 0.0, 0
1.038, 17.71, 2.014, 2.025, 0.05, 0.041, 0.0, 0.0, 0
1.039, 17.71, 1.929, 2.021, 0.05, 0.042, 0.0, 0.0, 0
1.04, 17.71, 1.873, 2.022, 0.05, 0.042, 0.0, 0.0, 0
1.041, 17.71, 1.849, 2.012, 0.05, 0.045, 0.0, 0.0, 0
1.042, 17.71, 1.925, 2.021, 0.05, 0.041, 0.0, 0.0, 0
1.043, 17.71, 1.833, 2.021, 0.05, 0.041, 0.0, 0.0, 0
1.044, 17.71, 1.86, 2.017, 0.05, 0.042, 0.0, 0.0, 0
1.045, 17.71, 2.033, 2.022, 0.05, 0.057, 0.0, 0.0, 0
1.046, 17.71, 1.82, 2.015, 0.05, 0.041, 0.0, 0.0, 0
1.047, 17.71, 1.868, 2.019, 0.05, 0.042, 0.0, 0.0, 0
1.048, 17.71, 1.868, 2.016, 0.05, 0.041, 0.0, 0.0, 0
1.049, 17.71, 2.037, 2.02, 0.05, 0.057, 0.0, 0.0, 0
1.05, 17.71, 2.04, 2.022, 0.05, 0.057, 0.0, 0.0, 0
1.051, 17.71, 2.078, 2.021, 0.05, 0.059, 0.0, 0.0, 0
1.052, 17.71, 1.928, 2.018, 0.05, 0.051, 0.0, 0.0, 0
1.053, 17.71, 1.831, 2.016, 0.05, 0.048, 0.0, 0.0, 0
1.054, 17.71, 1.868, 2.019, 0.05, 0.045, 0.0, 0.0, 0
1.055, 17.71, 1.827, 2.016, 0.05, 0.042, 0.0, 0.0, 0
1.056, 17.71, 1.893, 2.021, 0.05, 0.048, 0.0, 0.0, 0
1.057, 17.71, 2.211, 2.009, 0.05, 0.059, 0.0, 0.0, 0
1.058, 17.71, 1.792, 2.011, 0.05, 0.042, 0.0, 0.0, 0
1.059, 17.71, 1.772, 2.019, 0.05, 0.041, 0.0, 0.0, 0
1.06, 17.71, 1.895, 2.02, 0.05, 0.041, 0.0, 0.0, 0
1.061, 17.71, 1.974, 2.025, 0.05, 0.054, 0.0, 0.0, 0
1.062, 17.71, 1.788, 2.009, 0.05, 0.042, 0.0, 0.0, 0
1.063, 17.71, 1.816, 2.016, 0.05, 0.041, 0.0, 0.0, 0
1.064, 17.71, 1.977, 2.023, 0.05, 0.054, 0.0, 0.0, 0
1.065, 17.71, 1.803, 2.016, 0.05, 0.042, 0.0, 0.0, 0
1.066, 17.71, 1.983, 2.007, 0.05, 0.054, 0.0, 0.0, 0
1.067, 17.71, 2.088, 2.018, 0.05, 0.059, 0.0, 0.0, 0
1.068, 17.71, 1.985, 2.018, 0.05, 0.054, 0.0, 0.0, 0
1.069, 17.71, 2.0, 2.023, 0.05, 0.051, 0.0, 0.0, 0
1.07, 17.71, 2.024, 2.022, 0.05, 0.057, 0.0, 0.0, 0
1.071, 17.71, 1.9, 2.028, 0.05, 0.048, 0.0, 0.0, 0
1.072, 17.71, 1.889, 2.019, 0.05, 0.042, 0.0, 0.0, 0
1.073, 17.71, 1.908, 2.017, 0.05, 0.048, 0.0, 0.0, 0
1.074, 17.71, 1.833, 2.017, 0.05, 0.048, 0.0, 0.0, 0
1.075, 17.71, 1.949, 2.013, 0.05, 0.041, 0.0, 0.0, 0
1.076, 17.71, 1.833, 2.015, 0.05, 0.041, 0.0, 0.0, 0
1.077, 17.71, 1.982, 2.021, 0.05, 0.054, 0.0, 0.0, 0
1.078, 17.71, 1.815, 2.016, 0.05, 0.042, 0.0, 0.0, 0
1.079, 17.71, 1.878, 2.017, 0.05, 0.041, 0.0, 0.0, 0
1.08, 17.71, 1.954, 2.018, 0.05, 0.054, 0.0, 0.0, 0
1.081, 17.71, 1.774, 2.009, 0.05, 0.042, 0.0, 0.0, 0
1.082, 17.71, 1.952, 2.03, 0.05, 0.051, 0.0, 0.0, 0
1.083, 17.71, 2.227, 2.023, 0.05, 0.054, 0.0, 0.0, 0
1.084, 17.71, 1.837, 2.02, 0.05, 0.045, 0.0, 0.0, 0
1.085, 17.71, 1.859, 2.016, 0.05, 0.048, 0.0, 0.0, 0
1.086, 17.71, 1.948, 2.024, 0.05, 0.054, 0.0, 0.0, 0
1.087, 17.71, 2.014, 2.015, 0.05, 0.057, 0.0, 0.0, 0
1.088, 17.71, 1.891, 2.023, 0.05, 0.041, 0.0, 0.0, 0
1.089, 17.71, 1.898, 2.022, 0.05, 0.042, 0.0, 0.0, 0
1.09, 17.71, 1.851, 2.017, 0.05, 0.048, 0.0, 0.0, 0
1.091, 17.71, 1.879, 2.011, 0.05, 0.045, 0.0, 0.0, 0
1.092, 17.71, 1.941, 2.017, 0.05, 0.041, 0.0, 0.0, 0
1.093, 17.71, 1.909, 2.024, 0.05, 0.042, 0.0, 0.0, 0
1.094, 17.71, 1.826, 2.023, 0.05, 0.041, 0.0, 0.0, 0
1.095, 17.71, 1.898, 2.013, 0.05, 0.041, 0.0, 0.0, 0
1.096, 17.71, 2.05, 2.012, 0.05, 0.057, 0.0, 0.0, 0
1.097, 17.71, 1.806, 2.016, 0.05, 0.041, 0.0, 0.0, 0
1.098, 17.71, 1.867, 2.015, 0.05, 0.042, 0.0, 0.0, 0
1.099, 17.71, 2.116, 2.024, 0.05, 0.06, 0.0, 0.0, 0
1.1, 17.71, 2.022, 2.01, 0.05, 0.054, 0.0, 0.0, 0
1.101, 17.71, 1.981, 2.013, 0.05, 0.054, 0.0, 0.0, 0
1.102, 17.71, 2.016, 2.011, 0.05, 0.054, 0.0, 0.0, 0
1.103, 17.71, 1.922, 2.012, 0.05, 0.051, 0.0, 0.0, 0
1.104, 17.71, 1.924, 2.019, 0.05, 0.045, 0.0, 0.0, 0
1.105, 17.71, 1.862, 2.023, 0.05, 0.042, 0.0, 0.0, 0
1.106, 17.71, 1.888, 2.015, 0.05, 0.048, 0.0, 0.0, 0
1.107, 17.71, 1.924, 2.018, 0.05, 0.048, 0.0, 0.0, 0
1.108, 17.71, 1.833, 2.021, 0.05, 0.042, 0.0, 0.0, 0
1.109, 17.71, 1.955, 2.027, 0.05, 0.041, 0.0, 0.0, 0
1.11, 17.71, 1.957, 2.022, 0.05, 0.041, 0.0, 0.0, 0
1.111, 17.71, 1.845, 2.021, 0.05, 0.045, 0.0, 0.0, 0
1.112, 17.71, 1.85, 2.022, 0.05, 0.042, 0.0, 0.0, 0
1.113, 17.71, 2.046, 2.016, 0.05, 0.057, 0.0, 0.0, 0
1.114, 17.71, 1.897, 2.019, 0.05, 0.041, 0.0, 0.0, 0
1.115, 17.71, 1.836, 2.021, 0.05, 0.042, 0.0, 0.0, 0
1.116, 17.71, 2.119, 2.02, 0.05, 0.06, 0.0, 0.0, 0
1.117, 17.71, 2.063, 2.026, 0.05, 0.042, 0.0, 0.0, 0
1.118, 17.71, 1.897, 2.025, 0.05, 0.051, 0.0, 0.0, 0
1.119, 17.71, 1.881, 2.017, 0.05, 0.045, 0.0, 0.0, 0
1.12, 17.71, 2.188, 2.021, 0.05, 0.059, 0.0, 0.0, 0
1.121, 17.71, 1.995, 2.02, 0.05, 0.054, 0.0, 0.0, 0
1.122, 17.71, 1.941, 2.019, 0.05, 0.051, 0.0, 0.0, 0
1.123, 17.71, 1.911, 2.013, 0.05, 0.048, 0.0, 0.0, 0
1.124, 17.71, 1.801, 2.012, 0.05, 0.041, 0.0, 0.0, 0
1.125, 17.71, 1.841, 2.014, 0.05, 0.042, 0.0, 0.0, 0
1.126, 17.71, 1.813, 2.021, 0.05, 0.041, 0.0, 0.0, 0
1.127, 17.71, 1.856, 2.021, 0.05, 0.041, 0.0, 0.0, 0
1.128, 17.71, 1.855, 2.021, 0.05, 0.042, 0.0, 0.0, 0
1.129, 17.71, 1.899, 2.021, 0.05, 0.041, 0.0, 0.0, 0
1.13, 17.71, 1.88, 2.024, 0.05, 0.041, 0.0, 0.0, 0
1.131, 17.71, 1.83, 2.015, 0.05, 0.045, 0.0, 0.0, 0
1.132, 17.71, 1.895, 2.011, 0.05, 0.051, 0.0, 0.0, 0
1.133, 17.71, 2.278, 2.017, 0.05, 0.054, 0.0, 0.0, 0
1.134, 17.71, 1.882, 2.018, 0.05, 0.045, 0.0, 0.0, 0
1.135, 17.71, 1.859, 2.007, 0.05, 0.048, 0.0, 0.0, 0
1.136, 17.71, 1.915, 2.018, 0.05, 0.048, 0.0, 0.0, 0
1.137, 17.71, 1.854, 2.017, 0.05, 0.045, 0.0, 0.0, 0
1.138, 17.71, 1.934, 2.02, 0.05, 0.048, 0.0, 0.0, 0
1.139, 17.71, 1.812, 2.02, 0.05, 0.042, 0.0, 0.0, 0
1.14, 17.71, 1.932, 2.014, 0.05, 0.041, 0.0, 0.0, 0
1.141, 17.71, 1.828, 2.019, 0.05, 0.045, 0.0, 0.0, 0
1.142, 17.71, 1.895, 2.028, 0.05, 0.041, 0.0, 0.0, 0
1.143, 17.71, 1.855, 2.02, 0.05, 0.041, 0.0, 0.0, 0
1.144, 17.71, 1.819, 2.012, 0.05, 0.041, 0.0, 0.0, 0
1.145, 17.71, 1.861, 2.016, 0.05, 0.041, 0.0, 0.0, 0
1.146, 17.71, 1.868, 2.025, 0.05, 0.041, 0.0, 0.0, 0
1.147, 17.71, 1.868, 2.014, 0.05, 0.041, 0.0, 0.0, 0
1.148, 17.71, 1.779, 2.012, 0.05, 0.042, 0.0, 0.0, 0
1.149, 17.71, 2.223, 2.017, 0.05, 0.057, 0.0, 0.0, 0
1.15, 17.71, 2.073, 2.02, 0.05, 0.059, 0.0, 0.0, 0
1.151, 17.71, 2.211, 2.018, 0.05, 0.059, 0.0, 0.0, 0
1.152, 17.71, 1.82, 2.016, 0.05, 0.045, 0.0, 0.0, 0
1.153, 17.71, 1.943, 2.021, 0.05, 0.051, 0.0, 0.0, 0
1.154, 17.71, 1.88, 2.02, 0.05, 0.045, 0.0, 0.0, 0
1.155, 17.71, 1.96, 2.025, 0.05, 0.051, 0.0, 0.0, 0
1.156, 17.71, 1.868, 2.024, 0.05, 0.042, 0.0, 0.0, 0
1.157, 17.71, 1.794, 2.022, 0.05, 0.045, 0.0, 0.0, 0
1.158, 17.71, 1.854, 2.021, 0.05, 0.041, 0.0, 0.0, 0
1.159, 17.71, 1.883, 2.023, 0.05, 0.041, 0.0, 0.0, 0
1.16, 17.71, 1.812, 2.029, 0.05, 0.041, 0.0, 0.0, 0
1.161, 17.71, 1.985, 2.017, 0.05, 0.054, 0.0, 0.0, 0
1.162, 17.71, 1.901, 2.02, 0.05, 0.042, 0.0, 0.0, 0
1.163, 17.71, 1.941, 2.018, 0.05, 0.041, 0.0, 0.0, 0
1.164, 17.71, 1.824, 2.019, 0.05, 0.041, 0.0, 0.0, 0
1.165, 17.71, 2.042, 2.019, 0.05, 0.057, 0.0, 0.0, 0
1.166, 17.71, 2.04, 2.026, 0.05, 0.057, 0.0, 0.0, 0
1.167, 17.71, 2.266, 2.025, 0.05, 0.054, 0.0, 0.0, 0
1.168, 17.71, 2.007, 2.022, 0.05, 0.054, 0.0, 0.0, 0
1.169, 17.71, 1.837, 2.021, 0.05, 0.045, 0.0, 0.0, 0
1.17, 17.71, 1.956, 2.022, 0.05, 0.051, 0.0, 0.0, 0
1.171, 17.71, 1.875, 2.025, 0.05, 0.048, 0.0, 0.0, 0
1.172, 17.71, 1.941, 2.016, 0.05, 0.051, 0.0, 0.0, 0
1.173, 17.71, 1.812, 2.024, 0.05, 0.042, 0.0, 0.0, 0
1.174, 17.71, 1.882, 2.028, 0.05, 0.041, 0.0, 0.0, 0
1.175, 17.71, 1.827, 2.015, 0.05, 0.042, 0.0, 0.0, 0
1.176, 17.71, 2.014, 2.023, 0.05, 0.041, 0.0, 0.0, 0
1.177, 17.71, 1.867, 2.017, 0.05, 0.041, 0.0, 0.0, 0
1.178, 17.71, 1.857, 2.019, 0.05, 0.041, 0.0, 0.0, 0
1.179, 17.71, 1.854, 2.025, 0.05, 0.041, 0.0, 0.0, 0
1.18, 17.71, 1.841, 2.018, 0.05, 0.042, 0.0, 0.0, 0
1.181, 17.71, 1.868, 2.013, 0.05, 0.042, 0.0, 0.0, 0
1.182, 17.71, 2.11, 2.02, 0.05, 0.06, 0.0, 0.0, 0
1.183, 17.71, 2.255, 2.022, 0.05, 0.051, 0.0, 0.0, 0
1.184, 17.71, 2.136, 2.02, 0.05, 0.06, 0.0, 0.0, 0
1.185, 17.71, 1.813, 2.014, 0.05, 0.045, 0.0, 0.0, 0
1.186, 17.71, 1.865, 2.015, 0.05, 0.048, 0.0, 0.0, 0
1.187, 17.71, 1.854, 2.014, 0.05, 0.048, 0.0, 0.0, 0
1.188, 17.71, 1.811, 2.016, 0.05, 0.042, 0.0, 0.0, 0
1.189, 17.71, 1.883, 2.018, 0.05, 0.045, 0.0, 0.0, 0
1.19, 17.71, 1.843, 2.013, 0.05, 0.045, 0.0, 0.0, 0
1.191, 17.71, 2.035, 2.018, 0.05, 0.057, 0.0, 0.0, 0
1.192, 17.71, 1.811, 2.013, 0.05, 0.041, 0.0, 0.0, 0
1.193, 17.71, 1.775, 2.014, 0.05, 0.042, 0.0, 0.0, 0
1.194, 17.71, 1.857, 2.018, 0.05, 0.041, 0.0, 0.0, 0
1.195, 17.71, 1.772, 2.012, 0.05, 0.041, 0.0, 0.0, 0
1.196, 17.71, 1.827, 2.013, 0.05, 0.042, 0.0, 0.0, 0
1.197, 17.71, 1.8, 2.016, 0.05, 0.042, 0.0, 0.0, 0
1.198, 17.71, 1.912, 2.016, 0.05, 0.041, 0.0, 0.0, 0
1.199, 17.71, 1.984, 2.008, 0.05, 0.054, 0.0, 0.0, 0
1.2, 17.71, 2.059, 2.02, 0.05, 0.057, 0.0, 0.0, 0
1.201, 17.71, 1.989, 2.024, 0.05, 0.054, 0.0, 0.0, 0
1.202, 17.71, 2.21, 2.017, 0.05, 0.059, 0.0, 0.0, 0
1.203, 17.71, 1.927, 2.02, 0.05, 0.051, 0.0, 0.0, 0
1.204, 17.71, 1.839, 2.021, 0.05, 0.045, 0.0, 0.0, 0
1.205, 17.71, 1.853, 2.025, 0.05, 0.042, 0.0, 0.0, 0
1.206, 17.71, 1.902, 2.016, 0.05, 0.051, 0.0, 0.0, 0
1.207, 17.71, 1.895, 2.014, 0.05, 0.048, 0.0, 0.0, 0
1.208, 17.71, 2.003, 2.015, 0.05, 0.054, 0.0, 0.0, 0
1.209, 17.71, 1.984, 2.021, 0.05, 0.041, 0.0, 0.0, 0
1.21, 17.71, 1.898, 2.021, 0.05, 0.041, 0.0, 0.0, 0
1.211, 17.71, 1.837, 2.02, 0.05, 0.042, 0.0, 0.0, 0
1.212, 17.71, 1.925, 2.024, 0.05, 0.041, 0.0, 0.0, 0
1.213, 17.71, 1.872, 2.027, 0.05, 0.041, 0.0, 0.0, 0
1.214, 17.71, 1.919, 2.022, 0.05, 0.041, 0.0, 0.0, 0
1.215, 17.71, 1.843, 2.023, 0.05, 0.042, 0.0, 0.0, 0
1.216, 17.71, 2.173, 2.02, 0.05, 0.06, 0.0, 0.0, 0
1.217, 17.71, 1.982, 2.024, 0.05, 0.054, 0.0, 0.0, 0
1.218, 17.71, 1.841, 2.022, 0.05, 0.045, 0.0, 0.0, 0
1.219, 17.71, 1.828, 2.02, 0.05, 0.045, 0.0, 0.0, 0
1.22, 17.71, 1.986, 2.028, 0.05, 0.054, 0.0, 0.0, 0
1.221, 17.71, 1.987, 2.014, 0.05, 0.051, 0.0, 0.0, 0
1.222, 17.71, 1.811, 2.017, 0.05, 0.045, 0.0, 0.0, 0
1.223, 17.71, 1.832, 2.017, 0.05, 0.045, 0.0, 0.0, 0
1.224, 17.71, 2.052, 2.021, 0.05, 0.057, 0.0, 0.0, 0
1.225, 17.71, 1.872, 2.017, 0.05, 0.041, 0.0, 0.0, 0
1.226, 17.71, 1.812, 2.023, 0.05, 0.042, 0.0, 0.0, 0
1.227, 17.71, 1.828, 2.022, 0.05, 0.042, 0.0, 0.0, 0
1.228, 17.71, 1.78, 2.024, 0.05, 0.042, 0.0, 0.0, 0
1.229, 17.71, 1.854, 2.02, 0.05, 0.042, 0.0, 0.0, 0
1.23, 17.71, 1.905, 2.021, 0.05, 0.041, 0.0, 0.0, 0
1.231, 17.71, 1.806, 2.015, 0.05, 0.042, 0.0, 0.0, 0
1.232, 17.71, 1.891, 2.019, 0.05, 0.048, 0.0, 0.0, 0
1.233, 17.71, 2.256, 2.022, 0.05, 0.048, 0.0, 0.0, 0
1.234, 17.71, 1.846, 2.024, 0.05, 0.045, 0.0, 0.0, 0
1.235, 17.71, 1.828, 2.013, 0.05, 0.045, 0.0, 0.0, 0
1.236, 17.71, 1.924, 2.017, 0.05, 0.051, 0.0, 0.0, 0
1.237, 17.71, 1.876, 2.014, 0.05, 0.048, 0.0, 0.0, 0
1.238, 17.71, 1.841, 2.012, 0.05, 0.042, 0.0, 0.0, 0
1.239, 17.71, 1.827, 2.024, 0.05, 0.045, 0.0, 0.0, 0
1.24, 17.71, 1.854, 2.017, 0.05, 0.045, 0.0, 0.0, 0
1.241, 17.71, 1.814, 2.021, 0.05, 0.045, 0.0, 0.0, 0
1.242, 17.71, 1.812, 2.015, 0.05, 0.042, 0.0, 0.0, 0
1.243, 17.71, 1.878, 2.015, 0.05, 0.041, 0.0, 0.0, 0
1.244, 17.71, 1.903, 2.021, 0.05, 0.042, 0.0, 0.0, 0
1.245, 17.71, 2.075, 2.02, 0.05, 0.057, 0.0, 0.0, 0
1.246, 17.71, 1.897, 2.019, 0.05, 0.041, 0.0, 0.0, 0
1.247, 17.71, 1.841, 2.016, 0.05, 0.042, 0.0, 0.0, 0
1.248, 17.71, 1.826, 2.022, 0.05, 0.041, 0.0, 0.0, 0
1.249, 17.71, 2.152, 2.024, 0.05, 0.06, 0.0, 0.0, 0
1.25, 17.71, 2.001, 2.021, 0.05, 0.054, 0.0, 0.0, 0
1.252, 17.71, 1.993, 2.02, 0.05, 0.054, 0.0, 0.0, 0
1.252, 17.71, 2.153, 2.021, 0.05, 0.06, 0.0, 0.0, 0
1.253, 17.71, 1.981, 2.021, 0.05, 0.054, 0.0, 0.0, 0
1.254, 17.71, 2.137, 2.017, 0.05, 0.06, 0.0, 0.0, 0
1.255, 17.71, 1.845, 2.019, 0.05, 0.045, 0.0, 0.0, 0
1.256, 17.71, 1.892, 2.023, 0.05, 0.045, 0.0, 0.0, 0
1.257, 17.71, 1.838, 2.021, 0.05, 0.042, 0.0, 0.0, 0
1.258, 17.71, 1.993, 2.02, 0.05, 0.054, 0.0, 0.0, 0
1.259, 17.71, 1.912, 2.009, 0.05, 0.042, 0.0, 0.0, 0
1.26, 17.71, 1.845, 2.016, 0.05, 0.042, 0.0, 0.0, 0
1.261, 17.71, 1.855, 2.019, 0.05, 0.048, 0.0, 0.0, 0
1.262, 17.71, 1.887, 2.014, 0.05, 0.048, 0.0, 0.0, 0
1.263, 17.71, 1.925, 2.021, 0.05, 0.041, 0.0, 0.0, 0
1.264, 17.71, 1.824, 2.026, 0.05, 0.042, 0.0, 0.0, 0
1.265, 17.71, 1.897, 2.023, 0.05, 0.042, 0.0, 0.0, 0
1.266, 17.71, 1.84, 2.018, 0.05, 0.041, 0.0, 0.0, 0
1.267, 17.71, 1.89, 2.017, 0.05, 0.042, 0.0, 0.0, 0
1.268, 17.71, 1.899, 2.026, 0.05, 0.048, 0.0, 0.0, 0
1.269, 17.71, 2.076, 2.024, 0.05, 0.042, 0.0, 0.0, 0
1.27, 17.71, 2.165, 2.018, 0.05, 0.06, 0.0, 0.0, 0
1.271, 17.71, 2.033, 2.021, 0.05, 0.057, 0.0, 0.0, 0
1.272, 17.71, 2.02, 2.018, 0.05, 0.054, 0.0, 0.0, 0
1.273, 17.71, 1.896, 2.024, 0.05, 0.048, 0.0, 0.0, 0
1.274, 17.71, 2.0, 2.02, 0.05, 0.054, 0.0, 0.0, 0
1.275, 17.71, 2.204, 2.014, 0.05, 0.059, 0.0, 0.0, 0
1.276, 17.71, 1.934, 2.019, 0.05, 0.051, 0.0, 0.0, 0
1.277, 17.71, 1.806, 2.021, 0.05, 0.042, 0.0, 0.0, 0
1.278, 17.71, 1.897, 2.023, 0.05, 0.045, 0.0, 0.0, 0
1.279, 17.71, 1.778, 2.02, 0.05, 0.042, 0.0, 0.0, 0
1.28, 17.71, 1.822, 2.018, 0.05, 0.042, 0.0, 0.0, 0
1.281, 17.71, 1.918, 2.021, 0.05, 0.045, 0.0, 0.0, 0
1.282, 17.71, 2.203, 2.017, 0.05, 0.059, 0.0, 0.0, 0
1.283, 17.71, 2.242, 2.015, 0.05, 0.054, 0.0, 0.0, 0
1.284, 17.71, 1.836, 2.016, 0.05, 0.042, 0.0, 0.0, 0
1.285, 17.71, 2.008, 2.017, 0.05, 0.057, 0.0, 0.0, 0
1.286, 17.71, 1.854, 2.023, 0.05, 0.045, 0.0, 0.0, 0
1.289, 17.71, 2.147, 2.017, 0.05, 0.06, 0.0, 0.0, 0
1.289, 17.71, 2.176, 2.017, 0.05, 0.06, 0.0, 0.0, 0
1.29, 17.71, 1.843, 2.023, 0.05, 0.042, 0.0, 0.0, 0
1.29, 17.71, 2.151, 2.024, 0.05, 0.06, 0.0, 0.0, 0
1.291, 17.71, 2.141, 2.019, 0.05, 0.06, 0.0, 0.0, 0
1.292, 17.71, 2.204, 2.016, 0.05, 0.059, 0.0, 0.0, 0
1.293, 17.71, 2.008, 2.013, 0.05, 0.057, 0.0, 0.0, 0
1.294, 17.71, 1.917, 2.014, 0.05, 0.048, 0.0, 0.0, 0
1.295, 17.71, 2.006, 2.024, 0.05, 0.054, 0.0, 0.0, 0
1.296, 17.71, 1.869, 2.02, 0.05, 0.045, 0.0, 0.0, 0
1.297, 17.71, 1.861, 2.023, 0.05, 0.042, 0.0, 0.0, 0
1.298, 17.71, 1.873, 2.019, 0.05, 0.042, 0.0, 0.0, 0
1.299, 17.71, 2.088, 2.013, 0.05, 0.059, 0.0, 0.0, 0
1.3, 17.71, 1.924, 2.018, 0.05, 0.051, 0.0, 0.0, 0
1.301, 17.71, 1.983, 2.013, 0.05, 0.054, 0.0, 0.0, 0
1.302, 17.71, 1.933, 2.018, 0.05, 0.048, 0.0, 0.0, 0
1.303, 17.71, 1.963, 2.02, 0.05, 0.054, 0.0, 0.0, 0
1.304, 17.71, 1.814, 2.021, 0.05, 0.045, 0.0, 0.0, 0
1.305, 17.71, 2.046, 2.023, 0.05, 0.057, 0.0, 0.0, 0
1.306, 17.71, 1.841, 2.018, 0.05, 0.045, 0.0, 0.0, 0
1.307, 17.71, 1.977, 2.022, 0.05, 0.054, 0.0, 0.0, 0
1.308, 17.71, 1.851, 2.022, 0.05, 0.042, 0.0, 0.0, 0
1.309, 17.71, 1.898, 2.02, 0.05, 0.041, 0.0, 0.0, 0
1.31, 17.71, 1.837, 2.027, 0.05, 0.042, 0.0, 0.0, 0
1.311, 17.71, 1.904, 2.017, 0.05, 0.042, 0.0, 0.0, 0
